scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,occlusion_probability,occlusion_max_duration,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,seed_index 
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,17475291527183154566,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.7673692107200623,12.36,103,0.2322350442409515,0.3257835805416107,0.9772537052631378,10.866185868624598,0.3789238883091986,0.4069550014236598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5898058252427184,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,17475291527183154566,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.7063886523246765,11.76,98,0.2025987803936004,0.3622520565986633,0.980156434699893,11.547623402206227,0.8592217389532194,0.6361120820861567,0.9216257644673496,0.1479591836734693,0.1224489795918367,0.3013408150376599,0.3990730666718921,0.4387350657110919,0.5556757164579265,0.7933673469387755,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,6694065061739242779,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.5612286925315857,11.76,98,0.1362742781639099,0.3286243677139282,0.9866525968536736,10.9205554141663,0.9799616333971524,0.7721828846831102,1.0861729599721968,0.2081632653061224,0.1581632653061224,0.2492401398727859,0.3962419699603806,0.4548185897436069,0.5975438246746757,0.6326530612244898,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,6694065061739242779,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.6468517184257507,11.52,96,0.1317450404167175,0.3287570774555206,0.98709621373564,11.39073082897812,1.1924710130939882,0.9827465187113512,0.7470789070490961,0.1640625,0.0989583333333333,0.2170108663915501,0.3246933332582315,0.3664842343702912,0.5527719765684257,0.7708333333333334,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,6694065061739242779,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.7936288714408875,12.12,101,0.2299158871173858,0.3267141580581665,0.9774808567017316,10.826346148794984,0.4224787188859859,0.4244144324323918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331683168316831,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14004,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,6694065061739242779,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.977336883544922,0.9842853546142578,0,0,0,0,0,1.2256880187988282,1,0,0,0,0.639396071434021,12.24,102,0.1212457865476608,0.3304548859596252,0.9881245642900468,11.025840145302936,1.0707228767009926,0.8933473466804215,1.113630392758162,0.1524509803921568,0.1200980392156862,0.2870107390815574,0.3968160650922972,0.460592221813459,0.5335166001203013,0.7009803921568627,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,12443820435225915808,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.5973436832427979,26.4,220,0.646080493927002,1.1812756061553955,0.9361915364861488,14.743872000100964,1.4106009869412943,1.2941751835021105,0.9624612498968914,0.4176136363636363,0.2772727272727273,-0.0299364784166682,0.1200875015797262,0.1377932887121357,0.3994495474939997,0.7539772727272728,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,12443820435225915808,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.6402217745780945,26.4,220,0.623748779296875,1.3144484758377075,0.9383970722556114,14.915287854423696,1.3065114691176198,1.2061525298113174,0.7861227272356204,0.4488636363636363,0.3494318181818182,-0.0431314441665943,0.0740784965219314,0.0886459071393209,0.4328081887428733,0.7613636363636364,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,12443820435225915808,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.6821569800376892,26.4,220,0.6410825252532959,1.2447197437286377,0.9366851523518562,13.924457423703643,0.9095873213796452,0.9955035095187752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642045454545454,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,12443820435225915808,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.6424280405044556,26.4,220,0.6206265687942505,0.8961858749389648,0.9387054294347764,14.300981798449357,1.4728993814099918,1.3333673601800746,0.9208165340169217,0.4280681818181818,0.3357954545454545,-0.0396884079119084,0.0739923875596035,0.0849503009224479,0.4408964979411527,0.7443181818181818,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,12910657673605536115,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.566510796546936,26.4,220,0.6036187410354614,0.9754140973091124,0.9403851665556432,14.55821383773582,1.5847055512395771,1.4729753892530095,0.9145389208160024,0.4531818181818182,0.3221590909090909,-0.0547866751205133,0.1044803016272119,0.1197124958788468,0.4484587631130761,0.7369318181818182,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,12910657673605536115,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.5707464218139648,26.4,220,0.5859761834144592,1.3588839769363403,0.9421275854110718,14.773248139943462,1.5883199389685283,1.4436294439164077,0.7611341473999677,0.4426136363636364,0.3255681818181818,-0.0390915147671714,0.0785915607010776,0.0981519607115875,0.4133557479097085,0.709659090909091,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,12910657673605536115,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.5903348922729492,26.4,220,0.6391359567642212,1.1662155389785769,0.9368773996829988,13.861941333885625,0.9751029641113498,0.995356904512102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772727272727273,8
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18004,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,12910657673605536115,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9895825386047364,0.9866781234741212,0,0,0,0,0,0.6969974637031555,0,0,0,0,0.5845588445663452,26.4,220,0.5757206678390503,1.6355494260787964,0.94314044713974,15.635971205014355,1.6946507819674232,1.4900619704614986,1.009966136205714,0.4430681818181818,0.3511363636363636,-0.0424012848401378,0.0738415968812663,0.0925373659088191,0.4037713684121317,0.7136363636363636,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,6751903805567788898,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,0,0,0,0,0.7349303364753723,26.4,220,1.762465000152588,6.919119834899902,0.8331329226493835,10.750242839170824,0.5532934346797199,0.4493766582696248,0.8732804544706596,0.255,0.0920454545454545,0.7738791960362679,0.9520503549215934,0.9600332560628928,1.4869353121898865,0.4272727272727272,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,6751903805567788898,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,0,0,1,0,0.6924052906036378,26.4,220,1.7730292081832886,6.887819766998291,0.8321327269077301,12.925072246387572,0.9266859162217852,0.6806811800277764,0.8001236363766524,0.4404545454545454,0.2352272727272727,0.1856097241816832,0.3295915949091379,0.3532460505462863,1.053573929102647,0.5863636363636363,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,6751903805567788898,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,0,0,0.6860656142234802,15.0,125,0.1932706236839294,0.3627210855484009,0.9817014783620834,11.19486037446768,0.5041342137604952,0.4172221397608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,6751903805567788898,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,0,0,0.6324464082717896,17.04,142,0.1089458912611007,0.3064295053482055,0.9896851954981684,12.564730939629952,1.0937911032807266,0.7539140900617266,0.913456162020915,0.2746478873239437,0.1971830985915492,0.4758186648655521,0.5808885200349116,0.5999047599997115,1.008462190742014,0.596830985915493,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,5967006691059989034,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,0,0,0.784653491973877,19.56,163,0.1126607730984687,0.3155586123466491,0.989333476871252,12.105668726348084,0.8298723739700427,0.6257755875148049,0.9777148776834808,0.2383435582822086,0.1165644171779141,0.5689449578091051,0.733249862044967,0.7488132088311715,1.2210592681873804,0.4432515337423313,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,5967006691059989034,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,1,0,0.7289813232421876,23.28,194,0.1125633046030998,0.2743024826049804,0.989342705346644,12.454243396336096,0.8751035000163985,0.6743379926522028,0.7902384015849129,0.3417525773195876,0.2177835051546391,0.436027603510241,0.5737259759100138,0.5899140837611435,1.250735851840854,0.4871134020618556,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,5967006691059989034,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,0,0,0.7801450562477112,20.28,169,0.1119533851742744,0.317059725522995,0.9894004510715604,12.017219558536452,0.4990618199763748,0.4136945070125736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816568047337278,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14313,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,5967006691059989034,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7885890007019043,0.8426418304443359,0,0,0,0,0,2.70625901222229,1,0,0,0,0.7420547008514404,24.48,204,0.1067494601011276,0.3292752504348755,0.9898931495845318,12.694715362529678,0.7849899259268639,0.6030540666506853,0.9765962012013416,0.2566176470588235,0.150735294117647,0.7041705216514051,0.8262121010041805,0.8372688686310371,1.3573916776383603,0.4607843137254901,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,2558815893290215267,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.6599569392204285,26.4,220,5.689157009124756,8.391727447509766,0.4524078965187073,9.160678235834894,1.171943454512141,1.0891581531275405,0.980894431532678,0.6003409090909091,0.2329545454545454,-0.1444998417266785,0.0481664959774091,0.0506289746527772,0.1698476922989509,0.9051136363636364,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,2558815893290215267,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.645413339138031,26.4,220,2.711395502090454,7.378138542175293,0.7390230596065521,11.757391850954832,1.1463828749277376,0.9544413053853944,0.7507983524357603,0.5827272727272728,0.2857954545454545,-0.0699751534699772,0.0837370829423245,0.0994785683126341,0.3917354023638271,0.8028409090909091,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,2558815893290215267,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.68620365858078,26.4,220,6.062596321105957,8.240328788757324,0.4164636135101318,8.444538647255285,1.1059154263951565,1.0727094833823767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905681818181818,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,2558815893290215267,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.6355072855949402,26.4,220,3.3045127391815186,8.06513500213623,0.6819343864917755,10.99904299951072,0.9863461483608592,0.8039737941189246,0.9972573290228453,0.6386363636363637,0.2801136363636363,-0.1064112280848793,0.0586193597908602,0.0640072459063395,0.4643667829941552,0.7960227272727273,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,14539684499450346070,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.674628734588623,26.4,220,3.230452060699463,7.603127002716064,0.6890628635883331,11.311272132012618,1.3110610415820372,1.177687615952031,0.942964204659802,0.4619318181818181,0.1829545454545454,0.0175377927764224,0.1822078052479894,0.2185138486156992,0.4664160857795925,0.7801136363636364,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,14539684499450346070,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,0,0,0.7408926486968994,26.4,220,2.329768657684326,7.445932865142822,0.7757553607225418,12.14719657423484,1.1835430466315964,1.0584099021824924,0.7255893180792389,0.6035227272727273,0.3482954545454545,-0.0815090095260887,0.0687129362095881,0.0772031876035761,0.5078030121733527,0.7659090909090909,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,14539684499450346070,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.6937956881523133,26.4,220,3.811183214187622,7.643013954162598,0.6331664025783539,10.440196298357137,1.0317313064228404,0.96414332003756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7994318181818182,8
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18313,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,14539684499450346070,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8351297378540039,0.8198385238647461,0,0,0,0,0,0.7388619780540466,0,0,1,0,0.6660035848617554,26.4,220,2.664128065109253,7.430593013763428,0.7435726225376129,11.364409452814243,1.145588870033283,1.023689188037745,0.9578982958456354,0.5527272727272727,0.2448863636363636,-0.0358701655616134,0.1171985063453748,0.1417651018655945,0.4626915929095326,0.79375,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,8436023479564030291,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,0,0,0.6630374193191528,26.4,220,1.9755496978759768,6.446354866027832,0.8100664913654327,12.071055718413843,0.6607252124945675,0.613840413927524,1.0445820459029742,0.4163636363636364,0.1113636363636363,0.0998633525353577,0.2615573130805814,0.2848468991423625,0.562429679644182,0.7636363636363637,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,8436023479564030291,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,0,0,0.7888458442687989,26.4,220,1.198511838912964,3.553940773010254,0.8847725465893745,13.17937927411549,0.8562896067440636,0.7585870985449715,1.3135117051371543,0.3734090909090909,0.1,0.1197223152983468,0.254382064988866,0.3179630678462206,0.5192338088076772,0.7943181818181818,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,8436023479564030291,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,1,0,0.7368645071983337,26.4,220,0.4638750553131103,0.8012245893478394,0.9554020762443542,13.140620948899596,0.5059790254160444,0.5732002650191795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6670454545454545,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,8436023479564030291,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,0,0,0.7544500303268433,26.4,220,1.8103498220443728,5.847088813781738,0.8259491473436356,12.3514823798032,0.8652057032270187,0.7851379093735225,1.7082128407888708,0.3904545454545454,0.0977272727272727,0.0846712811665678,0.2308593749184058,0.2393926488230118,0.5281794329018519,0.7272727272727273,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,3439764433445276528,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,0,0,0.8065592122077943,26.4,220,2.6527318954467773,6.479517936706543,0.744960755109787,10.916959657297411,0.8934573881031777,0.7944242872953923,1.6457163639147026,0.4397727272727272,0.0988636363636363,0.1018092707375463,0.2653569735428674,0.2983653363223721,0.5848283864482118,0.7125,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,3439764433445276528,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,0,0,0.8027239513397217,26.4,220,2.5987353324890137,6.4893107414245605,0.7501521110534668,11.596342478460429,0.9550873502877288,0.8799216123975137,1.2746344308900668,0.4209090909090909,0.084090909090909,0.0988735655976253,0.2508837025130492,0.2865135760899247,0.5453658245809627,0.7556818181818182,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,3439764433445276528,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,1,0,0.6768000197410584,26.4,220,0.9760130047798156,2.6542744636535645,0.906164050102234,12.513997387257405,0.6657905572432686,0.6727771025108682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636363636363637,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14826,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,3439764433445276528,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7548341751098633,0.9000000953674316,0,0,0,0,0,1.6997838020324707,0,0,1,0,0.6838800978660584,26.4,220,2.6473639011383057,6.479644775390625,0.7454768717288971,11.30108242166898,0.9576584170405774,0.8707818356511945,1.9145860234196088,0.4263636363636364,0.0931818181818181,0.1038210360790868,0.2629952819264536,0.2802112950410143,0.5787771917566007,0.7454545454545455,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18826,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,14433261077722313904,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7760319709777832,0.9000000953674316,0,0,0,0,0,0.7040817737579346,0,0,1,0,0.4740621149539947,26.4,220,3.771047115325928,7.102625846862793,0.6358082294464111,9.857282926452172,0.9378129418939352,0.8963812300427394,1.1009003411262794,0.6829545454545455,0.3772727272727272,-0.1705958463522212,0.0160823077639303,0.0190115091193522,0.2906352822452097,0.8267045454545454,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18826,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,14433261077722313904,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7760319709777832,0.9000000953674316,0,0,0,0,0,0.7040817737579346,0,0,1,0,0.5434356927871704,26.4,220,3.800168991088867,7.102749347686768,0.6329957842826843,10.280514175217832,1.0596797229891473,0.9227528862655164,0.7283001703233988,0.7022727272727273,0.3988636363636363,-0.1646200997970241,-0.0012863782575717,0.0037773235312679,0.3348451949604285,0.8329545454545455,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18826,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,14433261077722313904,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7760319709777832,0.9000000953674316,0,0,0,0,0,0.7040817737579346,0,0,1,0,0.4515613913536072,26.4,220,4.310755252838135,6.989955425262451,0.5836855173110962,9.53001328972914,1.063812863149426,1.0415328143672509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8443181818181819,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18826,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.05,3,14433261077722313904,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7760319709777832,0.9000000953674316,0,0,0,0,0,0.7040817737579346,0,0,0,0,0.529301106929779,26.4,220,3.1871414184570312,6.8228960037231445,0.6921993792057037,10.960125947386588,1.0521072486584837,0.9579478118229996,0.9531282383250071,0.6768181818181818,0.3528409090909091,-0.1486360388345617,0.0116707009244823,0.0135414867812163,0.2932441030477189,0.8375,8
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18826,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.05,3,7893567989836809666,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7760319709777832,0.9000000953674316,0,0,0,0,0,0.7040817737579346,0,0,0,0,0.5678240656852722,26.4,220,2.977630138397217,6.741907596588135,0.7124330997467041,11.562475897838794,1.290002997625958,1.1712950588627296,0.9850876133813554,0.6182954545454545,0.2914772727272727,-0.1324626490818096,0.0440775443840478,0.0490334535269804,0.3030138341452604,0.825,8
