"scenario","robots","seed","method","success","collision","safety_violation","obstacle_collision","min_distance","completion_time","steps","final_goal_distance","progress_ratio","path_length","control_effort","smoothness","latency_ms","screen_reject_rate","screen_all_reject_rate","screen_min_margin","screen_selected_margin","screen_predicted_margin","screen_runtime_margin","rvo_intervention_rate","recovery_trigger_rate","recovery_safe_choice_rate","recovery_all_unsafe_rate","recovery_selected_margin","recovery_selected_progress","seed_index"
"corridor","4","14344","constant_velocity_mpc","1","0","0","0","0.965668797492981","16.2","135","0.2633418440818786","0.9741420038044452","12.808314259018516","1.424836990789131","0.9307883649512574","0.0","0.0292592592592592","0.0148148148148148","0.575756199815759","0.673517780923181","0.6735177841793607","0.673517781143939","0.0","0.0018518518518518","1.0","0.0","0.2091194868087769","-0.1391623020172119","28"
"corridor","4","14361","constant_velocity_mpc","0","0","0","0","0.9869124078750612","16.8","140","1.9389636516571045","0.8100203573703766","13.069573012646288","2.0631955548056533","1.266776385105082","0.0","0.0342857142857142","0.0196428571428571","0.5790609958650811","0.6740389768534473","0.6740389824413827","0.6740389779178159","0.0","0.0035714285714285","1.0","0.0","0.9513125449419022","-0.2462018489837646","29"
"corridor","4","13868","icgp_rvo_mpc","1","0","0","0","0.7285234928131104","10.68","89","0.1797493398189544","0.9824185762554408","10.899844501633195","0.6851953988936678","0.5260198337517763","0.6121502807994996","0.1337078651685393","0.0561797752808988","0.2781923334861403","0.4206749781413693","0.4661843741191237","0.5880721705683162","0.8623595505617978","0.0","0.0","0.0","0.0","0.0","0"
"corridor","4","13885","icgp_rvo_mpc","1","0","1","0","0.5040075182914734","12.72","106","0.1325127780437469","0.9870296251028776","11.862562750116922","0.6572792971755744","0.4328493383308908","0.5057146225844231","0.1132075471698113","0.0518867924528301","0.2905569334744634","0.422742919805196","0.4863461598514947","0.5568717710645694","0.7995283018867925","0.0","0.0","0.0","0.0","0.0","1"
"corridor","4","13902","icgp_rvo_mpc","1","0","0","0","0.6952347755432129","11.76","98","0.1580853462219238","0.9845248488709332","11.758030429366045","0.7166820750489376","0.4789289291377883","0.7532997447664717","0.1056122448979591","0.0408163265306122","0.2835526157719824","0.4212917109974184","0.4788260357005863","0.5625592510006865","0.8520408163265306","0.0","0.0","0.0","0.0","0.0","2"
"corridor","4","13919","icgp_rvo_mpc","1","0","1","0","0.5112671256065369","13.44","112","0.1192993223667144","0.9883331693708896","12.003524735104293","0.6666894745334763","0.4096455056527962","0.7254004462018722","0.084375","0.0535714285714285","0.3015281756390218","0.4322435533281948","0.5080525484973831","0.5393575100308018","0.7790178571428571","0.0","0.0","0.0","0.0","0.0","3"
"corridor","4","13936","icgp_rvo_mpc","1","0","0","0","0.533781886100769","12.6","105","0.1284705400466919","0.9874607315286994","12.000245330156758","0.7177174159602838","0.4826139573894796","0.5763197617766093","0.1119047619047619","0.0571428571428571","0.2836176455911425","0.4184615786799362","0.4845868011642069","0.5468178659876187","0.8047619047619048","0.0","0.0","0.0","0.0","0.0","4"
"corridor","4","13953","icgp_rvo_mpc","1","0","0","0","0.6693981885910034","11.88","99","0.1264371573925018","0.9876284692436456","11.720506437821314","0.6818623242434114","0.4841127722251295","0.5265578282235609","0.1166666666666666","0.0454545454545454","0.2859342859940357","0.4234411313527761","0.4783367166464978","0.5670713923043675","0.8282828282828283","0.0","0.0","0.0","0.0","0.0","5"
"corridor","4","13970","icgp_rvo_mpc","1","0","1","0","0.4970448613166809","12.84","107","0.1219501122832298","0.9880755115300416","12.01098304684274","0.6731700753884512","0.4372960284665644","0.8198378503795335","0.1","0.0490654205607476","0.2889362601807044","0.4251736914554488","0.4866696725521132","0.5472897820244325","0.7873831775700935","0.0","0.0","0.0","0.0","0.0","6"
"corridor","4","13987","icgp_rvo_mpc","1","0","0","0","0.5243379473686218","12.36","103","0.1225725710391998","0.988017177209258","11.666641405550765","0.6454579752521789","0.4434402624452577","0.4959390776490994","0.1097087378640776","0.0558252427184466","0.3034360871807608","0.4312089124452142","0.486118173645538","0.5623792941246217","0.7961165048543689","0.0","0.0","0.0","0.0","0.0","7"
"corridor","4","14004","icgp_rvo_mpc","1","0","1","0","0.4990583658218384","12.96","108","0.1414860785007476","0.9861421259120108","12.059518602211028","0.7015378659405677","0.4701451071003383","0.4862428238791633","0.1092592592592592","0.0532407407407407","0.2876716895798151","0.4241444528406417","0.4919153560201326","0.548984007479416","0.7916666666666666","0.0","0.0","0.0","0.0","0.0","8"
"corridor","4","14021","icgp_rvo_mpc","1","0","0","0","0.655632495880127","11.88","99","0.1468305140733719","0.9856275143101813","11.701330693787895","0.6647625967902555","0.4555299603568409","0.5123164140270385","0.1191919191919192","0.0454545454545454","0.2831535655294892","0.4209324713457713","0.4744183752753517","0.5671202061573664","0.8333333333333334","0.0","0.0","0.0","0.0","0.0","9"
"corridor","4","14038","icgp_rvo_mpc","1","0","0","0","0.5232574939727783","13.08","109","0.1139406636357307","0.9888406889513136","11.989537976682186","0.6463757305130482","0.4122966163270517","0.5153449539748264","0.1045871559633027","0.0481651376146789","0.2916219949891465","0.4271052592500634","0.49047554471624","0.5540937006090758","0.786697247706422","0.0","0.0","0.0","0.0","0.0","10"
"corridor","4","14055","icgp_rvo_mpc","1","0","0","0","0.7041006088256836","11.16","93","0.1385673284530639","0.9864433202892542","11.379848804790528","0.7330820512036562","0.510443265659995","0.5047811825133194","0.1134408602150537","0.0564516129032258","0.2818697846855126","0.4203937305542088","0.4807071548075445","0.5625193758805592","0.8413978494623656","0.0","0.0","0.0","0.0","0.0","11"
"corridor","4","14072","icgp_rvo_mpc","1","0","0","0","0.527911901473999","12.72","106","0.1229351311922073","0.9879906717687844","11.855421548127197","0.6470901916190138","0.44538340704375","0.5726101415622804","0.1174528301886792","0.0566037735849056","0.2915925976764059","0.4249605586703093","0.4865792732643631","0.5604984178717407","0.7877358490566038","0.0","0.0","0.0","0.0","0.0","12"
"corridor","4","14089","icgp_rvo_mpc","1","0","1","0","0.5179093480110168","12.96","108","0.1312454044818878","0.9871559860184788","12.041006894316524","0.6783494793214939","0.4530338873327882","0.795310879446468","0.1004629629629629","0.0532407407407407","0.2941882995245288","0.4290961844004965","0.4989302042954497","0.5528180775819002","0.7731481481481481","0.0","0.0","0.0","0.0","0.0","13"
"corridor","4","14106","icgp_rvo_mpc","1","0","0","0","0.5359490513801575","12.72","106","0.1332286894321441","0.9869379755109547","11.87062097818125","0.6384070557888096","0.4253835023363244","0.7506577830665848","0.110377358490566","0.0518867924528301","0.2910014296793993","0.4238808872016533","0.4879017592924383","0.5568126771022689","0.7877358490566038","0.0","0.0","0.0","0.0","0.0","14"
"corridor","4","14123","icgp_rvo_mpc","1","0","0","0","0.7181321978569031","11.52","96","0.1794315725564956","0.9824024625122548","11.42292907112278","0.7112338829817114","0.4979090932368611","0.6543343749664624","0.125","0.0520833333333333","0.3047241828078404","0.4349167938437312","0.4845442487796148","0.5853624168472985","0.8411458333333334","0.0","0.0","0.0","0.0","0.0","15"
"corridor","4","14140","icgp_rvo_mpc","1","0","1","0","0.5172944068908691","12.72","106","0.1273228526115417","0.9875691467896104","11.882233817013912","0.6483574705923257","0.4174593617823326","0.7693306607284027","0.1212264150943396","0.0589622641509434","0.2933510970533386","0.4264681432255596","0.4907661823127067","0.5628341186974408","0.7900943396226415","0.0","0.0","0.0","0.0","0.0","16"
"corridor","4","14157","icgp_rvo_mpc","1","0","1","0","0.5122687816619873","12.72","106","0.124186210334301","0.9878400349989532","11.747209970781114","0.6438687708479229","0.4262041859153025","0.8880051888277279","0.1198113207547169","0.0589622641509434","0.3003520276464241","0.4303602156591302","0.4909226694745275","0.5640944838045903","0.7877358490566038","0.0","0.0","0.0","0.0","0.0","17"
"corridor","4","14174","icgp_rvo_mpc","1","0","0","0","0.7363187670707703","10.68","89","0.1657146364450454","0.9837705809623004","10.843788416590542","0.6961229582117043","0.5188986925994244","0.9213471906589936","0.1342696629213483","0.0589887640449438","0.2683066027787294","0.4158324235761432","0.4597628314022937","0.5899865996971558","0.8398876404494382","0.0","0.0","0.0","0.0","0.0","18"
"corridor","4","14191","icgp_rvo_mpc","1","0","0","0","0.7123808264732361","11.16","93","0.1437244415283203","0.985933106392622","11.31899343477562","0.7312198718534082","0.5092169386284646","0.7187833325588144","0.1172043010752688","0.0564516129032258","0.2827358313707975","0.4238800416982942","0.4824950629040118","0.5682358500073033","0.8440860215053764","0.0","0.0","0.0","0.0","0.0","19"
"corridor","4","14208","icgp_rvo_mpc","1","0","0","0","0.5314164757728577","12.84","107","0.1278858780860901","0.9874857664108276","11.972063503228128","0.6700384850944523","0.4429673504467322","0.7720792056257166","0.1018691588785046","0.0490654205607476","0.2931109573674674","0.426967088142845","0.4907417073873715","0.5562522810725408","0.8060747663551402","0.0","0.0","0.0","0.0","0.0","20"
"corridor","4","14225","icgp_rvo_mpc","1","0","0","0","0.5325857400894165","12.72","106","0.1449857801198959","0.9857873059809208","11.99125457648188","0.6724066484745873","0.4431984254844346","0.9649653304634584","0.105188679245283","0.0542452830188679","0.2823364891732146","0.4170362110435962","0.4772045261005185","0.5438304454116326","0.7948113207547169","0.0","0.0","0.0","0.0","0.0","21"
"corridor","4","14242","icgp_rvo_mpc","1","0","0","0","0.5250000953674316","12.48","104","0.1126953065395355","0.9889714708551764","11.890357343363576","0.6483799719314377","0.4526264418068771","0.736896634599851","0.1163461538461538","0.0552884615384615","0.288865909490806","0.4227227860703492","0.4845536917605653","0.5588095345806617","0.8028846153846154","0.0","0.0","0.0","0.0","0.0","22"
"corridor","4","14259","icgp_rvo_mpc","1","0","0","0","0.6320257186889648","12.0","100","0.1381943523883819","0.9864638783037664","11.645910294842906","0.6847759856889024","0.4561558420211076","0.7545237501472002","0.121","0.0475","0.2952027887530624","0.4271945824503897","0.485392737969756","0.570717456895113","0.805","0.0","0.0","0.0","0.0","0.0","23"
"corridor","4","14276","icgp_rvo_mpc","1","0","0","0","0.6228366494178772","10.68","89","0.1838003993034362","0.9819915108382702","10.610836855135858","0.6946115735290426","0.4929146456710073","0.653484831479106","0.146067415730337","0.0702247191011236","0.2896711530984284","0.4194203961766168","0.4712681874164034","0.61193109197563","0.7752808988764045","0.0","0.0","0.0","0.0","0.0","24"
"corridor","4","14293","icgp_rvo_mpc","1","0","0","0","0.6840735077857971","11.76","98","0.1453295946121215","0.9857648611068726","11.70691199589055","0.7264881766055549","0.4907283524089322","0.9908188776349488","0.1045918367346938","0.0408163265306122","0.2904011213386013","0.4269952736034684","0.4868741906114986","0.5729438746279599","0.8367346938775511","0.0","0.0","0.0","0.0","0.0","25"
"corridor","4","14310","icgp_rvo_mpc","1","0","0","0","0.6053303480148315","12.0","100","0.1502042412757873","0.9852819219231606","11.7170891641872","0.7034118595870678","0.4606278881710022","0.9096927496648276","0.1165","0.0475","0.2959415885385125","0.4321988387614488","0.4922297202795744","0.5694558225333691","0.83","0.0","0.0","0.0","0.0","0.0","26"
"corridor","4","14327","icgp_rvo_mpc","1","0","1","0","0.5090450048446655","13.08","109","0.1181922927498817","0.9884347533807158","11.945337811950594","0.6752231460750325","0.4424374664304863","0.7660594035419016","0.1133027522935779","0.0573394495412844","0.2953868526850032","0.4264695278001488","0.4965798762468023","0.5523812535268451","0.7821100917431193","0.0","0.0","0.0","0.0","0.0","27"
"corridor","4","14344","icgp_rvo_mpc","1","0","0","0","0.7095966339111328","11.52","96","0.1713036745786667","0.9831793922930956","11.659696058137342","0.7282163469232424","0.4734417622094042","0.8909875001184749","0.10625","0.0390625","0.2889885787608606","0.4284900948544964","0.4854669329850004","0.5735599267513801","0.8515625","0.0","0.0","0.0","0.0","0.0","28"
"corridor","4","14361","icgp_rvo_mpc","1","0","1","0","0.5190713405609131","12.48","104","0.1186143159866333","0.9883781699463724","11.80030220351182","0.6663361418294909","0.437765833384429","0.7944103365914018","0.0870192307692307","0.0625","0.3010741336469968","0.4303338139045696","0.4921043260939992","0.5524243695002335","0.7956730769230769","0.0","0.0","0.0","0.0","0.0","29"
"corridor","4","13868","passive_rvo_mpc","1","0","1","0","0.5030941963195801","13.32","111","0.1057450771331787","0.9896569913253188","11.828147216583602","0.6190664605195592","0.4341275943928069","0.4777635135601363","0.1391891891891891","0.09009009009009","0.2306134660911184","0.3377893650786833","0.3705997881467814","0.5547930812567203","0.6869369369369369","0.0","0.0","0.0","0.0","0.0","0"
"corridor","4","13885","passive_rvo_mpc","1","0","0","0","0.5469114780426025","12.12","101","0.1304651796817779","0.9872300447896124","11.565573543077337","0.6424381128900758","0.4296822434770736","0.4189138614159368","0.145049504950495","0.0965346534653465","0.2241697015425209","0.3328246140775114","0.360422873553073","0.5620535184162678","0.7153465346534653","0.0","0.0","0.0","0.0","0.0","1"
"corridor","4","13902","passive_rvo_mpc","1","0","1","0","0.5063604116439819","12.72","106","0.116895891726017","0.9885569298639894","11.708934347960168","0.6249089390687416","0.4310945935178337","0.6165563678944138","0.1400943396226415","0.0919811320754716","0.2218898863176692","0.331149859952758","0.3637633965417461","0.5499716417913167","0.714622641509434","0.0","0.0","0.0","0.0","0.0","2"
"corridor","4","13919","passive_rvo_mpc","1","0","1","0","0.5009498596191406","13.08","109","0.1273505389690399","0.9875458041206002","11.745949020725677","0.6641947732735831","0.4524878268277472","0.5536575687291163","0.1440366972477064","0.1009174311926605","0.2264884649654594","0.3339682753616517","0.3667700437012068","0.5513742139388661","0.6903669724770642","0.0","0.0","0.0","0.0","0.0","3"
"corridor","4","13936","passive_rvo_mpc","1","0","1","0","0.5120435953140259","13.32","111","0.1561666280031204","0.9847574764862655","11.687400413677096","0.6334621146455541","0.4265853836078581","0.4471020269406139","0.1666666666666666","0.1148648648648648","0.2093346016006628","0.3166502220720589","0.3682432061078043","0.5433704957070651","0.6891891891891891","0.0","0.0","0.0","0.0","0.0","4"
"corridor","4","13953","passive_rvo_mpc","1","0","0","0","0.6804435849189758","14.64","122","0.1523882895708084","0.9850892210379244","11.95528580386599","0.5460231348957588","0.3936015656141595","0.5300747949358545","0.1540983606557377","0.0922131147540983","0.2375064835828713","0.3412654150607156","0.3679254570603371","0.5755427788564417","0.6762295081967213","0.0040983606557377","1.0","0.0","0.4981189250946045","-0.0009956590365618","5"
"corridor","4","13970","passive_rvo_mpc","1","0","0","0","0.6189442276954651","11.88","99","0.1566673517227172","0.9846808006986976","11.525933585944586","0.6590584805282304","0.4269709221619335","0.5635709595949403","0.1358585858585858","0.0909090909090909","0.2250778569552031","0.3343117551535668","0.3645162853011579","0.5607720015386138","0.7323232323232324","0.0","0.0","0.0","0.0","0.0","6"
"corridor","4","13987","passive_rvo_mpc","1","0","0","0","0.547603189945221","12.12","101","0.1503415554761886","0.9853024519979954","11.581904991762713","0.6629827023025068","0.4642469408245253","0.3950183167539267","0.1386138613861386","0.0891089108910891","0.2228296747888521","0.3329007197134565","0.3646078767162737","0.5596101296302115","0.7227722772277227","0.0","0.0","0.0","0.0","0.0","7"
"corridor","4","14004","passive_rvo_mpc","1","0","0","0","0.6250761151313782","12.0","100","0.1492070108652115","0.9853858985006808","11.538982016500086","0.6748954730480909","0.45702129334169","0.4020317496724601","0.1355","0.0825","0.2271360989326611","0.3370835997357965","0.3685448481336236","0.5618592536985874","0.7325","0.0","0.0","0.0","0.0","0.0","8"
"corridor","4","14021","passive_rvo_mpc","1","0","0","0","0.5442267060279846","12.48","104","0.1251422762870788","0.9877504650503396","11.632859577424824","0.6467404622638312","0.4295657739569357","0.4066533653643161","0.1427884615384615","0.0961538461538461","0.2248620495167919","0.3340551011751477","0.3659346586867021","0.5608544285452136","0.6899038461538461","0.0","0.0","0.0","0.0","0.0","9"
"corridor","4","14038","passive_rvo_mpc","1","0","0","0","0.5324076414108276","12.84","107","0.1114595383405685","0.9890836896374822","11.67719883157406","0.6397759555490844","0.4450581690737794","0.4844672897140817","0.1518691588785046","0.1004672897196261","0.2219764980259482","0.33304085817571","0.3656614204322066","0.5554155077081975","0.6728971962616822","0.0","0.0","0.0","0.0","0.0","10"
"corridor","4","14055","passive_rvo_mpc","1","0","0","0","0.5409210920333862","13.44","112","0.1226148158311843","0.9880040278658272","11.858522386231924","0.6145980968763719","0.4402834893326935","0.40560022302673","0.1397321428571428","0.0825892857142857","0.2309289611007885","0.3372398459685168","0.3660341193354023","0.5654915346577764","0.6941964285714286","0.0","0.0","0.0","0.0","0.0","11"
"corridor","4","14072","passive_rvo_mpc","1","0","0","0","0.6248181462287903","12.0","100","0.1475472748279571","0.9855863526463507","11.571265638165642","0.6690609331359155","0.4533354768529534","0.575742749915662","0.1295","0.08","0.2256242762576788","0.3335102875500917","0.3644394950538874","0.5514225773096085","0.72","0.0","0.0","0.0","0.0","0.0","12"
"corridor","4","14089","passive_rvo_mpc","1","0","1","0","0.4973822832107544","13.2","110","0.1136288195848465","0.9888799907639624","11.753801702754572","0.6568467410789295","0.454051622604457","0.4879611368530525","0.1495454545454545","0.1","0.226417645284398","0.3359404253878376","0.3670154005993495","0.5602632362436164","0.675","0.0","0.0","0.0","0.0","0.0","13"
"corridor","4","14106","passive_rvo_mpc","1","0","0","0","0.5380753874778748","12.6","105","0.1242534592747688","0.9878179263323544","11.652537249377929","0.6419318785220163","0.4472294759448795","0.6161107142751072","0.1457142857142857","0.0976190476190476","0.2190376260486387","0.3282649987070333","0.360399665728921","0.556317251336007","0.6904761904761905","0.0","0.0","0.0","0.0","0.0","14"
"corridor","4","14123","passive_rvo_mpc","1","0","0","0","0.5221496224403381","12.48","104","0.1103695333003997","0.9891756400465964","11.6566467891098","0.6396537102801421","0.4155720569942872","0.5776687499886836","0.1495192307692307","0.1033653846153846","0.2227613075127682","0.3328662625685907","0.3623827078465659","0.5579533124256593","0.7115384615384616","0.0","0.0","0.0","0.0","0.0","15"
"corridor","4","14140","passive_rvo_mpc","1","0","1","0","0.5080302357673645","13.2","110","0.1003760248422622","0.9902000343427062","11.81413177784998","0.6360201541482555","0.4428406813984814","0.5220909090150433","0.14","0.0931818181818181","0.2186834270469844","0.3282361868254163","0.3582803410223939","0.5538025086278264","0.6818181818181818","0.0","0.0","0.0","0.0","0.0","16"
"corridor","4","14157","passive_rvo_mpc","1","0","0","0","0.5217593312263489","12.6","105","0.1044963672757148","0.989768009632826","11.688150109257547","0.6537028587134999","0.4643667719859097","0.8209273810886467","0.1442857142857143","0.0928571428571428","0.2257969863783746","0.3355194394545895","0.3695563101811068","0.5604828365501904","0.7","0.0","0.0","0.0","0.0","0.0","17"
"corridor","4","14174","passive_rvo_mpc","1","0","0","0","0.5510130524635315","12.36","103","0.1156311556696891","0.9886755533516408","11.61672068783082","0.6740556914829513","0.4467015820691206","0.6598533983882042","0.1349514563106796","0.087378640776699","0.234043863091654","0.3418032270228689","0.3721991419582401","0.5656630579100071","0.7038834951456311","0.0","0.0","0.0","0.0","0.0","18"
"corridor","4","14191","passive_rvo_mpc","1","0","1","0","0.5092074275016785","12.84","107","0.1119064912199974","0.9890472581610084","11.72136689152103","0.630872705265897","0.4212047859734972","0.6403327112319492","0.1397196261682243","0.0934579439252336","0.2295838191294085","0.3387589046414767","0.3702208631812969","0.5595107113423748","0.6962616822429907","0.0","0.0","0.0","0.0","0.0","19"
"corridor","4","14208","passive_rvo_mpc","1","0","1","0","0.5097702145576477","13.08","109","0.1226000189781189","0.9880030127242208","11.777016552514397","0.6500137684580554","0.4575778098452255","0.7152772939645412","0.141743119266055","0.0963302752293578","0.2267872387556991","0.3358175923203656","0.3652881497349761","0.5560072240342787","0.6926605504587156","0.0","0.0","0.0","0.0","0.0","20"
"corridor","4","14225","passive_rvo_mpc","1","0","0","0","0.5399239659309387","12.6","105","0.1187203750014305","0.9883620562031864","11.6670942340279","0.6345093470942672","0.4215275044153843","0.6283138095265409","0.1457142857142857","0.1","0.223175599314982","0.3337915314010211","0.3622295270817621","0.5565769216702098","0.7142857142857143","0.0","0.0","0.0","0.0","0.0","21"
"corridor","4","14242","passive_rvo_mpc","1","0","0","0","0.6956079006195068","13.32","111","0.1930825561285019","0.9811046570539474","11.732032137049828","0.5745044542510096","0.4092314052101862","0.5997470721463738","0.1234234234234234","0.0765765765765765","0.2382876735845966","0.3461268037691846","0.3778614775527705","0.5756487064587104","0.7004504504504504","0.0","0.0","0.0","0.0","0.0","22"
"corridor","4","14259","passive_rvo_mpc","1","0","1","0","0.5198355913162231","12.72","106","0.1020670384168624","0.9900025445967912","11.664750281372108","0.6354139363524979","0.4621570675489244","0.5155728775996908","0.1363207547169811","0.0896226415094339","0.2298848747043818","0.3385537431979517","0.3709627384017661","0.5635195205880786","0.6745283018867925","0.0","0.0","0.0","0.0","0.0","23"
"corridor","4","14276","passive_rvo_mpc","1","0","0","0","0.5494157075881958","12.96","108","0.1387845873832702","0.9864020934328436","11.726081978878938","0.6049575258991724","0.4117147289130284","0.6372217592932564","0.1648148148148148","0.1157407407407407","0.2170782888497881","0.3246064845603649","0.352074019488775","0.5554576022922992","0.6875","0.0","0.0","0.0","0.0","0.0","24"
"corridor","4","14293","passive_rvo_mpc","1","0","1","0","0.5076318979263306","13.08","109","0.1097957044839859","0.9892454314976932","11.69767482043244","0.6425262790668859","0.4382010176777839","0.7162137614088367","0.1458715596330275","0.0940366972477064","0.2280494834448493","0.3381493504386429","0.3695686320017237","0.5589118753961466","0.676605504587156","0.0","0.0","0.0","0.0","0.0","25"
"corridor","4","14310","passive_rvo_mpc","1","0","0","0","0.5499778985977173","13.2","110","0.1263736933469772","0.9876170083880424","11.775938087317629","0.5886297499422323","0.4042998743328181","0.7391147728908849","0.1604545454545454","0.1022727272727272","0.2238090015863153","0.3317833688475869","0.3583965122889389","0.5593350655219772","0.6818181818181818","0.0","0.0","0.0","0.0","0.0","26"
"corridor","4","14327","passive_rvo_mpc","1","0","0","0","0.5219547152519226","12.6","105","0.1261854916810989","0.9876526100561024","11.663117991469337","0.6659240672630923","0.4471917703068049","0.5886716666282155","0.1461904761904762","0.1","0.2234669972438187","0.3322459376014414","0.3659892502725124","0.5587157993089585","0.6785714285714286","0.0","0.0","0.0","0.0","0.0","27"
"corridor","4","14344","passive_rvo_mpc","1","0","0","0","0.5568325519561768","12.36","103","0.1229996457695961","0.9879224505275488","11.636046370025724","0.6277930596707733","0.4001602197554215","0.6687599516138028","0.1422330097087378","0.0946601941747572","0.2275571257064065","0.3361710544364545","0.3630689650962074","0.5614440107634924","0.7427184466019418","0.0","0.0","0.0","0.0","0.0","28"
"corridor","4","14361","passive_rvo_mpc","1","0","0","0","0.5430896878242493","13.8","115","0.1602925807237625","0.9842945337295532","11.9132018747041","0.63334967065805","0.438815012042147","0.8180767388536048","0.1578260869565217","0.0978260869565217","0.227083125255354","0.3314639357658832","0.3582072240185479","0.5590470693733381","0.658695652173913","0.0021739130434782","1.0","0.0","0.5069315910339356","-0.0165722580160945","29"
"corridor","4","13868","rvo_reactive","1","0","0","0","0.8400508546829224","15.0","125","0.1448541432619094","0.9858317030593752","11.18669841735391","0.4140239232783206","0.4236746378093958","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.476","0.0","0.0","0.0","0.0","0.0","0"
"corridor","4","13885","rvo_reactive","0","0","0","0","0.8400116348266602","16.8","140","0.5165108442306519","0.9494438245892524","11.62960265565198","0.4596905036979088","0.5219440643010395","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5321428571428571","0.0017857142857142","1.0","0.0","0.968333821296692","-0.0436492443084716","1"
"corridor","4","13902","rvo_reactive","0","0","0","0","0.8402754449844361","16.8","140","0.4548657834529876","0.9554726779460908","12.058699808367235","0.3829485956529554","0.3493701575723077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4696428571428571","0.0017857142857142","1.0","0.0","0.100344705581665","-0.2862269401550293","2"
"corridor","4","13919","rvo_reactive","0","0","0","0","0.8401095056533814","16.8","140","0.6829748153686523","0.933208741247654","11.420142376271542","0.4188744752738525","0.4750557509650077","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5178571428571429","0.0035714285714285","1.0","0.0","0.1921613693237305","0.0691830396652221","3"
"corridor","4","13936","rvo_reactive","1","0","0","0","0.8400625371932984","15.72","131","0.1636514514684677","0.984026925638318","11.27206407187623","0.396978019764478","0.4070568917646208","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4599236641221374","0.0019083969465648","1.0","0.0","0.1001935482025146","0.2050395011901855","4"
"corridor","4","13953","rvo_reactive","1","0","0","0","0.6578728556632996","13.92","116","0.1955582648515701","0.9808651562780142","11.153675189096248","0.4010352870772576","0.3215192299143508","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4245689655172414","0.0","0.0","0.0","0.0","0.0","5"
"corridor","4","13970","rvo_reactive","1","0","0","0","0.8400357151031494","16.439999999999998","137","0.1918824911117553","0.9812374040484428","11.693094815535003","0.4607119121962443","0.4657162769976323","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5602189781021898","0.0018248175182481","1.0","0.0","0.2853650331497193","0.1095190048217773","6"
"corridor","4","13987","rvo_reactive","0","0","0","0","0.8400998497009278","16.8","140","0.4710187315940857","0.9539527148008348","11.343413251976015","0.3926355942867563","0.4544760856311768","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6107142857142858","0.0","0.0","0.0","0.0","0.0","7"
"corridor","4","14004","rvo_reactive","0","0","0","0","0.8400148534774781","16.8","140","1.964061617851257","0.8076297044754028","10.640057903990964","0.423449919250353","0.5026093746735049","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6928571428571428","0.0053571428571428","1.0","0.0","0.9778577693303426","0.006574789683024","8"
"corridor","4","14021","rvo_reactive","1","0","0","0","0.8400190258026123","15.48","129","0.1388013660907745","0.9864134462550282","11.221233550459146","0.3531947726123901","0.3533996808624198","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4612403100775193","0.001937984496124","1.0","0.0","0.4145540475845337","0.2585864067077636","9"
"corridor","4","14038","rvo_reactive","1","0","0","0","0.8401042604446411","16.68","139","0.192795917391777","0.981117632240057","11.721002482547192","0.413571906962526","0.4578046131570883","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4964028776978417","0.0017985611510791","1.0","0.0","0.1751647472381592","-0.0650321006774902","10"
"corridor","4","14055","rvo_reactive","1","0","0","0","0.8401258373260498","15.0","125","0.1574531495571136","0.9845956340432168","11.164615454472369","0.3974949383782223","0.4080052000582218","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.446","0.002","1.0","0.0","0.1023445606231689","0.307105541229248","11"
"corridor","4","14072","rvo_reactive","1","0","0","0","0.8401397848129273","14.88","124","0.1727523207664489","0.983124114573002","11.24124937767192","0.4796937303354723","0.502940216304494","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5060483870967742","0.0","0.0","0.0","0.0","0.0","12"
"corridor","4","14089","rvo_reactive","0","0","0","0","0.8400067472457886","16.8","140","2.663409948348999","0.7393518388271332","9.90070412127534","0.4215744478628039","0.576478086717959","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7535714285714286","0.0089285714285714","1.0","0.0","0.6088702650070191","0.0658262157440185","13"
"corridor","4","14106","rvo_reactive","1","0","0","0","0.6652939319610596","12.96","108","0.2157553136348724","0.97884688898921","10.953569029719802","0.3158471178203062","0.2896457443410462","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6296296296296297","0.0","0.0","0.0","0.0","0.0","14"
"corridor","4","14123","rvo_reactive","1","0","0","0","0.8400683784484864","16.56","138","0.2303913384675979","0.9774046447128056","11.653517653467134","0.4708049188914668","0.5047011225943224","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.5942028985507246","0.0018115942028985","1.0","0.0","0.1755869865417481","0.1693711280822754","15"
