noise_level,comparison,metric,direction,paired_cases,mean_delta,bootstrap_ci_low,bootstrap_ci_high,sign_flip_p,mean_signed_improvement,primary_better_rate
high,plain_candidate_vs_plain_zero,completion_time,lower,240,-0.43100000000000005,-0.8884999999999998,0.017024999999999787,0.05849415058494151,0.43100000000000005,0.22083333333333333
high,plain_candidate_vs_plain_zero,final_goal_distance,lower,240,-0.015118806343525642,-0.0800394036481157,0.053124010199680924,0.6525347465253475,0.015118806343525642,0.5416666666666666
high,plain_candidate_vs_plain_zero,min_distance,higher,240,-0.0008848411333020583,-0.013983275078671175,0.012092804214786009,0.8985101489851015,-0.0008848411333020583,0.4708333333333333
high,plain_candidate_vs_plain_zero,progress_ratio,higher,240,0.0014756033003019817,-0.004788410620919105,0.007744660078509091,0.6497350264973503,0.0014756033003019817,0.5416666666666666
high,plain_candidate_vs_plain_zero,safety_violation,lower,240,-0.029166666666666667,-0.07083333333333333,0.0125,0.2516748325167483,0.029166666666666667,0.07083333333333333
high,plain_candidate_vs_plain_zero,success,higher,240,0.04583333333333333,0.004166666666666667,0.0875,0.0435956404359564,0.04583333333333333,0.075
high,residual_candidate_vs_plain_candidate,collision,lower,240,0.0,-0.016666666666666666,0.016666666666666666,1.0,0.0,0.008333333333333333
high,residual_candidate_vs_plain_candidate,completion_time,lower,240,-0.4789999999999999,-0.815,-0.1544875000000002,0.0045995400459954,0.4789999999999999,0.2791666666666667
high,residual_candidate_vs_plain_candidate,final_goal_distance,lower,240,-0.04500588802620769,-0.11050170064981406,0.02287752634147182,0.18688131186881313,0.04500588802620769,0.5458333333333333
high,residual_candidate_vs_plain_candidate,min_distance,higher,240,0.007783066371238327,-0.0038524318252233683,0.019776290934225563,0.19938006199380062,0.007783066371238327,0.5375
high,residual_candidate_vs_plain_candidate,progress_ratio,higher,240,0.004282162235661718,-0.002172371146055718,0.01053785434579671,0.1860813918608139,0.004282162235661718,0.5458333333333333
high,residual_candidate_vs_plain_candidate,safety_violation,lower,240,0.008333333333333333,-0.029166666666666667,0.04583333333333333,0.8348165183481652,-0.008333333333333333,0.041666666666666664
high,residual_candidate_vs_plain_candidate,success,higher,240,0.025,-0.008333333333333333,0.058333333333333334,0.21237876212378762,0.025,0.04583333333333333
high,residual_candidate_vs_residual_zero,collision,lower,240,0.008333333333333333,0.0,0.020833333333333332,0.5063493650634937,-0.008333333333333333,0.0
high,residual_candidate_vs_residual_zero,completion_time,lower,240,-0.417,-0.7985125,-0.04500000000000002,0.032996700329967,0.417,0.24583333333333332
high,residual_candidate_vs_residual_zero,final_goal_distance,lower,240,-0.0008083621350427373,-0.07015459371885906,0.07118469509296109,0.9821017898210179,0.0008083621350427373,0.5541666666666667
high,residual_candidate_vs_residual_zero,min_distance,higher,240,-0.015443314549675402,-0.0279516383958389,-0.003301951504049863,0.0136986301369863,-0.015443314549675402,0.4041666666666667
high,residual_candidate_vs_residual_zero,progress_ratio,higher,240,0.00012799239678618808,-0.006684318260813596,0.006806691864864364,0.9709029097090291,0.00012799239678618808,0.5541666666666667
high,residual_candidate_vs_residual_zero,safety_violation,lower,240,0.016666666666666666,-0.016666666666666666,0.05,0.48035196480351966,-0.016666666666666666,0.029166666666666667
high,residual_candidate_vs_residual_zero,success,higher,240,-0.004166666666666667,-0.03333333333333333,0.029166666666666667,1.0,-0.004166666666666667,0.029166666666666667
high,residual_zero_vs_plain_zero,collision,lower,240,-0.020833333333333332,-0.041666666666666664,-0.004166666666666667,0.06379362063793621,0.020833333333333332,0.020833333333333332
high,residual_zero_vs_plain_zero,completion_time,lower,240,-0.493,-0.9114999999999999,-0.096,0.019998000199980003,0.493,0.2625
high,residual_zero_vs_plain_zero,final_goal_distance,lower,240,-0.059316332234690586,-0.12552503525279463,0.007211467231779002,0.08089191080891911,0.059316332234690586,0.5791666666666667
high,residual_zero_vs_plain_zero,min_distance,higher,240,0.022341539787611667,0.010391080717968548,0.03449556365742204,0.0004999500049995,0.022341539787611667,0.6291666666666667
high,residual_zero_vs_plain_zero,progress_ratio,higher,240,0.005629773139177513,-0.000667666916172795,0.012012115223236215,0.08689131086891311,0.005629773139177513,0.5791666666666667
high,residual_zero_vs_plain_zero,safety_violation,lower,240,-0.0375,-0.075,0.0,0.0805919408059194,0.0375,0.0625
high,residual_zero_vs_plain_zero,success,higher,240,0.075,0.03333333333333333,0.11666666666666667,0.000999900009999,0.075,0.09583333333333334
low,plain_candidate_vs_plain_zero,collision,lower,240,0.008333333333333333,0.0,0.020833333333333332,0.5076492350764924,-0.008333333333333333,0.0
low,plain_candidate_vs_plain_zero,completion_time,lower,240,-0.5044999999999998,-0.9869999999999999,-0.038999999999999986,0.0456954304569543,0.5044999999999998,0.25416666666666665
low,plain_candidate_vs_plain_zero,final_goal_distance,lower,240,0.016349555831402535,-0.07644269176525992,0.11064443711812295,0.728027197280272,-0.016349555831402535,0.5291666666666667
low,plain_candidate_vs_plain_zero,min_distance,higher,240,-2.1677416711678628e-05,-0.010849324480370794,0.01093973396915522,0.9966003399660034,-2.1677416711678628e-05,0.48333333333333334
low,plain_candidate_vs_plain_zero,progress_ratio,higher,240,-0.0015463755116797906,-0.010356127871200441,0.007043977880093734,0.732026797320268,-0.0015463755116797906,0.5291666666666667
low,plain_candidate_vs_plain_zero,safety_violation,lower,240,-0.029166666666666667,-0.07083333333333333,0.0125,0.22327767223277672,0.029166666666666667,0.06666666666666667
low,plain_candidate_vs_plain_zero,success,higher,240,0.0625,0.016666666666666666,0.1125,0.0178982101789821,0.0625,0.10416666666666667
low,residual_candidate_vs_plain_candidate,collision,lower,240,-0.008333333333333333,-0.025,0.008333333333333333,0.6141385861413858,0.008333333333333333,0.0125
low,residual_candidate_vs_plain_candidate,completion_time,lower,240,-0.09999999999999988,-0.5105124999999999,0.2835124999999999,0.6207379262073792,0.09999999999999988,0.22916666666666666
low,residual_candidate_vs_plain_candidate,final_goal_distance,lower,240,0.02482543469717106,-0.0699430013129798,0.12214336803959061,0.6197380261973803,-0.02482543469717106,0.5208333333333334
low,residual_candidate_vs_plain_candidate,min_distance,higher,240,0.037011487540168996,0.022718058476448182,0.05106374778092765,9.999000099990002e-05,0.037011487540168996,0.6041666666666666
low,residual_candidate_vs_plain_candidate,progress_ratio,higher,240,-0.0024277046361627736,-0.011820641134690967,0.006450397919688818,0.6109389061093891,-0.0024277046361627736,0.5208333333333334
low,residual_candidate_vs_plain_candidate,safety_violation,lower,240,-0.016666666666666666,-0.058333333333333334,0.020833333333333332,0.5462453754624538,0.016666666666666666,0.058333333333333334
low,residual_candidate_vs_plain_candidate,success,higher,240,-0.004166666666666667,-0.041666666666666664,0.03333333333333333,1.0,-0.004166666666666667,0.041666666666666664
low,residual_candidate_vs_residual_zero,collision,lower,240,-0.008333333333333333,-0.025,0.008333333333333333,0.6245375462453755,0.008333333333333333,0.0125
low,residual_candidate_vs_residual_zero,completion_time,lower,240,-0.011499999999999977,-0.4165,0.38751249999999987,0.9606039396060394,0.011499999999999977,0.18333333333333332
low,residual_candidate_vs_residual_zero,final_goal_distance,lower,240,0.014250056352466341,-0.0915977094322443,0.11948898459939905,0.7995200479952005,-0.014250056352466341,0.5125
low,residual_candidate_vs_residual_zero,min_distance,higher,240,-0.0010659037303053175,-0.012786821308496036,0.010528051347789506,0.8527147285271472,-0.0010659037303053175,0.4666666666666667
low,residual_candidate_vs_residual_zero,progress_ratio,higher,240,-0.0014291971495064514,-0.011435424976516511,0.008444208771882905,0.787021297870213,-0.0014291971495064514,0.5125
low,residual_candidate_vs_residual_zero,safety_violation,lower,240,0.0125,-0.016666666666666666,0.041666666666666664,0.5760423957604239,-0.0125,0.020833333333333332
low,residual_candidate_vs_residual_zero,success,higher,240,0.0,-0.0375,0.0375,1.0,0.0,0.041666666666666664
low,residual_zero_vs_plain_zero,collision,lower,240,0.008333333333333333,-0.008333333333333333,0.025,0.6282371762823717,-0.008333333333333333,0.004166666666666667
low,residual_zero_vs_plain_zero,completion_time,lower,240,-0.5929999999999999,-1.1090124999999995,-0.09346250000000045,0.023397660233976603,0.5929999999999999,0.2791666666666667
low,residual_zero_vs_plain_zero,final_goal_distance,lower,240,0.026924934176107255,-0.06802021547841527,0.12293153375930463,0.5782421757824218,-0.026924934176107255,0.5291666666666667
low,residual_zero_vs_plain_zero,min_distance,higher,240,0.03805571385376263,0.025463257729586745,0.05122867355003577,9.999000099990002e-05,0.03805571385376263,0.6541666666666667
low,residual_zero_vs_plain_zero,progress_ratio,higher,240,-0.0025448829983361135,-0.011907815428373096,0.006594032681314263,0.5962403759624038,-0.0025448829983361135,0.5291666666666667
low,residual_zero_vs_plain_zero,safety_violation,lower,240,-0.058333333333333334,-0.09583333333333334,-0.020833333333333332,0.003999600039996,0.058333333333333334,0.075
low,residual_zero_vs_plain_zero,success,higher,240,0.058333333333333334,0.0125,0.10416666666666667,0.026997300269973004,0.058333333333333334,0.1
medium,plain_candidate_vs_plain_zero,collision,lower,240,-0.008333333333333333,-0.029166666666666667,0.0125,0.6854314568543146,0.008333333333333333,0.016666666666666666
medium,plain_candidate_vs_plain_zero,completion_time,lower,240,-0.877,-1.339,-0.42548750000000024,0.00019998000199980003,0.877,0.24583333333333332
