scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,architecture,candidate_conditioned,feature_key,planner_method,training_seed,seed_index
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,16651300316850770846,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.820340096950531,12.84,107,0.1173624694347381,0.2985702455043793,0.9884898159652948,10.616414415766483,0.6520108164888676,0.409601949956094,0.2745581777476941,0.2317757009345794,0.1845794392523364,0.2094544536181699,0.3553016830604767,0.3994092193635824,0.6398777432126975,0.3621495327102804,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,16651300316850770846,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.9106823587417604,12.36,103,0.1347859352827072,0.3107698559761047,0.9867810299620032,10.841334743774496,0.6166477410859672,0.3997327831926421,0.2681614070434521,0.2009708737864077,0.1359223300970873,0.2862448484814066,0.3828929379929616,0.4404679506206975,0.6514424855819027,0.424757281553398,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,3389458540285834750,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.6365159749984741,13.8,115,0.1170755103230476,0.3510334491729736,0.9885179596021773,11.983578406332526,1.0172015198222968,0.906293715779548,0.2085110873652055,0.1769565217391304,0.1195652173913043,0.208521915440893,0.349381226155421,0.4097248988663373,0.5148957452929538,0.6760869565217391,plain,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,3389458540285834750,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.6991614699363708,11.04,92,0.1416647583246231,0.3471280038356781,0.9861063985154032,10.687812365591526,0.942631948010429,0.8443638645719899,0.2263777183227079,0.2326086956521739,0.1929347826086956,0.2317659927375675,0.3428351802524665,0.3950757502197571,0.5424537833780051,0.7228260869565217,plain,0,x_passive,passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,3389458540285834750,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.8540136814117432,12.6,105,0.1331299692392349,0.2962690591812134,0.986943437717855,10.893664981631446,0.570541706581467,0.4743458978476979,0.2824357138403381,0.2419047619047619,0.169047619047619,0.1963736157428828,0.3485013866296836,0.3726315691598824,0.5945582705211071,0.3738095238095238,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14123,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,3389458540285834750,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,1.001272678375244,0.973764419555664,0,0,0,0,0,1.2175319576263428,1,0,0,0,0.6698870658874512,13.32,111,0.1376014947891235,0.3648327887058258,0.9865048974752426,10.7554325790843,0.6411806233709695,0.5260697216349276,0.2798680187232356,0.2653153153153153,0.2117117117117117,0.2057738967560366,0.3272680224740021,0.357904746871408,0.6153696193841396,0.3243243243243243,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,9930451198844385740,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,1,0,0.4852343797683716,26.4,220,0.6537184715270996,1.6353988647460938,0.93539909273386,13.995829658153523,1.0283636668189005,1.0248358088460836,0.1006186362660214,0.6228409090909091,0.4329545454545455,-0.1444112330588025,0.0346563456956805,0.0416588449929417,0.4404693901775913,0.7869318181818182,plain,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,9930451198844385740,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.5574338436126709,26.4,220,0.7830754518508911,1.34987211227417,0.9226159453392028,14.06467923098262,0.9324518216604536,0.8833781258626417,0.0937196589471899,0.6070454545454546,0.4664772727272727,-0.1103798524764027,0.0028341954935511,0.0099092514205893,0.3948094375675375,0.7022727272727273,plain,0,x_passive,passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,9930451198844385740,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.564380943775177,26.4,220,0.9468820095062256,1.903563857078552,0.9064284712076188,14.11030909956753,0.8988046251237393,0.9690959591079842,0.1512072730706264,0.5323863636363636,0.4164772727272727,-0.075525269619041,0.0737475269186225,0.0792590117576447,0.4850728120465171,0.7840909090909091,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,9930451198844385740,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6253336071968079,26.4,220,0.6941176652908325,1.748823165893555,0.931406818330288,14.066278382058954,0.9054674366658384,0.9380437926812606,0.1399313634465215,0.4988636363636363,0.3818181818181818,-0.0659391022978287,0.0478030888008122,0.0531175714788789,0.4055363599122926,0.7625,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,4971229273283281150,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6385920643806458,26.4,220,0.8403448462486267,2.4093692302703857,0.9169565439224244,13.993058049252795,0.9810993401841684,1.001032828675075,0.1081623863600808,0.4675,0.3340909090909091,-0.0673877350158132,0.0893918804116547,0.098905381928452,0.475903063315221,0.727840909090909,plain,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,4971229273283281150,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6489552855491638,26.4,220,0.7470017671585083,1.561734914779663,0.9261807724833488,14.253458496074018,1.03394076499072,1.0007363217120822,0.1008760227043901,0.5475,0.3960227272727272,-0.0986787571696702,0.0169732970995405,0.0227012613030065,0.4246716449321671,0.7369318181818182,plain,0,x_passive,passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,4971229273283281150,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6397665143013,26.4,220,0.8349772691726685,1.3919497728347778,0.9174869731068612,14.516536132305191,1.022841662439433,1.0408323538574304,0.1218531250329264,0.4869318181818182,0.3505681818181818,-0.0761211215588158,0.0880334797772494,0.0925833319980989,0.4832308861738579,0.7420454545454546,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,4971229273283281150,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.5902770757675171,26.4,220,0.7505416870117188,1.5475257635116575,0.9258309602737428,15.00166975191678,1.0492367501624609,1.116232154044238,0.1213134088836589,0.4609090909090909,0.3170454545454545,-0.0270139551244316,0.0823647031848403,0.0980160931345414,0.4354797650595958,0.8079545454545455,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,6672358259319732698,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6626753807067871,26.4,220,0.6736377477645874,1.5828312635421753,0.9334306567907332,14.424462681137811,1.2532584538513964,1.3002098594199527,0.1033767616966294,0.5659090909090909,0.39375,-0.1307954598777498,0.0366984979662705,0.0404275691580365,0.4634108581424437,0.7534090909090909,plain,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,6672358259319732698,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6877945065498352,26.4,220,0.6781504154205322,1.0971457958221436,0.9329847097396852,14.27512372928686,1.150061459365216,1.1160535785284909,0.0990117044817783,0.5298863636363637,0.3857954545454545,-0.0893885290609799,0.0268017985437234,0.03017279707869,0.4607471920957959,0.7931818181818182,plain,0,x_passive,passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,6672358259319732698,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6143159866333008,26.4,220,0.79936283826828,1.7560648918151855,0.9210064187645912,14.477490384084376,1.1591703685847197,1.2016844017939134,0.1214449999679345,0.4740909090909091,0.3409090909090909,-0.0749025640072597,0.0783792760593986,0.0855717264960773,0.4616037531163205,0.7846590909090909,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,6672358259319732698,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.615628719329834,26.4,220,0.6909618377685547,1.392483472824097,0.9317186772823334,13.974042609690514,1.1253703783858906,1.1749098774384368,0.128831363855914,0.5346590909090909,0.3875,-0.0800119193203281,0.033526205593466,0.0411100858601487,0.4281578294333409,0.725,residual,0,x_passive,residual_passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,15797390531882436968,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6456841230392456,26.4,220,0.866606593132019,3.562185525894165,0.9143613427877426,15.45270344393066,1.4731256952339953,1.4104989966208286,0.0956307385257043,0.4129545454545454,0.2767045454545455,-0.0325533988386477,0.122200146574019,0.143830226492306,0.4052593122548001,0.7357954545454546,plain,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,15797390531882436968,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,1,0,0.6298074722290039,26.4,220,0.6323786973953247,1.0876753330230713,0.9375079050660132,14.947477096175136,1.3919186365875331,1.3495303825898604,0.0971869882050668,0.6022727272727273,0.4744318181818182,-0.1169555454464703,0.0019147758494893,0.0085707363084127,0.4511788478094069,0.7494318181818181,plain,0,x_passive,passive_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,15797390531882436968,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6079816222190857,26.4,220,0.7281284928321838,1.3592557907104492,0.9280458465218544,14.535140378473445,1.436443480984731,1.383490052480589,0.116197670186838,0.4219318181818182,0.2857954545454545,-0.0293697462512645,0.1245453981956974,0.1312977183125913,0.4597178497074003,0.7573863636363637,residual,1,x_intent,icgp_rvo_mpc,7,15
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18123,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,15797390531882436968,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9870810508728028,0.986473560333252,0,0,0,0,0,0.678108811378479,0,0,0,0,0.6774144172668457,26.4,220,0.7080338597297668,1.11167573928833,0.9300316125154496,14.86277460979909,1.409913004799323,1.3798142541538585,0.1176646022279535,0.4631818181818182,0.3397727272727273,-0.0274323217357,0.0831476651039821,0.0949191926720298,0.4452575884312392,0.7755681818181818,residual,0,x_passive,residual_passive_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,10063737876034942550,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,1,0,0,0,0.7384210824966431,15.24,127,0.1211753189563751,0.354764461517334,0.9885129304602742,11.27478667962714,0.6847888078177587,0.4702103424129528,0.1804352363050864,0.2602362204724409,0.1456692913385826,0.3939343821821748,0.5675884227519604,0.6225423353697607,1.173621843566626,0.4488188976377952,plain,1,x_intent,icgp_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,10063737876034942550,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,1,0,0,0,0.7155969738960266,15.0,125,0.1221563816070556,0.309899628162384,0.9884199285879732,11.5863780437503,0.7404939953888534,0.533863056017086,0.1999132003402337,0.2484,0.16,0.4466816206213844,0.5524141318010547,0.6135684254344979,1.175081185497418,0.466,plain,0,x_passive,passive_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,10063737876034942550,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,0,0,0,0,0.7523071765899658,26.4,220,1.80688750743866,7.04299783706665,0.8287122994661331,11.300031082887472,0.5655645153297398,0.4545289868561756,0.2345476134161634,0.2606818181818182,0.05,0.811416290174401,0.9930737107468036,1.0573910776285402,1.4087426036944886,0.4306818181818181,residual,1,x_intent,icgp_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,10063737876034942550,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,1,0,0,0,0.6311336755752563,14.76,123,0.1338770538568496,0.3198061287403106,0.987308843061328,11.81414786115056,0.8881557952552085,0.6002561862831924,0.2573666662522932,0.2451219512195122,0.1829268292682926,0.5257954316769301,0.633103924274841,0.7126897018507323,1.0167509706602438,0.5182926829268293,residual,0,x_passive,residual_passive_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,10779962660088508006,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,1,0,0,0,0.7021703720092773,14.88,124,0.1248418390750885,0.3513987064361572,0.9881653552874924,11.325104302653926,0.7048031409716303,0.54074327245155,0.1812600809986883,0.2443548387096774,0.1391129032258064,0.4082989717116116,0.5743796753059595,0.6336390239762033,1.1937858998576187,0.4314516129032258,plain,1,x_intent,icgp_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,10779962660088508006,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,0,0,0,0,0.7024076581001282,26.4,220,1.8065581321716309,7.041079521179199,0.8287435173988342,11.292606734024048,0.5879884926159734,0.459485930413939,0.1833922728441063,0.2952272727272727,0.1443181818181818,0.6375112779012642,0.7689369542248001,0.7802382469610015,1.3772983620570205,0.4329545454545455,plain,0,x_passive,passive_rvo_mpc,7,15
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14432,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,10779962660088508006,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8625893592834473,0.8465166091918945,0,0,0,0,0,2.847047805786133,0,0,0,0,0.8086406176516271,26.4,220,1.7533787488937378,6.882437229156494,0.8337847739458084,11.49855568334533,0.5411008255308182,0.4424490484760573,0.2349604541615752,0.2545454545454545,0.0954545454545454,0.9217904103458598,1.0768368826843215,1.0954397766143782,1.3308003170249925,0.421590909090909,residual,1,x_intent,icgp_rvo_mpc,7,15
