scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,architecture,candidate_conditioned,feature_key,planner_method,training_seed,seed_index
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,1220624028872061956,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.527843177318573,26.4,220,0.617580235004425,1.4455933570861816,0.9389952607452868,15.09583193922299,1.2404569159854542,1.1934168048880316,0.0999423868382688,0.5636363636363636,0.4392045454545454,-0.1193719928122379,0.0399941782280802,0.0505312410708178,0.3901131391261112,0.7375,plain,1,x_intent,icgp_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,1220624028872061956,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.5454880595207214,26.4,220,0.7453194856643677,1.1268573999404907,0.926377147436142,14.183768585666256,0.9356530126861552,0.8587749795480208,0.102294772461226,0.6032954545454545,0.4784090909090909,-0.1120912326296304,0.0094992413366721,0.0133307454404844,0.4337276020104235,0.7335227272727273,plain,0,x_passive,passive_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,1220624028872061956,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6157978773117065,26.4,220,0.6631374359130859,1.095451593399048,0.9344951063394548,13.402055905287853,0.921046706898646,1.0005565731362862,0.1157432386455845,0.4985227272727273,0.35625,-0.1001840949557584,0.0613779418683526,0.0635557156379588,0.4892965248403225,0.8380681818181818,residual,1,x_intent,icgp_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,1220624028872061956,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6609404683113098,26.4,220,0.6842957139015198,1.6004083156585691,0.9324050918221474,14.646946353444946,1.025814137607813,1.0179828191345388,0.1258813638824821,0.3960227272727272,0.2704545454545454,0.0030870120691516,0.1184139836738732,0.1258730282353407,0.470489974570122,0.7676136363636363,residual,0,x_passive,residual_passive_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,9161753913364415766,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.5933147668838501,26.4,220,0.7961199283599854,1.6623742580413818,0.9213590621948242,13.802689737116452,1.1574476351792162,1.178076501867988,0.1005283527113285,0.5856818181818182,0.3636363636363636,-0.1344781821074959,0.0450583048622039,0.0525175542496144,0.4807462695579638,0.7238636363636364,plain,1,x_intent,icgp_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,9161753913364415766,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.64667809009552,26.4,220,0.6947205066680908,1.323068618774414,0.9313753247261048,15.021930638380582,1.1549898578362032,1.1743785495107824,0.0959840913062428,0.5013636363636363,0.3767045454545454,-0.059193173974763,0.0509148640979758,0.0581775589729235,0.4338737035624005,0.7715909090909091,plain,0,x_passive,passive_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,9161753913364415766,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6622653007507324,26.4,220,0.6162116527557373,1.2624177932739258,0.939130451530218,15.00369665929611,1.160801593552936,1.209821169552478,0.1340454546814064,0.4545454545454545,0.3335227272727272,-0.064026579400027,0.0941063365746628,0.0973532401391051,0.4550454741621559,0.7795454545454545,residual,1,x_intent,icgp_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,9161753913364415766,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6821064949035645,26.4,220,0.6013025641441345,1.0456372499465942,0.9406031742691994,14.181668508594155,1.1714499012990431,1.2113016498359768,0.1240683524387846,0.4267045454545454,0.3073863636363636,-0.033830406580152,0.0693899768130345,0.0722985974049026,0.4620654057586059,0.80625,residual,0,x_passive,residual_passive_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,3276388615547994613,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6571162939071655,26.4,220,0.6647909879684448,1.5643399953842163,0.9343317747116088,15.097306081188435,1.4451080938631835,1.4374537581747229,0.0931252844152781,0.585,0.4306818181818181,-0.1270817585336044,0.0396110442509366,0.0533782927405766,0.4410026644575833,0.7693181818181818,plain,1,x_intent,icgp_rvo_mpc,7,5
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17953,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,3276388615547994613,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.988222599029541,0.9863553047180176,0,0,0,0,0,0.6885588765144348,0,0,0,0,0.6436946988105774,26.4,220,0.7072404623031616,1.4600263833999634,0.9301386028528214,13.998940558980394,1.4115570328452371,1.4224535765973003,0.0910724433858625,0.51375,0.390340909090909,-0.0814931191333611,0.027839997771958,0.0354130619705061,0.4624647019451315,0.7534090909090909,plain,0,x_passive,passive_rvo_mpc,7,5
