scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,architecture,candidate_conditioned,feature_key,planner_method,training_seed,seed_index
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,225486145305559939,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6249598264694214,11.88,99,0.1930293589830398,0.3764785826206207,0.9810926355421544,11.50848075893009,0.6141087320360421,0.41852058899222,0.1757689391561511,0.1828282828282828,0.1363636363636363,0.2134898738119035,0.3399232912485045,0.3788270451023121,0.5655902847166013,0.7904040404040404,plain,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,225486145305559939,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.5958586931228638,14.28,119,0.1140346005558967,0.2755732238292694,0.9888302283361554,11.865666975063505,0.5844704250020255,0.3967646466677679,0.2537163867401898,0.1718487394957983,0.1407563025210084,0.2620482860252011,0.370026377314279,0.403644454211247,0.527518852245407,0.6449579831932774,plain,0,x_passive,passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,225486145305559939,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.684197187423706,12.84,107,0.11061292886734,0.2905473709106445,0.9891653833910824,10.911740152121638,0.582437123890061,0.4114468614440237,0.2843285048550221,0.2392523364485981,0.175233644859813,0.1917803229983443,0.3382081039430939,0.3737450531932795,0.612290287090239,0.3995327102803738,residual,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,225486145305559939,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.7321528792381287,12.48,104,0.1123310029506683,0.2838853299617767,0.9889970971271396,10.646732754282311,0.7257702253185786,0.4442520636724881,0.2586543266191326,0.2629807692307692,0.1826923076923076,0.2109559402835013,0.3244428220269485,0.3586428859622146,0.6379115281719714,0.4615384615384615,residual,0,x_passive,residual_passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,10343982176385214963,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6359617710113525,12.12,101,0.1319510191679,0.3532408475875854,0.9870753027498722,11.097947629285043,0.6904298517078457,0.4962358719088358,0.2146158414941262,0.1831683168316831,0.1113861386138613,0.1912229992270395,0.3333389738039805,0.3782360665352627,0.5685410163662221,0.7029702970297029,plain,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,10343982176385214963,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6161524653434753,13.2,110,0.1069007664918899,0.3131431341171264,0.9895289931446314,10.982014562265247,0.8239970484494485,0.5828831538981335,0.1980472737076607,0.209090909090909,0.125,0.2546877693774348,0.3798389229848981,0.4213682145144451,0.5616410324261948,0.5681818181818182,plain,0,x_passive,passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,10343982176385214963,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.7103798389434814,12.84,107,0.1383517980575561,0.3571110963821411,0.986448341049254,10.895820980134886,0.6413844034215,0.4489840686094956,0.2540890185900085,0.2420560747663551,0.1658878504672897,0.189043602658279,0.336639042849017,0.3754132803870696,0.6148248906322172,0.3831775700934579,residual,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,10343982176385214963,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.694583535194397,11.88,99,0.1761957108974456,0.3070490062236786,0.9827415030449628,10.591220778063873,0.7238550045188855,0.4806116029450839,0.2471068181683111,0.3025252525252525,0.2222222222222222,0.2359896244533886,0.3468432408014331,0.3835959830112529,0.6789787357872483,0.4797979797979798,residual,0,x_passive,residual_passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,6223655872199103920,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6475632786750793,11.88,99,0.1853896081447601,0.2975881695747375,0.9818409532308578,11.426584628294222,0.826981980767515,0.7325322758594547,0.1934128798746663,0.2136363636363636,0.1464646464646464,0.1975478916413931,0.3262222370008626,0.3710128094948301,0.5746193553763207,0.7424242424242424,plain,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,6223655872199103920,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,1,0,0.4686756134033203,14.16,118,0.1208834871649742,0.32022625207901,0.9881593752652408,12.026796083402589,0.7872626216987432,0.6726110366062593,0.2214847457145293,0.1563559322033898,0.1228813559322034,0.2491522774734866,0.3573572677437027,0.405270832539615,0.4869266620139449,0.6716101694915254,plain,0,x_passive,passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_candidate,medium,0.05,0.1,neighbor_gaussian_v1,6223655872199103920,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6804609894752502,11.76,98,0.1352591663599014,0.3005345463752746,0.9867512667551636,10.47319987253286,0.6749052386540844,0.4927300364919463,0.258710204323098,0.2744897959183673,0.1785714285714285,0.1819950026539819,0.3361048226316972,0.3727360193081656,0.6646742769140674,0.4081632653061224,residual,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_zero,medium,0.05,0.1,neighbor_gaussian_v1,6223655872199103920,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6763362884521484,11.16,93,0.1490729451179504,0.3617727160453796,0.9853981975466012,11.026312820496967,0.8694085196381615,0.7219905688237118,0.2568502693251777,0.1521505376344086,0.1290322580645161,0.3093919594539829,0.4051959618461387,0.4615170987238806,0.5658898749723229,0.7956989247311828,residual,0,x_passive,residual_passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_candidate,high,0.1,0.2,neighbor_gaussian_v1,17357647548091545330,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6424362063407898,11.4,95,0.1470808684825897,0.3138715326786041,0.9855933226644992,10.689803180517629,0.8524976126653584,0.7337641505230414,0.2025768418159139,0.2510526315789473,0.1684210526315789,0.1803518420428429,0.3300282099615585,0.3764058856862156,0.5571448978891498,0.5552631578947368,plain,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,plain_zero,high,0.1,0.2,neighbor_gaussian_v1,17357647548091545330,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.6970023512840271,11.16,93,0.1431174576282501,0.3732930421829223,0.98598154168576,10.803435975918546,0.864303346042351,0.7761935828634168,0.2081349471105783,0.2258064516129032,0.1586021505376344,0.2106610920708826,0.3324862347094601,0.3628030627116719,0.5290674906872934,0.6505376344086021,plain,0,x_passive,passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_candidate,high,0.1,0.2,neighbor_gaussian_v1,17357647548091545330,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.7808981537818909,12.0,100,0.1171224266290664,0.3462446331977844,0.9885277738794684,10.44730211631395,0.6707489624712616,0.5798349292296916,0.2647525008069351,0.254,0.2025,0.1799964860167354,0.3318252276584505,0.3610079958245158,0.6573261460088193,0.3325,residual,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14293,residual_zero,high,0.1,0.2,neighbor_gaussian_v1,17357647548091545330,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9913811683654784,0.9718289375305176,0,0,0,0,0,1.2105865859985352,1,0,0,0,0.7935497760772705,11.4,95,0.1971736550331115,0.3607793748378753,0.9806866981089116,10.573604744160548,0.7777772034273336,0.609580860483019,0.2888084213114588,0.3063157894736842,0.2210526315789473,0.2309114065944756,0.3453372114779133,0.3831291291000027,0.6730013893403505,0.4578947368421052,residual,0,x_passive,residual_passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18293,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,699595862662641305,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.986732006072998,0.9878377914428712,0,0,0,0,0,0.69012451171875,0,0,0,0,0.5450605154037476,26.4,220,0.7381779551506042,1.6073105335235596,0.9270999655127524,14.166816903994912,0.9089566190473058,0.9351215871897612,0.1056250568085074,0.6334090909090909,0.4443181818181818,-0.1557412380868865,0.0208392250466753,0.0269724024151536,0.4680974853682247,0.81875,plain,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18293,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,699595862662641305,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.986732006072998,0.9878377914428712,0,0,0,0,0,0.69012451171875,0,0,0,0,0.6055987477302551,26.4,220,0.8229897022247314,1.7266496419906616,0.918724238872528,14.64817161601968,0.9179015252400528,0.8520272868600759,0.0954137501883616,0.50625,0.3772727272727272,-0.0449049951352221,0.0635912684635259,0.0748185684070922,0.4519365117465231,0.6994318181818182,plain,0,x_passive,passive_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18293,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,699595862662641305,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.986732006072998,0.9878377914428712,0,0,0,0,0,0.69012451171875,0,0,0,0,0.6002573370933533,26.4,220,0.8432286977767944,1.712435245513916,0.9167255014181136,14.25420677956572,1.024504843692888,1.0216504719447006,0.1334744317732243,0.47875,0.3460227272727272,-0.0645895156923109,0.1000079275698146,0.106997057522901,0.3954697975130244,0.7238636363636364,residual,1,x_intent,icgp_rvo_mpc,7,25
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18293,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,699595862662641305,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.986732006072998,0.9878377914428712,0,0,0,0,0,0.69012451171875,0,0,0,0,0.6199386119842529,26.4,220,0.7367232441902161,1.0873008966445925,0.927243635058403,15.969350016595854,1.0713443808934906,1.0206415901129895,0.1342626705247147,0.545340909090909,0.4159090909090909,-0.0747123422003986,0.0428056136560202,0.0517660307387228,0.4179041907316582,0.7477272727272727,residual,0,x_passive,residual_passive_rvo_mpc,7,25
