scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,architecture,candidate_conditioned,feature_key,planner_method,training_seed,seed_index
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_candidate,clean,0.0,0.0,neighbor_gaussian_v1,15468589108651211794,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,1,0,0.497450590133667,13.56,113,0.1060601994395256,0.3033327162265777,0.9896215116605164,11.786341958097182,0.598809346177541,0.429248339372926,0.1671573016339237,0.1752212389380531,0.1128318584070796,0.2179376992336021,0.3494130551261184,0.3892247756906842,0.5331042477936871,0.6880530973451328,plain,1,x_intent,icgp_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_zero,clean,0.0,0.0,neighbor_gaussian_v1,15468589108651211794,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,1,0,0.506458044052124,13.32,111,0.1109005361795425,0.3091563880443573,0.9891478614881636,11.80244967143517,0.6245012184361683,0.4184657722409513,0.219256531914931,0.1842342342342342,0.1576576576576576,0.2529294964093883,0.359673557740611,0.3982777300423329,0.5130864056354171,0.6914414414414415,plain,0,x_passive,passive_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,residual_candidate,clean,0.0,0.0,neighbor_gaussian_v1,15468589108651211794,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.6844357848167419,12.96,108,0.1256496608257293,0.3434627056121826,0.987704590894282,10.911152047629002,0.565236662337729,0.3729574319872039,0.2676722234119316,0.2416666666666666,0.1944444444444444,0.1812978170006708,0.3270657837459886,0.3613245338546457,0.5923759601472152,0.3842592592592592,residual,1,x_intent,icgp_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,residual_zero,clean,0.0,0.0,neighbor_gaussian_v1,15468589108651211794,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.6767696142196655,12.0,100,0.1537279486656189,0.323974072933197,0.9849569983780384,10.697001780674327,0.7475190548645333,0.5086077379249037,0.3357147502538282,0.2735,0.2,0.2289577872052788,0.3361324483484029,0.376243912473321,0.6732264753416182,0.4475,residual,0,x_passive,residual_passive_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_candidate,low,0.02,0.04,neighbor_gaussian_v1,9980718006475567734,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.597234845161438,12.36,103,0.1287409961223602,0.3762204349040985,0.9874020889401436,11.666103962343186,0.6344997849930258,0.4903659612229726,0.1988293688113629,0.1766990291262136,0.1189320388349514,0.2194095116249711,0.3448021444417897,0.3860311599177063,0.5486947757237166,0.7597087378640777,plain,1,x_intent,icgp_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_zero,low,0.02,0.04,neighbor_gaussian_v1,9980718006475567734,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,1,0,0.4973489940166473,13.2,110,0.1088036075234413,0.3071131408214569,0.9893530560657382,11.77056276134681,0.6540690305219455,0.5079941099001603,0.2028706819559871,0.149090909090909,0.1181818181818181,0.2526828883465549,0.3627772046192126,0.4138158742162314,0.5101034824252129,0.6818181818181818,plain,0,x_passive,passive_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,residual_candidate,low,0.02,0.04,neighbor_gaussian_v1,9980718006475567734,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.6998974084854126,12.96,108,0.1195950955152511,0.3200253546237945,0.9882970582693816,10.947840109933168,0.6090603746534152,0.4200069391496341,0.2661289349985222,0.2402777777777777,0.1782407407407407,0.1822459411281333,0.3272493208151448,0.3644433876796177,0.5910812137869221,0.3958333333333333,residual,1,x_intent,icgp_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,residual_zero,low,0.02,0.04,neighbor_gaussian_v1,9980718006475567734,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.7146865725517273,13.2,110,0.0953606963157653,0.2831335961818695,0.9906685082241892,10.84487964323489,0.6850302399474789,0.432527544171634,0.2778502281712876,0.2740909090909091,0.2136363636363636,0.2032107189033518,0.3242878101678057,0.3568430734486742,0.6585989669243043,0.3818181818181818,residual,0,x_passive,residual_passive_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_candidate,medium,0.05,0.1,neighbor_gaussian_v1,16631025112121717364,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.6507655382156372,11.76,98,0.1769492328166961,0.3557220101356506,0.982684686779976,10.617542315652829,0.7889852918380377,0.6321611977372394,0.2142038273242568,0.1397959183673469,0.0637755102040816,0.2045173219598982,0.3468829969696851,0.3802552655430473,0.6339401573353276,0.548469387755102,plain,1,x_intent,icgp_rvo_mpc,7,20
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14208,plain_zero,medium,0.05,0.1,neighbor_gaussian_v1,16631025112121717364,12.0,5.4,64.80000000000001,0.0617283950617283,16.200000000000003,x,y,4.140000000000001,0.9661835748792268,0.9804019927978516,0.965878963470459,0,0,0,0,0,1.2091886186599732,1,0,0,0,0.7143702507019043,11.28,94,0.1640045195817947,0.28028404712677,0.983951387926936,11.432232032995673,0.831799913316648,0.688161487671289,0.2484353727653642,0.1845744680851063,0.1462765957446808,0.2555943538795443,0.351520260369524,0.4301892079127595,0.5415143224089705,0.8324468085106383,plain,0,x_passive,passive_rvo_mpc,7,20
