time_s,robot_id,model_name,pose_topic,x,y,yaw,bridge_source,odom_mode,start_x,start_y,start_error_m,within_start_tolerance
51.700000,robot4,robot4,/robot4/ground_truth_pose,2.061746,0.749230,-2.369468,model_states,world,2.200000,0.700000,0.146757,True
51.800000,robot1,robot1,/robot1/ground_truth_pose,-0.744702,-1.358431,0.077444,model_states,world,-2.200000,-0.900000,1.525795,False
51.800000,robot2,robot2,/robot2/ground_truth_pose,-0.949274,0.429362,0.082372,model_states,world,-2.200000,0.300000,1.257398,False
51.800000,robot3,robot3,/robot3/ground_truth_pose,1.701514,-0.847041,2.778181,model_states,world,2.200000,-0.700000,0.519720,False
51.800000,robot4,robot4,/robot4/ground_truth_pose,2.059130,0.746284,-2.242112,model_states,world,2.200000,0.700000,0.148279,True
51.900000,robot1,robot1,/robot1/ground_truth_pose,-0.746359,-1.358265,0.044381,model_states,world,-2.200000,-0.900000,1.524165,False
51.900000,robot2,robot2,/robot2/ground_truth_pose,-0.930574,0.431090,0.102077,model_states,world,-2.200000,0.300000,1.276177,False
51.900000,robot3,robot3,/robot3/ground_truth_pose,1.692055,-0.843751,2.836468,model_states,world,2.200000,-0.700000,0.527894,False
51.900000,robot4,robot4,/robot4/ground_truth_pose,2.056757,0.743129,-2.213268,model_states,world,2.200000,0.700000,0.149595,True
52.000000,robot1,robot1,/robot1/ground_truth_pose,-0.744398,-1.359126,-0.057876,model_states,world,-2.200000,-0.900000,1.526294,False
52.000000,robot2,robot2,/robot2/ground_truth_pose,-0.911895,0.433205,0.121871,model_states,world,-2.200000,0.300000,1.294974,False
52.000000,robot3,robot3,/robot3/ground_truth_pose,1.682419,-0.841012,2.894738,model_states,world,2.200000,-0.700000,0.536446,False
52.000000,robot4,robot4,/robot4/ground_truth_pose,2.054316,0.740020,-2.291785,model_states,world,2.200000,0.700000,0.151081,True
52.100000,robot1,robot1,/robot1/ground_truth_pose,-0.741598,-1.359377,-0.204138,model_states,world,-2.200000,-0.900000,1.529041,False
52.100000,robot2,robot2,/robot2/ground_truth_pose,-0.893266,0.435666,0.141608,model_states,world,-2.200000,0.300000,1.313758,False
52.100000,robot3,robot3,/robot3/ground_truth_pose,1.672677,-0.838873,2.952889,model_states,world,2.200000,-0.700000,0.545303,False
52.100000,robot4,robot4,/robot4/ground_truth_pose,2.051977,0.737677,-2.436751,model_states,world,2.200000,0.700000,0.152743,True
52.200000,robot1,robot1,/robot1/ground_truth_pose,-0.738737,-1.360206,-0.349819,model_states,world,-2.200000,-0.900000,1.532018,False
52.200000,robot2,robot2,/robot2/ground_truth_pose,-0.874686,0.438520,0.161364,model_states,world,-2.200000,0.300000,1.332534,False
52.200000,robot3,robot3,/robot3/ground_truth_pose,1.662773,-0.837270,3.011230,model_states,world,2.200000,-0.700000,0.554487,False
52.200000,robot4,robot4,/robot4/ground_truth_pose,2.049399,0.735774,-2.582398,model_states,world,2.200000,0.700000,0.154791,True
52.300000,robot1,robot1,/robot1/ground_truth_pose,-0.736636,-1.361128,-0.495464,model_states,world,-2.200000,-0.900000,1.534299,False
52.300000,robot2,robot2,/robot2/ground_truth_pose,-0.856185,0.441720,0.180911,model_states,world,-2.200000,0.300000,1.351267,False
52.300000,robot3,robot3,/robot3/ground_truth_pose,1.652848,-0.836279,3.069369,model_states,world,2.200000,-0.700000,0.563868,False
52.300000,robot4,robot4,/robot4/ground_truth_pose,2.046574,0.734294,-2.727903,model_states,world,2.200000,0.700000,0.157212,True
52.400000,robot1,robot1,/robot1/ground_truth_pose,-0.734831,-1.362294,-0.641328,model_states,world,-2.200000,-0.900000,1.536371,False
52.400000,robot2,robot2,/robot2/ground_truth_pose,-0.836083,0.445447,0.184140,model_states,world,-2.200000,0.300000,1.371651,False
52.400000,robot3,robot3,/robot3/ground_truth_pose,1.642832,-0.835829,3.127682,model_states,world,2.200000,-0.700000,0.573486,False
52.400000,robot4,robot4,/robot4/ground_truth_pose,2.043560,0.733204,-2.873467,model_states,world,2.200000,0.700000,0.159925,True
52.500000,robot1,robot1,/robot1/ground_truth_pose,-0.733246,-1.363689,-0.787184,model_states,world,-2.200000,-0.900000,1.538302,False
52.500000,robot2,robot2,/robot2/ground_truth_pose,-0.814295,0.449398,0.173715,model_states,world,-2.200000,0.300000,1.393735,False
52.500000,robot3,robot3,/robot3/ground_truth_pose,1.632651,-0.836004,-3.100002,model_states,world,2.200000,-0.700000,0.583423,False
52.500000,robot4,robot4,/robot4/ground_truth_pose,2.042917,0.733064,-3.018949,model_states,world,2.200000,0.700000,0.160526,True
52.600000,robot1,robot1,/robot1/ground_truth_pose,-0.731813,-1.365310,-0.933022,model_states,world,-2.200000,-0.900000,1.540158,False
52.600000,robot2,robot2,/robot2/ground_truth_pose,-0.792539,0.453110,0.163604,model_states,world,-2.200000,0.300000,1.415765,False
52.600000,robot3,robot3,/robot3/ground_truth_pose,1.622381,-0.836698,-3.044642,model_states,world,2.200000,-0.700000,0.593574,False
52.600000,robot4,robot4,/robot4/ground_truth_pose,2.042749,0.733075,3.118824,model_states,world,2.200000,0.700000,0.160692,True
52.700000,robot1,robot1,/robot1/ground_truth_pose,-0.730712,-1.367117,-1.078811,model_states,world,-2.200000,-0.900000,1.541754,False
52.700000,robot2,robot2,/robot2/ground_truth_pose,-0.770722,0.456593,0.153289,model_states,world,-2.200000,0.300000,1.437830,False
52.700000,robot3,robot3,/robot3/ground_truth_pose,1.612213,-0.837995,-2.989447,model_states,world,2.200000,-0.700000,0.603769,False
52.700000,robot4,robot4,/robot4/ground_truth_pose,2.042551,0.733091,2.973226,model_states,world,2.200000,0.700000,0.160889,True
52.800000,robot1,robot1,/robot1/ground_truth_pose,-0.729791,-1.369065,-1.224634,model_states,world,-2.200000,-0.900000,1.543223,False
52.800000,robot2,robot2,/robot2/ground_truth_pose,-0.748915,0.459854,0.143218,model_states,world,-2.200000,0.300000,1.459863,False
52.800000,robot3,robot3,/robot3/ground_truth_pose,1.602119,-0.839827,-2.934198,model_states,world,2.200000,-0.700000,0.614014,False
52.800000,robot4,robot4,/robot4/ground_truth_pose,2.042374,0.733139,2.827775,model_states,world,2.200000,0.700000,0.161071,True
52.900000,robot1,robot1,/robot1/ground_truth_pose,-0.729238,-1.371128,-1.369998,model_states,world,-2.200000,-0.900000,1.544378,False
52.900000,robot2,robot2,/robot2/ground_truth_pose,-0.727049,0.462882,0.132904,model_states,world,-2.200000,0.300000,1.481930,False
52.900000,robot3,robot3,/robot3/ground_truth_pose,1.592129,-0.842211,-2.878900,model_states,world,2.200000,-0.700000,0.624284,False
52.900000,robot4,robot4,/robot4/ground_truth_pose,2.042214,0.733207,2.682184,model_states,world,2.200000,0.700000,0.161242,True
53.000000,robot1,robot1,/robot1/ground_truth_pose,-0.728980,-1.373244,-1.515870,model_states,world,-2.200000,-0.900000,1.545270,False
53.000000,robot2,robot2,/robot2/ground_truth_pose,-0.705184,0.465688,0.122744,model_states,world,-2.200000,0.300000,1.503971,False
53.000000,robot3,robot3,/robot3/ground_truth_pose,1.582319,-0.845167,-2.823738,model_states,world,2.200000,-0.700000,0.634510,False
53.000000,robot4,robot4,/robot4/ground_truth_pose,2.042044,0.733302,2.536605,model_states,world,2.200000,0.700000,0.161428,True
53.100000,robot1,robot1,/robot1/ground_truth_pose,-0.729006,-1.375379,-1.661409,model_states,world,-2.200000,-0.900000,1.545900,False
53.100000,robot2,robot2,/robot2/ground_truth_pose,-0.683254,0.468281,0.112386,model_states,world,-2.200000,0.300000,1.526052,False
53.100000,robot3,robot3,/robot3/ground_truth_pose,1.572671,-0.848640,-2.768541,model_states,world,2.200000,-0.700000,0.644698,False
53.100000,robot4,robot4,/robot4/ground_truth_pose,2.041898,0.733418,2.390904,model_states,world,2.200000,0.700000,0.161596,True
53.200000,robot1,robot1,/robot1/ground_truth_pose,-0.729367,-1.378098,-1.777415,model_states,world,-2.200000,-0.900000,1.546396,False
53.200000,robot2,robot2,/robot2/ground_truth_pose,-0.661307,0.470659,0.102262,model_states,world,-2.200000,0.300000,1.548128,False
53.200000,robot3,robot3,/robot3/ground_truth_pose,1.563211,-0.852636,-2.713266,model_states,world,2.200000,-0.700000,0.654826,False
53.200000,robot4,robot4,/robot4/ground_truth_pose,2.041787,0.733553,2.245360,model_states,world,2.200000,0.700000,0.161732,True
53.300000,robot1,robot1,/robot1/ground_truth_pose,-0.730034,-1.380720,-1.787594,model_states,world,-2.200000,-0.900000,1.546574,False
53.300000,robot2,robot2,/robot2/ground_truth_pose,-0.637985,0.472914,0.086043,model_states,world,-2.200000,0.300000,1.571557,False
53.300000,robot3,robot3,/robot3/ground_truth_pose,1.554022,-0.857171,-2.658164,model_states,world,2.200000,-0.700000,0.664823,False
53.300000,robot4,robot4,/robot4/ground_truth_pose,2.041676,0.733701,2.100051,model_states,world,2.200000,0.700000,0.161871,True
53.400000,robot1,robot1,/robot1/ground_truth_pose,-0.730545,-1.383321,-1.691381,model_states,world,-2.200000,-0.900000,1.546899,False
53.400000,robot2,robot2,/robot2/ground_truth_pose,-0.614026,0.474761,0.067276,model_states,world,-2.200000,0.300000,1.595573,False
53.400000,robot3,robot3,/robot3/ground_truth_pose,1.545080,-0.862189,-2.603035,model_states,world,2.200000,-0.700000,0.674704,False
53.400000,robot4,robot4,/robot4/ground_truth_pose,2.041587,0.733871,1.954533,model_states,world,2.200000,0.700000,0.161994,True
53.500000,robot1,robot1,/robot1/ground_truth_pose,-0.730576,-1.384138,-1.545218,model_states,world,-2.200000,-0.900000,1.547126,False
53.500000,robot2,robot2,/robot2/ground_truth_pose,-0.590018,0.476173,0.048444,model_states,world,-2.200000,0.300000,1.619592,False
53.500000,robot3,robot3,/robot3/ground_truth_pose,1.536357,-0.867701,-2.563306,model_states,world,2.200000,-0.700000,0.684504,False
53.500000,robot4,robot4,/robot4/ground_truth_pose,2.041542,0.734045,1.809007,model_states,world,2.200000,0.700000,0.162074,True
53.600000,robot1,robot1,/robot1/ground_truth_pose,-0.730505,-1.384872,-1.399572,model_states,world,-2.200000,-0.900000,1.547422,False
53.600000,robot2,robot2,/robot2/ground_truth_pose,-0.566036,0.477093,0.029678,model_states,world,-2.200000,0.300000,1.643533,False
53.600000,robot3,robot3,/robot3/ground_truth_pose,1.526879,-0.873675,-2.611297,model_states,world,2.200000,-0.700000,0.695165,False
53.600000,robot4,robot4,/robot4/ground_truth_pose,2.041497,0.734227,1.663451,model_states,world,2.200000,0.700000,0.162157,True
53.700000,robot1,robot1,/robot1/ground_truth_pose,-0.730325,-1.385594,-1.253936,model_states,world,-2.200000,-0.900000,1.547820,False
53.700000,robot2,robot2,/robot2/ground_truth_pose,-0.542036,0.477562,0.010883,model_states,world,-2.200000,0.300000,1.667445,False
53.700000,robot3,robot3,/robot3/ground_truth_pose,1.515117,-0.880028,-2.683565,model_states,world,2.200000,-0.700000,0.708149,False
53.700000,robot4,robot4,/robot4/ground_truth_pose,2.041465,0.736148,1.517598,model_states,world,2.200000,0.700000,0.162604,True
53.800000,robot1,robot1,/robot1/ground_truth_pose,-0.730041,-1.386283,-1.108292,model_states,world,-2.200000,-0.900000,1.548306,False
53.800000,robot2,robot2,/robot2/ground_truth_pose,-0.517993,0.477618,-0.007989,model_states,world,-2.200000,0.300000,1.691359,False
53.800000,robot3,robot3,/robot3/ground_truth_pose,1.503011,-0.885486,-2.755386,model_states,world,2.200000,-0.700000,0.721248,False
53.800000,robot4,robot4,/robot4/ground_truth_pose,2.041754,0.738286,1.371884,model_states,world,2.200000,0.700000,0.162812,True
53.900000,robot1,robot1,/robot1/ground_truth_pose,-0.729657,-1.386922,-0.962665,model_states,world,-2.200000,-0.900000,1.548871,False
53.900000,robot2,robot2,/robot2/ground_truth_pose,-0.494000,0.477184,-0.026763,model_states,world,-2.200000,0.300000,1.715177,False
53.900000,robot3,robot3,/robot3/ground_truth_pose,1.490525,-0.890047,-2.827285,model_states,world,2.200000,-0.700000,0.734488,False
53.900000,robot4,robot4,/robot4/ground_truth_pose,2.042325,0.740436,1.226134,model_states,world,2.200000,0.700000,0.162777,True
54.000000,robot1,robot1,/robot1/ground_truth_pose,-0.729170,-1.387642,-0.815841,model_states,world,-2.200000,-0.900000,1.549560,False
54.000000,robot2,robot2,/robot2/ground_truth_pose,-0.470014,0.476298,-0.045536,model_states,world,-2.200000,0.300000,1.738946,False
54.000000,robot3,robot3,/robot3/ground_truth_pose,1.477781,-0.893678,-2.899031,model_states,world,2.200000,-0.700000,0.747738,False
54.000000,robot4,robot4,/robot4/ground_truth_pose,2.043220,0.742427,1.080513,model_states,world,2.200000,0.700000,0.162419,True
54.100000,robot1,robot1,/robot1/ground_truth_pose,-0.728588,-1.388054,-0.670103,model_states,world,-2.200000,-0.900000,1.550242,False
54.100000,robot2,robot2,/robot2/ground_truth_pose,-0.446008,0.475001,-0.064435,model_states,world,-2.200000,0.300000,1.762701,False
54.100000,robot3,robot3,/robot3/ground_truth_pose,1.464769,-0.896419,-2.970889,model_states,world,2.200000,-0.700000,0.761016,False
54.100000,robot4,robot4,/robot4/ground_truth_pose,2.044380,0.744256,0.934857,model_states,world,2.200000,0.700000,0.161791,True
54.200000,robot1,robot1,/robot1/ground_truth_pose,-0.727445,-1.388954,-0.523412,model_states,world,-2.200000,-0.900000,1.551610,False
54.200000,robot2,robot2,/robot2/ground_truth_pose,-0.422079,0.473213,-0.083177,model_states,world,-2.200000,0.300000,1.786338,False
54.200000,robot3,robot3,/robot3/ground_truth_pose,1.451637,-0.898188,-3.042695,model_states,world,2.200000,-0.700000,0.774162,False
54.200000,robot4,robot4,/robot4/ground_truth_pose,2.045810,0.745955,0.789053,model_states,world,2.200000,0.700000,0.160893,True
54.300000,robot1,robot1,/robot1/ground_truth_pose,-0.726059,-1.389545,-0.378254,model_states,world,-2.200000,-0.900000,1.553112,False
54.300000,robot2,robot2,/robot2/ground_truth_pose,-0.396616,0.470957,-0.090642,model_states,world,-2.200000,0.300000,1.811469,False
54.300000,robot3,robot3,/robot3/ground_truth_pose,1.438405,-0.899009,-3.114468,model_states,world,2.200000,-0.700000,0.787167,False
54.300000,robot4,robot4,/robot4/ground_truth_pose,2.047458,0.747351,0.643274,model_states,world,2.200000,0.700000,0.159722,True
54.400000,robot1,robot1,/robot1/ground_truth_pose,-0.724631,-1.389962,-0.232424,model_states,world,-2.200000,-0.900000,1.554598,False
54.400000,robot2,robot2,/robot2/ground_truth_pose,-0.370114,0.468562,-0.089484,model_states,world,-2.200000,0.300000,1.837633,False
54.400000,robot3,robot3,/robot3/ground_truth_pose,1.425111,-0.898909,3.096840,model_states,world,2.200000,-0.700000,0.800011,False
54.400000,robot4,robot4,/robot4/ground_truth_pose,2.049296,0.748590,0.497438,model_states,world,2.200000,0.700000,0.158343,True
54.500000,robot1,robot1,/robot1/ground_truth_pose,-0.723154,-1.390223,-0.087013,model_states,world,-2.200000,-0.900000,1.556083,False
54.500000,robot2,robot2,/robot2/ground_truth_pose,-0.343729,0.466234,-0.088656,model_states,world,-2.200000,0.300000,1.863700,False
54.500000,robot3,robot3,/robot3/ground_truth_pose,1.411414,-0.897918,3.055703,model_states,world,2.200000,-0.700000,0.813043,False
54.500000,robot4,robot4,/robot4/ground_truth_pose,2.051299,0.749463,0.352168,model_states,world,2.200000,0.700000,0.156711,True
54.600000,robot1,robot1,/robot1/ground_truth_pose,-0.721650,-1.390257,0.058858,model_states,world,-2.200000,-0.900000,1.557521,False
54.600000,robot2,robot2,/robot2/ground_truth_pose,-0.317333,0.463904,-0.087878,model_states,world,-2.200000,0.300000,1.889789,False
54.600000,robot3,robot3,/robot3/ground_truth_pose,1.397606,-0.896517,3.023092,model_states,world,2.200000,-0.700000,0.826108,False
54.600000,robot4,robot4,/robot4/ground_truth_pose,2.053394,0.750045,0.223281,model_states,world,2.200000,0.700000,0.154912,True
54.700000,robot1,robot1,/robot1/ground_truth_pose,-0.720176,-1.390046,0.204502,model_states,world,-2.200000,-0.900000,1.558854,False
54.700000,robot2,robot2,/robot2/ground_truth_pose,-0.290893,0.461582,-0.086849,model_states,world,-2.200000,0.300000,1.915933,False
54.700000,robot3,robot3,/robot3/ground_truth_pose,1.383897,-0.894647,2.990515,model_states,world,2.200000,-0.700000,0.838995,False
54.700000,robot4,robot4,/robot4/ground_truth_pose,2.055523,0.750482,0.192001,model_states,world,2.200000,0.700000,0.153043,True
54.800000,robot1,robot1,/robot1/ground_truth_pose,-0.718867,-1.389632,0.350858,model_states,world,-2.200000,-0.900000,1.559966,False
54.800000,robot2,robot2,/robot2/ground_truth_pose,-0.264499,0.459307,-0.086021,model_states,world,-2.200000,0.300000,1.942046,False
54.800000,robot3,robot3,/robot3/ground_truth_pose,1.370280,-0.892323,2.958056,model_states,world,2.200000,-0.700000,0.851718,False
54.800000,robot4,robot4,/robot4/ground_truth_pose,2.057644,0.750944,0.267808,model_states,world,2.200000,0.700000,0.151197,True
54.900000,robot1,robot1,/robot1/ground_truth_pose,-0.717446,-1.389039,0.496575,model_states,world,-2.200000,-0.900000,1.561130,False
54.900000,robot2,robot2,/robot2/ground_truth_pose,-0.238098,0.457047,-0.085249,model_states,world,-2.200000,0.300000,1.968178,False
54.900000,robot3,robot3,/robot3/ground_truth_pose,1.356692,-0.889597,2.925410,model_states,world,2.200000,-0.700000,0.864358,False
54.900000,robot4,robot4,/robot4/ground_truth_pose,2.058087,0.751044,0.411787,model_states,world,2.200000,0.700000,0.150814,True
55.000000,robot1,robot1,/robot1/ground_truth_pose,-0.716331,-1.388235,0.643222,model_states,world,-2.200000,-0.900000,1.561937,False
55.000000,robot2,robot2,/robot2/ground_truth_pose,-0.211652,0.454794,-0.084216,model_states,world,-2.200000,0.300000,1.994364,False
55.000000,robot3,robot3,/robot3/ground_truth_pose,1.343254,-0.886396,2.892945,model_states,world,2.200000,-0.700000,0.876788,False
55.000000,robot4,robot4,/robot4/ground_truth_pose,2.058059,0.751066,0.557540,model_states,world,2.200000,0.700000,0.150848,True
55.100000,robot1,robot1,/robot1/ground_truth_pose,-0.715301,-1.387434,0.755906,model_states,world,-2.200000,-0.900000,1.562665,False
55.100000,robot2,robot2,/robot2/ground_truth_pose,-0.185255,0.452589,-0.083392,model_states,world,-2.200000,0.300000,2.020515,False
55.100000,robot3,robot3,/robot3/ground_truth_pose,1.329920,-0.882759,2.860514,model_states,world,2.200000,-0.700000,0.889067,False
55.100000,robot4,robot4,/robot4/ground_truth_pose,2.058054,0.751065,0.703012,model_states,world,2.200000,0.700000,0.150852,True
55.200000,robot1,robot1,/robot1/ground_truth_pose,-0.713113,-1.385240,0.780357,model_states,world,-2.200000,-0.900000,1.564062,False
55.200000,robot2,robot2,/robot2/ground_truth_pose,-0.157357,0.450199,-0.089532,model_states,world,-2.200000,0.300000,2.048158,False
55.200000,robot3,robot3,/robot3/ground_truth_pose,1.316659,-0.878725,2.827874,model_states,world,2.200000,-0.700000,0.901240,False
55.200000,robot4,robot4,/robot4/ground_truth_pose,2.058004,0.751061,0.848903,model_states,world,2.200000,0.700000,0.150897,True
55.300000,robot1,robot1,/robot1/ground_truth_pose,-0.709188,-1.381357,0.789931,model_states,world,-2.200000,-0.900000,1.566597,False
55.300000,robot2,robot2,/robot2/ground_truth_pose,-0.128664,0.447486,-0.099416,model_states,world,-2.200000,0.300000,2.076580,False
55.300000,robot3,robot3,/robot3/ground_truth_pose,1.303172,-0.874185,2.809787,model_states,world,2.200000,-0.700000,0.913586,False
55.300000,robot4,robot4,/robot4/ground_truth_pose,2.058030,0.751046,0.994173,model_states,world,2.200000,0.700000,0.150868,True
55.400000,robot1,robot1,/robot1/ground_truth_pose,-0.705379,-1.377477,0.799731,model_states,world,-2.200000,-0.900000,1.569036,False
55.400000,robot2,robot2,/robot2/ground_truth_pose,-0.100075,0.444532,-0.109434,model_states,world,-2.200000,0.300000,2.104893,False
55.400000,robot3,robot3,/robot3/ground_truth_pose,1.286821,-0.868646,2.822500,model_states,world,2.200000,-0.700000,0.928621,False
55.400000,robot4,robot4,/robot4/ground_truth_pose,2.058038,0.751049,1.139691,model_states,world,2.200000,0.700000,0.150862,True
55.500000,robot1,robot1,/robot1/ground_truth_pose,-0.701624,-1.373575,0.809547,model_states,world,-2.200000,-0.900000,1.571434,False
55.500000,robot2,robot2,/robot2/ground_truth_pose,-0.071498,0.441246,-0.119182,model_states,world,-2.200000,0.300000,2.133183,False
55.500000,robot3,robot3,/robot3/ground_truth_pose,1.270413,-0.863339,2.834910,model_states,world,2.200000,-0.700000,0.943829,False
55.500000,robot4,robot4,/robot4/ground_truth_pose,2.058001,0.751044,1.285505,model_states,world,2.200000,0.700000,0.150894,True
55.600000,robot1,robot1,/robot1/ground_truth_pose,-0.697908,-1.369637,0.819364,model_states,world,-2.200000,-0.900000,1.573797,False
55.600000,robot2,robot2,/robot2/ground_truth_pose,-0.042991,0.437693,-0.129144,model_states,world,-2.200000,0.300000,2.161399,False
55.600000,robot3,robot3,/robot3/ground_truth_pose,1.253987,-0.858250,2.847159,model_states,world,2.200000,-0.700000,0.959157,False
55.600000,robot4,robot4,/robot4/ground_truth_pose,2.058030,0.751036,1.430800,model_states,world,2.200000,0.700000,0.150864,True
55.700000,robot1,robot1,/robot1/ground_truth_pose,-0.694229,-1.365657,0.829164,model_states,world,-2.200000,-0.900000,1.576129,False
55.700000,robot2,robot2,/robot2/ground_truth_pose,-0.014506,0.433861,-0.139022,model_states,world,-2.200000,0.300000,2.189590,False
55.700000,robot3,robot3,/robot3/ground_truth_pose,1.237488,-0.853368,2.859471,model_states,world,2.200000,-0.700000,0.974655,False
55.700000,robot4,robot4,/robot4/ground_truth_pose,2.058060,0.751037,1.576659,model_states,world,2.200000,0.700000,0.150836,True
55.800000,robot1,robot1,/robot1/ground_truth_pose,-0.690602,-1.361657,0.838975,model_states,world,-2.200000,-0.900000,1.578420,False
55.800000,robot2,robot2,/robot2/ground_truth_pose,0.013961,0.429733,-0.148761,model_states,world,-2.200000,0.300000,2.217759,False
55.800000,robot3,robot3,/robot3/ground_truth_pose,1.220906,-0.848674,2.871865,model_states,world,2.200000,-0.700000,0.990318,False
55.800000,robot4,robot4,/robot4/ground_truth_pose,2.058032,0.751037,1.722040,model_states,world,2.200000,0.700000,0.150863,True
55.900000,robot1,robot1,/robot1/ground_truth_pose,-0.687038,-1.357648,0.848792,model_states,world,-2.200000,-0.900000,1.580663,False
55.900000,robot2,robot2,/robot2/ground_truth_pose,0.042350,0.425340,-0.158658,model_states,world,-2.200000,0.300000,2.245850,False
55.900000,robot3,robot3,/robot3/ground_truth_pose,1.204308,-0.844195,2.884105,model_states,world,2.200000,-0.700000,1.006079,False
55.900000,robot4,robot4,/robot4/ground_truth_pose,2.058002,0.750901,1.868440,model_states,world,2.200000,0.700000,0.150845,True
56.000000,robot1,robot1,/robot1/ground_truth_pose,-0.683489,-1.353578,0.858592,model_states,world,-2.200000,-0.900000,1.582889,False
56.000000,robot2,robot2,/robot2/ground_truth_pose,0.070709,0.420669,-0.168506,model_states,world,-2.200000,0.300000,2.273913,False
56.000000,robot3,robot3,/robot3/ground_truth_pose,1.187641,-0.839929,2.896444,model_states,world,2.200000,-0.700000,1.021984,False
56.000000,robot4,robot4,/robot4/ground_truth_pose,2.058048,0.750964,2.014112,model_states,world,2.200000,0.700000,0.150824,True
56.100000,robot1,robot1,/robot1/ground_truth_pose,-0.679984,-1.349476,0.868390,model_states,world,-2.200000,-0.900000,1.585080,False
56.100000,robot2,robot2,/robot2/ground_truth_pose,0.099041,0.415705,-0.178242,model_states,world,-2.200000,0.300000,2.301951,False
56.100000,robot3,robot3,/robot3/ground_truth_pose,1.170898,-0.835852,2.908888,model_states,world,2.200000,-0.700000,1.038030,False
56.100000,robot4,robot4,/robot4/ground_truth_pose,2.058042,0.750924,2.159899,model_states,world,2.200000,0.700000,0.150815,True
56.200000,robot1,robot1,/robot1/ground_truth_pose,-0.676525,-1.345347,0.878184,model_states,world,-2.200000,-0.900000,1.587233,False
56.200000,robot2,robot2,/robot2/ground_truth_pose,0.127287,0.410477,-0.188106,model_states,world,-2.200000,0.300000,2.329908,False
56.200000,robot3,robot3,/robot3/ground_truth_pose,1.154148,-0.831989,2.921132,model_states,world,2.200000,-0.700000,1.054148,False
56.200000,robot4,robot4,/robot4/ground_truth_pose,2.058051,0.750969,2.305686,model_states,world,2.200000,0.700000,0.150822,True
56.300000,robot1,robot1,/robot1/ground_truth_pose,-0.674893,-1.345022,0.883431,model_states,world,-2.200000,-0.900000,1.588708,False
56.300000,robot2,robot2,/robot2/ground_truth_pose,0.155496,0.404973,-0.197938,model_states,world,-2.200000,0.300000,2.357834,False
56.300000,robot3,robot3,/robot3/ground_truth_pose,1.137336,-0.828347,2.933533,model_states,world,2.200000,-0.700000,1.070386,False
56.300000,robot4,robot4,/robot4/ground_truth_pose,2.058043,0.750916,2.451481,model_states,world,2.200000,0.700000,0.150812,True
56.400000,robot1,robot1,/robot1/ground_truth_pose,-0.674786,-1.344985,0.884010,model_states,world,-2.200000,-0.900000,1.588801,False
56.400000,robot2,robot2,/robot2/ground_truth_pose,0.183669,0.399178,-0.207676,model_states,world,-2.200000,0.300000,2.385731,False
56.400000,robot3,robot3,/robot3/ground_truth_pose,1.120456,-0.824897,2.946085,model_states,world,2.200000,-0.700000,1.086745,False
56.400000,robot4,robot4,/robot4/ground_truth_pose,2.058054,0.750935,2.596778,model_states,world,2.200000,0.700000,0.150808,True
56.500000,robot1,robot1,/robot1/ground_truth_pose,-0.674498,-1.345088,0.885356,model_states,world,-2.200000,-0.900000,1.589106,False
56.500000,robot2,robot2,/robot2/ground_truth_pose,0.211420,0.393192,-0.203035,model_states,world,-2.200000,0.300000,2.413220,False
56.500000,robot3,robot3,/robot3/ground_truth_pose,1.103576,-0.821658,2.958372,model_states,world,2.200000,-0.700000,1.103153,False
56.500000,robot4,robot4,/robot4/ground_truth_pose,2.058038,0.750968,2.742768,model_states,world,2.200000,0.700000,0.150835,True
56.600000,robot1,robot1,/robot1/ground_truth_pose,-0.674271,-1.344993,0.886417,model_states,world,-2.200000,-0.900000,1.589298,False
56.600000,robot2,robot2,/robot2/ground_truth_pose,0.235357,0.388585,-0.165992,model_states,world,-2.200000,0.300000,2.436967,False
56.600000,robot3,robot3,/robot3/ground_truth_pose,1.088586,-0.818899,2.998726,model_states,world,2.200000,-0.700000,1.117756,False
56.600000,robot4,robot4,/robot4/ground_truth_pose,2.058034,0.750943,2.888302,model_states,world,2.200000,0.700000,0.150829,True
56.700000,robot1,robot1,/robot1/ground_truth_pose,-0.673398,-1.344991,0.891764,model_states,world,-2.200000,-0.900000,1.590136,False
56.700000,robot2,robot2,/robot2/ground_truth_pose,0.260172,0.384860,-0.128907,model_states,world,-2.200000,0.300000,2.461635,False
56.700000,robot3,robot3,/robot3/ground_truth_pose,1.075823,-0.817300,3.046889,model_states,world,2.200000,-0.700000,1.130280,False
56.700000,robot4,robot4,/robot4/ground_truth_pose,2.057763,0.750998,3.034169,model_states,world,2.200000,0.700000,0.151103,True
56.800000,robot1,robot1,/robot1/ground_truth_pose,-0.673014,-1.345013,0.894506,model_states,world,-2.200000,-0.900000,1.590510,False
56.800000,robot2,robot2,/robot2/ground_truth_pose,0.284988,0.382127,-0.091890,model_states,world,-2.200000,0.300000,2.486344,False
56.800000,robot3,robot3,/robot3/ground_truth_pose,1.061879,-0.816251,3.099934,model_states,world,2.200000,-0.700000,1.144043,False
56.800000,robot4,robot4,/robot4/ground_truth_pose,2.057325,0.751004,-3.103356,model_states,world,2.200000,0.700000,0.151518,True
56.900000,robot1,robot1,/robot1/ground_truth_pose,-0.672674,-1.344755,0.897132,model_states,world,-2.200000,-0.900000,1.590765,False
