time_s,robot_i,robot_j,distance_m
22.20000000000001,robot1,robot4,2.6074881328826787
22.20000000000001,robot2,robot3,1.7306399057002009
22.20000000000001,robot2,robot4,0.8969464727111637
22.20000000000001,robot3,robot4,1.7765175563796156
22.250000000000007,robot1,robot2,1.8565295763130198
22.250000000000007,robot1,robot3,1.856956100221341
22.250000000000007,robot1,robot4,2.6074789069667466
22.250000000000007,robot2,robot3,1.7299467454512145
22.250000000000007,robot2,robot4,0.892710777329645
22.250000000000007,robot3,robot4,1.7769104847631605
22.300000000000008,robot1,robot2,1.8590365660860468
22.300000000000008,robot1,robot3,1.8589481714480371
22.300000000000008,robot1,robot4,2.6074696950204426
22.300000000000008,robot2,robot3,1.7292571194605502
22.300000000000008,robot2,robot4,0.8884764775530068
22.300000000000008,robot3,robot4,1.7773054044648602
22.35000000000001,robot1,robot2,1.8615019280009493
22.35000000000001,robot1,robot3,1.8608208025196844
22.35000000000001,robot1,robot4,2.607402653946068
22.35000000000001,robot2,robot3,1.7283363522492516
22.35000000000001,robot2,robot4,0.8842662992313167
22.35000000000001,robot3,robot4,1.777431229545886
22.40000000000001,robot1,robot2,1.8639739679727294
22.40000000000001,robot1,robot3,1.8626934575098504
22.40000000000001,robot1,robot4,2.6073356129984493
22.40000000000001,robot2,robot3,1.7274185488207539
22.40000000000001,robot2,robot4,0.8800576384817067
22.40000000000001,robot3,robot4,1.7775591680841458
22.45000000000001,robot1,robot2,1.866295940411448
22.45000000000001,robot1,robot3,1.864495644541038
22.45000000000001,robot1,robot4,2.6071496220034054
22.45000000000001,robot2,robot3,1.7262421123359983
22.45000000000001,robot2,robot4,0.8758522338478384
22.45000000000001,robot3,robot4,1.7774539207836022
22.500000000000007,robot1,robot2,1.8686249389069496
22.500000000000007,robot1,robot3,1.866297841938419
22.500000000000007,robot1,robot4,2.6069636346101954
22.500000000000007,robot2,robot3,1.7250684919611161
22.500000000000007,robot2,robot4,0.8716484552186157
22.500000000000007,robot3,robot4,1.77735064139522
22.550000000000008,robot1,robot2,1.8709390075425363
22.550000000000008,robot1,robot3,1.8681658647800121
22.550000000000008,robot1,robot4,2.606801098399818
22.550000000000008,robot2,robot3,1.723672843270584
22.550000000000008,robot2,robot4,0.8674542165003575
22.550000000000008,robot3,robot4,1.7770370550158063
22.60000000000001,robot1,robot2,1.8732604673403004
22.60000000000001,robot1,robot3,1.8700338881167369
22.60000000000001,robot1,robot4,2.6066385743040787
22.60000000000001,robot2,robot3,1.7222797563012227
22.60000000000001,robot2,robot4,0.8632617516431498
22.60000000000001,robot3,robot4,1.7767254141383244
22.65000000000001,robot1,robot2,1.8742321646296918
22.65000000000001,robot1,robot3,1.8717820201258082
22.65000000000001,robot1,robot4,2.6058417221161476
22.65000000000001,robot2,robot3,1.7213392781251025
22.65000000000001,robot2,robot4,0.8602153118767702
22.65000000000001,robot3,robot4,1.7762048067703227
22.70000000000001,robot1,robot2,1.8752088708626569
22.70000000000001,robot1,robot3,1.8735303415840379
22.70000000000001,robot1,robot4,2.605045075726138
22.70000000000001,robot2,robot3,1.7203993754317626
22.70000000000001,robot2,robot4,0.8571696171079556
22.70000000000001,robot3,robot4,1.7756860689843235
22.75000000000001,robot1,robot2,1.8749261035398834
22.75000000000001,robot1,robot3,1.875218436908218
22.75000000000001,robot1,robot4,2.6039990044666395
22.75000000000001,robot2,robot3,1.7195861470441804
22.75000000000001,robot2,robot4,0.8554389858762573
22.75000000000001,robot3,robot4,1.774942897247472
22.800000000000008,robot1,robot2,1.8746464674452619
22.800000000000008,robot1,robot3,1.8769068582074075
22.800000000000008,robot1,robot4,2.6029533717129856
22.800000000000008,robot2,robot3,1.718772964509565
22.800000000000008,robot2,robot4,0.8537088726732314
22.800000000000008,robot3,robot4,1.7742013785210515
22.85000000000001,robot1,robot2,1.8746419838951915
22.85000000000001,robot1,robot3,1.8785287654188987
22.85000000000001,robot1,robot4,2.6020632493412315
22.85000000000001,robot2,robot3,1.7177948856066168
22.85000000000001,robot2,robot4,0.8519075864131328
22.85000000000001,robot3,robot4,1.7732715959312322
22.90000000000001,robot1,robot2,1.8746403126853428
22.90000000000001,robot1,robot3,1.8801507424664121
22.90000000000001,robot1,robot4,2.601173440095258
22.90000000000001,robot2,robot3,1.7168168375275215
22.90000000000001,robot2,robot4,0.850106750177882
22.90000000000001,robot3,robot4,1.7723433390288688
22.95000000000001,robot1,robot2,1.8745677502546587
22.95000000000001,robot1,robot3,1.8815239938133264
22.95000000000001,robot1,robot4,2.6003621028041577
22.95000000000001,robot2,robot3,1.7158254553749959
22.95000000000001,robot2,robot4,0.8488810165933149
22.95000000000001,robot3,robot4,1.770888480755511
23.00000000000001,robot1,robot2,1.874497732105123
23.00000000000001,robot1,robot3,1.8828973303741234
