time_s,robot_id,method,vx_cmd,wz_cmd,acc_x,acc_y,latency_ms,fallback,fallback_reason,goal_distance_m
58.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.443306,0.077332,168.402526,False,,4.338743
58.900000,robot1,icgp_rvo_mpc,0.024540,1.600000,-0.436732,-0.108466,231.746735,False,,3.357470
58.900000,robot2,icgp_rvo_mpc,0.031186,1.600000,-0.387267,0.229182,263.808156,False,,1.838964
58.900000,robot3,icgp_rvo_mpc,0.034274,1.600000,0.293940,-0.340733,245.524454,False,,3.486890
58.900000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.445299,0.064876,279.771092,False,,4.338761
58.900000,robot1,icgp_rvo_mpc,0.024540,1.600000,-0.436732,-0.108466,227.542966,False,,3.357470
58.900000,robot2,icgp_rvo_mpc,0.031186,1.600000,-0.387267,0.229182,180.441107,False,,1.838964
58.900000,robot3,icgp_rvo_mpc,0.034274,1.600000,0.293940,-0.340733,196.778264,False,,3.486890
58.900000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.445299,0.064876,163.807961,False,,4.338761
60.100000,robot1,icgp_rvo_mpc,0.046221,-0.959167,-0.438378,-0.101613,209.203333,False,,3.364992
60.100000,robot2,icgp_rvo_mpc,0.004178,1.600000,-0.398588,-0.208871,219.901165,False,,1.836984
60.100000,robot3,icgp_rvo_mpc,0.001813,1.600000,0.389436,0.225476,135.303466,False,,3.492787
60.100000,robot4,icgp_rvo_mpc,0.025222,1.600000,0.447037,0.051559,189.745716,False,,4.338762
60.600000,robot1,icgp_rvo_mpc,0.055984,-1.382003,-0.439245,-0.097795,193.345518,False,,3.375625
60.600000,robot2,icgp_rvo_mpc,0.036383,1.600000,-0.401903,-0.202420,165.675389,False,,1.845091
60.600000,robot3,icgp_rvo_mpc,0.026265,1.600000,0.383072,0.236126,166.263942,False,,3.499530
60.600000,robot4,icgp_rvo_mpc,0.043759,0.514056,0.447760,0.044846,212.585438,False,,4.338753
61.000000,robot1,icgp_rvo_mpc,0.078111,-0.416810,-0.438900,-0.099332,310.103647,False,,3.394065
61.000000,robot2,icgp_rvo_mpc,0.034898,-1.600000,-0.167271,0.417756,129.742980,False,,1.847163
61.000000,robot3,icgp_rvo_mpc,0.044421,-1.059403,0.275065,-0.356145,290.147694,False,,3.502044
61.000000,robot4,icgp_rvo_mpc,0.044046,-0.443391,0.446885,0.052858,287.063326,False,,4.338731
61.000000,robot1,icgp_rvo_mpc,0.078111,-0.416810,-0.438900,-0.099332,305.299592,False,,3.394065
61.000000,robot2,icgp_rvo_mpc,0.034898,-1.600000,-0.167271,0.417756,181.434424,False,,1.847163
61.000000,robot3,icgp_rvo_mpc,0.044421,-1.059403,0.275065,-0.356145,212.529964,False,,3.502044
61.000000,robot4,icgp_rvo_mpc,0.044046,-0.443391,0.446885,0.052858,172.731680,False,,4.338731
62.200000,robot1,icgp_rvo_mpc,0.014933,-0.245129,0.386445,0.230564,119.643444,False,,3.464625
62.200000,robot2,icgp_rvo_mpc,0.018784,1.600000,-0.406250,-0.193548,231.831822,False,,1.875307
62.200000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.400585,0.205017,162.357433,False,,3.523206
62.200000,robot4,icgp_rvo_mpc,0.060192,-0.020846,0.447690,0.045541,151.974164,False,,4.357059
62.200000,robot1,icgp_rvo_mpc,0.014933,-0.245129,0.386445,0.230564,282.492321,False,,3.464625
62.200000,robot2,icgp_rvo_mpc,0.018784,1.600000,-0.406250,-0.193548,252.867918,False,,1.875307
62.200000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.400585,0.205017,286.453697,False,,3.523206
62.200000,robot4,icgp_rvo_mpc,0.060192,-0.020846,0.447690,0.045541,263.485246,False,,4.357059
63.100000,robot1,icgp_rvo_mpc,0.027803,-0.487940,0.038822,0.112991,245.032565,False,,3.491657
63.100000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.387578,-0.228655,209.185590,False,,1.889611
63.100000,robot3,icgp_rvo_mpc,0.009734,-1.600000,-0.395969,0.213796,147.880533,False,,3.540273
63.100000,robot4,icgp_rvo_mpc,0.007509,-1.600000,-0.442850,-0.079897,209.442842,False,,4.402460
63.100000,robot1,icgp_rvo_mpc,0.027803,-0.487940,0.038822,0.112991,212.688904,False,,3.491657
63.100000,robot2,icgp_rvo_mpc,0.000000,-1.600000,0.387578,-0.228655,169.122066,False,,1.889611
63.100000,robot3,icgp_rvo_mpc,0.009734,-1.600000,-0.395969,0.213796,245.021342,False,,3.540273
63.100000,robot4,icgp_rvo_mpc,0.007509,-1.600000,-0.442850,-0.079897,175.774998,False,,4.402460
64.000000,robot1,icgp_rvo_mpc,0.014354,-1.600000,0.148781,0.142341,281.795389,False,,3.508233
64.000000,robot2,icgp_rvo_mpc,0.051732,-0.887339,-0.071840,0.444229,176.215405,False,,1.901594
64.000000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.064579,-0.445342,135.615937,False,,3.536921
64.000000,robot4,icgp_rvo_mpc,0.015161,-1.040980,-0.443584,-0.075716,88.347118,False,,4.452737
64.000000,robot1,icgp_rvo_mpc,0.014354,-1.600000,0.148781,0.142341,255.514430,False,,3.508233
64.000000,robot2,icgp_rvo_mpc,0.051732,-0.887339,-0.071840,0.444229,152.641917,False,,1.901594
64.000000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.064579,-0.445342,210.312247,False,,3.536921
64.000000,robot4,icgp_rvo_mpc,0.015161,-1.040980,-0.443584,-0.075716,263.306504,False,,4.452737
64.900000,robot1,icgp_rvo_mpc,0.024685,-0.967462,0.201956,0.156057,187.915908,False,,3.515654
64.900000,robot2,icgp_rvo_mpc,0.061892,0.919927,-0.109008,0.436597,233.259372,False,,1.909150
64.900000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.040707,-0.448155,197.038487,False,,3.530602
64.900000,robot4,icgp_rvo_mpc,0.017872,1.600000,0.449881,0.010339,227.677627,False,,4.456221
64.900000,robot1,icgp_rvo_mpc,0.024685,-0.967462,0.201956,0.156057,282.059159,False,,3.515654
64.900000,robot2,icgp_rvo_mpc,0.061892,0.919927,-0.109008,0.436597,213.422984,False,,1.909150
64.900000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.040707,-0.448155,232.888378,False,,3.530602
64.900000,robot4,icgp_rvo_mpc,0.017872,1.600000,0.449881,0.010339,210.216026,False,,4.456221
66.200000,robot1,icgp_rvo_mpc,0.031122,1.110142,0.071412,0.122411,202.491631,False,,3.492482
66.200000,robot2,icgp_rvo_mpc,0.035586,1.170437,-0.425849,-0.145438,273.686085,False,,1.915073
66.200000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.073018,0.277517,280.634149,False,,3.530625
66.200000,robot4,icgp_rvo_mpc,0.022585,1.600000,0.449328,-0.024580,181.674409,False,,4.448985
66.200000,robot1,icgp_rvo_mpc,0.031122,1.110142,0.071412,0.122411,281.288647,False,,3.492482
66.200000,robot2,icgp_rvo_mpc,0.035586,1.170437,-0.425849,-0.145438,179.445012,False,,1.915073
66.200000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.073018,0.277517,273.349563,False,,3.530625
66.200000,robot4,icgp_rvo_mpc,0.022585,1.600000,0.449328,-0.024580,164.140498,False,,4.448985
67.300000,robot1,icgp_rvo_mpc,0.025568,0.228370,-0.133748,0.069654,225.434371,False,,3.461745
67.300000,robot2,icgp_rvo_mpc,0.063881,0.292434,-0.427147,-0.141581,303.842894,False,,1.953540
67.300000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.132652,0.321048,233.473187,False,,3.530650
67.300000,robot4,icgp_rvo_mpc,0.056150,-0.862407,0.447466,-0.047685,273.792801,False,,4.462359
67.300000,robot1,icgp_rvo_mpc,0.025568,0.228370,-0.133748,0.069654,265.550541,False,,3.461745
67.300000,robot2,icgp_rvo_mpc,0.063881,0.292434,-0.427147,-0.141581,248.880500,False,,1.953540
67.300000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.132652,0.321048,347.222868,False,,3.530650
67.300000,robot4,icgp_rvo_mpc,0.056150,-0.862407,0.447466,-0.047685,176.163725,False,,4.462359
68.500000,robot1,icgp_rvo_mpc,0.024787,1.356755,-0.203690,0.046238,147.262217,False,,3.445745
68.500000,robot2,icgp_rvo_mpc,0.052283,-1.600000,-0.069466,0.444606,245.098227,False,,2.002874
68.500000,robot3,icgp_rvo_mpc,0.032535,1.600000,0.181784,-0.411649,89.747271,False,,3.530667
68.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.439454,-0.096849,223.223735,False,,4.482711
68.500000,robot1,icgp_rvo_mpc,0.024787,1.356755,-0.203690,0.046238,175.214878,False,,3.445745
68.500000,robot2,icgp_rvo_mpc,0.052283,-1.600000,-0.069466,0.444606,295.089262,False,,2.002874
68.500000,robot3,icgp_rvo_mpc,0.032535,1.600000,0.181784,-0.411649,207.695012,False,,3.530667
68.500000,robot4,icgp_rvo_mpc,0.000000,1.600000,-0.439454,-0.096849,336.136296,False,,4.482711
69.600000,robot1,icgp_rvo_mpc,0.012617,1.124052,-0.144084,0.080650,290.060425,False,,3.445935
69.600000,robot2,icgp_rvo_mpc,0.001949,1.600000,0.398856,-0.208361,172.664092,False,,2.057716
69.600000,robot3,icgp_rvo_mpc,0.018696,1.600000,0.142511,0.315435,141.875539,False,,3.547971
69.600000,robot4,icgp_rvo_mpc,0.012366,1.600000,-0.437415,-0.105679,296.560861,False,,4.520758
69.600000,robot1,icgp_rvo_mpc,0.012617,1.124052,-0.144084,0.080650,158.105418,False,,3.445935
69.600000,robot2,icgp_rvo_mpc,0.001949,1.600000,0.398856,-0.208361,198.760455,False,,2.057716
69.600000,robot3,icgp_rvo_mpc,0.018696,1.600000,0.142511,0.315435,234.728426,False,,3.547971
69.600000,robot4,icgp_rvo_mpc,0.012366,1.600000,-0.437415,-0.105679,381.366555,False,,4.520758
70.500000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.108061,0.137973,252.449615,False,,3.453974
70.500000,robot2,icgp_rvo_mpc,0.067394,-0.193181,-0.069975,0.444526,187.332645,False,,2.079566
70.500000,robot3,icgp_rvo_mpc,0.000000,-1.600000,0.005461,-0.449967,162.894118,False,,3.564793
70.500000,robot4,icgp_rvo_mpc,0.016672,1.600000,-0.217962,-0.088236,183.538690,False,,4.518859
71.100000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.178413,0.160868,190.020544,False,,3.461960
71.100000,robot2,icgp_rvo_mpc,0.026134,-1.600000,-0.080774,0.442691,276.592280,False,,2.079919
71.100000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.087322,-0.441446,221.953374,False,,3.559831
71.100000,robot4,icgp_rvo_mpc,0.029521,-0.124972,-0.168928,-0.086295,248.306147,False,,4.512077
71.800000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.171228,0.161336,193.421085,False,,3.461984
71.800000,robot2,icgp_rvo_mpc,0.070723,-0.207200,-0.078833,0.443041,256.212239,False,,2.108765
71.800000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.111520,-0.435962,228.774866,False,,3.557285
71.800000,robot4,icgp_rvo_mpc,0.045588,-0.732428,-0.441623,-0.086425,144.830311,False,,4.509816
71.800000,robot1,icgp_rvo_mpc,0.000000,-1.600000,0.171228,0.161336,268.047102,False,,3.461984
71.800000,robot2,icgp_rvo_mpc,0.070723,-0.207200,-0.078833,0.443041,226.929324,False,,2.108765
71.800000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.111520,-0.435962,235.331496,False,,3.557285
71.800000,robot4,icgp_rvo_mpc,0.045588,-0.732428,-0.441623,-0.086425,256.067870,False,,4.509816
73.100000,robot1,icgp_rvo_mpc,0.023555,-0.082442,0.171461,0.161955,198.292942,False,,3.462000
73.100000,robot2,icgp_rvo_mpc,0.073275,0.733575,-0.076427,0.443462,221.550430,False,,2.172051
73.100000,robot3,icgp_rvo_mpc,0.026282,1.600000,0.129294,-0.431026,310.055340,False,,3.557337
73.100000,robot4,icgp_rvo_mpc,0.076496,0.367854,-0.442617,-0.081180,271.535635,False,,4.467709
73.100000,robot1,icgp_rvo_mpc,0.023555,-0.082442,0.171461,0.161955,320.626135,False,,3.462000
73.100000,robot2,icgp_rvo_mpc,0.073275,0.733575,-0.076427,0.443462,191.329993,False,,2.172051
73.100000,robot3,icgp_rvo_mpc,0.026282,1.600000,0.129294,-0.431026,368.329111,False,,3.557337
73.100000,robot4,icgp_rvo_mpc,0.076496,0.367854,-0.442617,-0.081180,111.212075,False,,4.467709
74.200000,robot1,icgp_rvo_mpc,0.026957,0.741130,0.121081,0.153796,282.752834,False,,3.451103
74.200000,robot2,icgp_rvo_mpc,0.047733,-0.525895,-0.116487,0.434662,264.163164,False,,2.182937
74.200000,robot3,icgp_rvo_mpc,0.048632,-1.258618,0.144256,-0.426251,319.822586,False,,3.569453
74.200000,robot4,icgp_rvo_mpc,0.078674,0.662946,-0.319738,-0.105936,213.499679,False,,4.416056
74.200000,robot1,icgp_rvo_mpc,0.026957,0.741130,0.121081,0.153796,230.161616,False,,3.451103
74.200000,robot2,icgp_rvo_mpc,0.047733,-0.525895,-0.116487,0.434662,357.442287,False,,2.182937
74.200000,robot3,icgp_rvo_mpc,0.048632,-1.258618,0.144256,-0.426251,292.687613,False,,3.569453
74.200000,robot4,icgp_rvo_mpc,0.078674,0.662946,-0.319738,-0.105936,108.087634,False,,4.416056
75.200000,robot1,icgp_rvo_mpc,0.039022,-0.865138,0.167827,0.181450,204.218171,False,,3.434514
75.200000,robot2,icgp_rvo_mpc,0.058751,0.791875,-0.318689,0.317706,272.868696,False,,2.202465
75.200000,robot3,icgp_rvo_mpc,0.046881,-1.568557,0.122606,-0.432975,254.809895,False,,3.597479
75.200000,robot4,icgp_rvo_mpc,0.068345,-0.245995,0.067293,-0.101794,332.272054,False,,4.344225
75.200000,robot1,icgp_rvo_mpc,0.039022,-0.865138,0.167827,0.181450,210.469132,False,,3.434514
75.200000,robot2,icgp_rvo_mpc,0.058751,0.791875,-0.318689,0.317706,296.975166,False,,2.202465
75.200000,robot3,icgp_rvo_mpc,0.046881,-1.568557,0.122606,-0.432975,178.323341,False,,3.597479
75.200000,robot4,icgp_rvo_mpc,0.068345,-0.245995,0.067293,-0.101794,162.043194,False,,4.344225
76.400000,robot1,icgp_rvo_mpc,0.012305,-0.971336,0.384832,0.233247,228.617665,False,,3.474354
76.400000,robot2,icgp_rvo_mpc,0.027727,1.600000,-0.421704,-0.157052,207.292610,False,,2.213979
76.400000,robot3,icgp_rvo_mpc,0.010561,-1.557325,-0.396337,0.213112,356.590735,False,,3.646595
76.400000,robot4,icgp_rvo_mpc,0.039673,1.009356,0.444858,-0.067833,173.589783,False,,4.256716
76.400000,robot1,icgp_rvo_mpc,0.012305,-0.971336,0.384832,0.233247,189.759993,False,,3.474354
76.400000,robot2,icgp_rvo_mpc,0.027727,1.600000,-0.421704,-0.157052,195.565105,False,,2.213979
76.400000,robot3,icgp_rvo_mpc,0.010561,-1.557325,-0.396337,0.213112,162.940898,False,,3.646595
76.400000,robot4,icgp_rvo_mpc,0.039673,1.009356,0.444858,-0.067833,182.258439,False,,4.256716
77.500000,robot1,icgp_rvo_mpc,0.013846,1.600000,0.390570,0.223506,199.625614,False,,3.500321
77.500000,robot2,icgp_rvo_mpc,0.055578,0.131878,-0.448089,-0.041428,204.992088,False,,2.224442
77.500000,robot3,icgp_rvo_mpc,0.041561,1.572472,-0.257392,-0.095305,296.881899,False,,3.641707
77.500000,robot4,icgp_rvo_mpc,0.028457,1.414260,0.446768,-0.053835,205.056224,False,,4.188704
77.500000,robot1,icgp_rvo_mpc,0.013846,1.600000,0.390570,0.223506,202.267480,False,,3.500321
77.500000,robot2,icgp_rvo_mpc,0.055578,0.131878,-0.448089,-0.041428,193.532783,False,,2.224442
77.500000,robot3,icgp_rvo_mpc,0.041561,1.572472,-0.257392,-0.095305,194.648320,False,,3.641707
77.500000,robot4,icgp_rvo_mpc,0.028457,1.414260,0.446768,-0.053835,248.277730,False,,4.188704
78.600000,robot1,icgp_rvo_mpc,0.054316,-0.519723,0.385299,0.232475,218.341890,False,,3.488636
78.600000,robot2,icgp_rvo_mpc,0.083979,-0.633612,-0.439902,-0.094795,353.303619,False,,2.249253
78.600000,robot3,icgp_rvo_mpc,0.027484,1.600000,-0.188401,-0.258204,364.139530,False,,3.620950
78.600000,robot4,icgp_rvo_mpc,0.038154,1.155372,0.446994,-0.051923,226.080294,False,,4.165028
78.600000,robot1,icgp_rvo_mpc,0.054316,-0.519723,0.385299,0.232475,183.597063,False,,3.488636
78.600000,robot2,icgp_rvo_mpc,0.083979,-0.633612,-0.439902,-0.094795,298.806823,False,,2.249253
78.600000,robot3,icgp_rvo_mpc,0.027484,1.600000,-0.188401,-0.258204,251.188909,False,,3.620950
78.600000,robot4,icgp_rvo_mpc,0.038154,1.155372,0.446994,-0.051923,360.442020,False,,4.165028
80.100000,robot1,icgp_rvo_mpc,0.036450,1.108727,-0.068894,0.111914,296.768276,False,,3.447279
80.100000,robot2,icgp_rvo_mpc,0.048535,-0.073198,0.152414,0.282606,289.202601,False,,2.306530
80.100000,robot3,icgp_rvo_mpc,0.033175,0.189052,0.316391,-0.171488,322.827486,False,,3.599630
80.100000,robot4,icgp_rvo_mpc,0.000000,-1.600000,-0.444614,-0.069413,331.843394,False,,4.196115
80.800000,robot1,icgp_rvo_mpc,0.010018,0.193702,-0.087172,0.130862,199.080831,False,,3.439164
80.800000,robot2,icgp_rvo_mpc,0.028538,1.377917,0.417906,-0.166898,264.859362,False,,2.359622
80.800000,robot3,icgp_rvo_mpc,0.021126,1.403058,0.083897,0.287862,270.103281,False,,3.618770
80.800000,robot4,icgp_rvo_mpc,0.006314,1.600000,-0.439284,-0.097619,227.082195,False,,4.221738
80.800000,robot1,icgp_rvo_mpc,0.010018,0.193702,-0.087172,0.130862,244.439426,False,,3.439164
80.800000,robot2,icgp_rvo_mpc,0.028538,1.377917,0.417906,-0.166898,310.094150,False,,2.359622
80.800000,robot3,icgp_rvo_mpc,0.021126,1.403058,0.083897,0.287862,166.907371,False,,3.618770
80.800000,robot4,icgp_rvo_mpc,0.006314,1.600000,-0.439284,-0.097619,279.298177,False,,4.221738
82.100000,robot1,icgp_rvo_mpc,0.011376,0.856499,-0.022104,0.135450,380.866647,False,,3.435057
82.100000,robot2,icgp_rvo_mpc,0.000000,1.600000,0.396874,-0.150370,197.103884,False,,2.380644
82.100000,robot3,icgp_rvo_mpc,0.024952,1.199794,0.030467,0.243869,203.658708,False,,3.630612
82.100000,robot4,icgp_rvo_mpc,0.014490,1.600000,-0.440650,-0.091255,198.900054,False,,4.226255
82.100000,robot1,icgp_rvo_mpc,0.011376,0.856499,-0.022104,0.135450,201.957786,False,,3.435057
82.100000,robot2,icgp_rvo_mpc,0.000000,1.600000,0.396874,-0.150370,157.550523,False,,2.380644
82.100000,robot3,icgp_rvo_mpc,0.024952,1.199794,0.030467,0.243869,198.676690,False,,3.630612
82.100000,robot4,icgp_rvo_mpc,0.014490,1.600000,-0.440650,-0.091255,239.312669,False,,4.226255
83.200000,robot1,icgp_rvo_mpc,0.012379,-0.809212,-0.014161,0.129969,179.267015,False,,3.426559
83.200000,robot2,icgp_rvo_mpc,0.025015,0.673231,0.294816,-0.003758,259.680137,False,,2.381690
83.200000,robot3,icgp_rvo_mpc,0.021390,-1.600000,0.106653,0.089091,208.447378,False,,3.625942
83.200000,robot4,icgp_rvo_mpc,0.050030,-0.562440,-0.441380,-0.087655,209.213578,False,,4.218963
83.700000,robot1,icgp_rvo_mpc,0.009120,1.600000,-0.039993,0.113762,221.259051,False,,3.427314
83.700000,robot2,icgp_rvo_mpc,0.027317,0.846935,0.233683,0.074230,228.737307,False,,2.378986
83.700000,robot3,icgp_rvo_mpc,0.009575,-1.600000,0.189826,0.011345,251.465131,False,,3.614917
83.700000,robot4,icgp_rvo_mpc,0.039729,-1.600000,-0.443097,-0.078520,219.361977,False,,4.212972
83.700000,robot1,icgp_rvo_mpc,0.009120,1.600000,-0.039993,0.113762,238.934241,False,,3.427314
83.700000,robot2,icgp_rvo_mpc,0.027317,0.846935,0.233683,0.074230,336.635165,False,,2.378986
83.700000,robot3,icgp_rvo_mpc,0.009575,-1.600000,0.189826,0.011345,229.700498,False,,3.614917
83.700000,robot4,icgp_rvo_mpc,0.039729,-1.600000,-0.443097,-0.078520,126.571207,False,,4.212972
85.000000,robot1,icgp_rvo_mpc,0.010871,-0.389309,-0.055869,0.111918,223.525208,False,,3.431657
85.000000,robot2,icgp_rvo_mpc,0.041295,0.020312,0.157892,0.184266,200.954071,False,,2.358262
85.000000,robot3,icgp_rvo_mpc,0.000000,-1.600000,0.270263,-0.104348,244.317425,False,,3.605402
85.000000,robot4,icgp_rvo_mpc,0.047964,-1.027989,-0.444004,-0.073218,228.150487,False,,4.202302
85.000000,robot1,icgp_rvo_mpc,0.010871,-0.389309,-0.055869,0.111918,171.692944,False,,3.431657
85.000000,robot2,icgp_rvo_mpc,0.041295,0.020312,0.157892,0.184266,279.602405,False,,2.358262
85.000000,robot3,icgp_rvo_mpc,0.000000,-1.600000,0.270263,-0.104348,229.377043,False,,3.605402
85.000000,robot4,icgp_rvo_mpc,0.047964,-1.027989,-0.444004,-0.073218,265.171451,False,,4.202302
86.300000,robot1,icgp_rvo_mpc,0.009997,-1.600000,0.054069,0.134522,244.503274,False,,3.441322
86.300000,robot2,icgp_rvo_mpc,0.027314,1.319400,-0.215123,0.058228,258.389238,False,,2.345787
86.300000,robot3,icgp_rvo_mpc,0.011370,-0.901588,0.093206,-0.108140,163.542789,False,,3.604253
86.300000,robot4,icgp_rvo_mpc,0.024502,1.600000,-0.014489,-0.070107,164.608894,False,,4.155299
86.300000,robot1,icgp_rvo_mpc,0.009997,-1.600000,0.054069,0.134522,176.353697,False,,3.441322
86.300000,robot2,icgp_rvo_mpc,0.027314,1.319400,-0.215123,0.058228,337.233603,False,,2.345787
86.300000,robot3,icgp_rvo_mpc,0.011370,-0.901588,0.093206,-0.108140,172.168725,False,,3.604253
86.300000,robot4,icgp_rvo_mpc,0.024502,1.600000,-0.014489,-0.070107,180.947142,False,,4.155299
87.300000,robot1,icgp_rvo_mpc,0.020528,-0.725957,0.105165,0.148876,215.477632,False,,3.444416
87.300000,robot2,icgp_rvo_mpc,0.001017,1.600000,-0.354276,-0.259025,178.290118,False,,2.342751
87.300000,robot3,icgp_rvo_mpc,0.000000,1.600000,-0.008016,0.059192,231.329357,False,,3.608326
87.300000,robot4,icgp_rvo_mpc,0.022927,-1.417456,0.216684,-0.119946,222.905304,False,,4.146512
87.300000,robot1,icgp_rvo_mpc,0.020528,-0.725957,0.105165,0.148876,277.869231,False,,3.444416
87.300000,robot2,icgp_rvo_mpc,0.001017,1.600000,-0.354276,-0.259025,186.465856,False,,2.342751
87.300000,robot3,icgp_rvo_mpc,0.000000,1.600000,-0.008016,0.059192,208.707123,False,,3.608326
87.300000,robot4,icgp_rvo_mpc,0.022927,-1.417456,0.216684,-0.119946,224.880056,False,,4.146512
88.600000,robot1,icgp_rvo_mpc,0.019166,0.320623,0.097455,0.153383,175.200666,False,,3.444861
88.600000,robot2,icgp_rvo_mpc,0.043546,0.422903,-0.401516,-0.203186,218.307771,False,,2.351799
88.600000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.067267,0.197423,227.964090,False,,3.612006
88.600000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.371212,-0.103431,267.677183,False,,4.123145
88.600000,robot1,icgp_rvo_mpc,0.019166,0.320623,0.097455,0.153383,233.941292,False,,3.444861
88.600000,robot2,icgp_rvo_mpc,0.043546,0.422903,-0.401516,-0.203186,238.470021,False,,2.351799
88.600000,robot3,icgp_rvo_mpc,0.000000,-1.600000,-0.067267,0.197423,190.307028,False,,3.612006
88.600000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.371212,-0.103431,251.559928,False,,4.123145
89.700000,robot1,icgp_rvo_mpc,0.016560,-0.230200,0.058906,0.147496,204.028178,False,,3.441132
89.700000,robot2,icgp_rvo_mpc,0.060764,-1.011482,-0.420248,-0.160908,190.338560,False,,2.359369
89.700000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.002806,0.138978,279.149467,False,,3.612042
89.700000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.347008,-0.077893,193.916279,False,,4.107948
89.700000,robot1,icgp_rvo_mpc,0.016560,-0.230200,0.058906,0.147496,224.642678,False,,3.441132
89.700000,robot2,icgp_rvo_mpc,0.060764,-1.011482,-0.420248,-0.160908,168.873407,False,,2.359369
89.700000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.002806,0.138978,163.713456,False,,3.612042
89.700000,robot4,icgp_rvo_mpc,0.000000,-1.600000,0.347008,-0.077893,158.625043,False,,4.107948
90.800000,robot1,icgp_rvo_mpc,0.014928,0.295743,0.044769,0.142469,173.159265,False,,3.439537
90.800000,robot2,icgp_rvo_mpc,0.071613,-0.185991,-0.309332,0.006153,190.321395,False,,2.365993
90.800000,robot3,icgp_rvo_mpc,0.000000,1.600000,0.107396,0.001365,169.621889,False,,3.612050
90.800000,robot4,icgp_rvo_mpc,0.000000,1.600000,0.116047,-0.058102,187.764506,False,,4.108354
91.200000,robot1,icgp_rvo_mpc,0.014380,0.315083,0.034154,0.140271,255.977936,False,,3.438437
91.200000,robot2,icgp_rvo_mpc,0.032701,0.697957,0.251515,0.086154,157.843115,False,,2.384717
91.200000,robot3,icgp_rvo_mpc,0.005899,1.600000,0.114635,0.022517,203.403335,False,,3.612038
91.200000,robot4,icgp_rvo_mpc,0.037890,1.255057,-0.440520,-0.091881,206.884118,False,,4.108344
91.800000,robot1,icgp_rvo_mpc,0.013587,0.337456,0.020042,0.136909,160.924016,False,,3.436924
91.800000,robot2,icgp_rvo_mpc,0.020799,-0.204888,0.007535,0.006619,196.349096,False,,2.394673
91.800000,robot3,icgp_rvo_mpc,0.006669,1.600000,0.111730,0.046467,156.723001,False,,3.612050
91.800000,robot4,icgp_rvo_mpc,0.010502,1.600000,-0.183643,-0.078950,187.635983,False,,4.108333
92.300000,robot1,icgp_rvo_mpc,0.012727,0.217274,0.004704,0.133637,155.644126,False,,3.435355
92.300000,robot2,icgp_rvo_mpc,0.009073,0.444618,0.063886,0.005823,111.880511,False,,2.399727
92.300000,robot3,icgp_rvo_mpc,0.008121,1.600000,0.122794,0.057027,183.519440,False,,3.612034
92.300000,robot4,icgp_rvo_mpc,0.014643,1.600000,-0.236164,-0.081244,265.307810,False,,4.108329
92.300000,robot1,icgp_rvo_mpc,0.012727,0.217274,0.004704,0.133637,253.094595,False,,3.435355
92.300000,robot2,icgp_rvo_mpc,0.009073,0.444618,0.063886,0.005823,201.567957,False,,2.399727
92.300000,robot3,icgp_rvo_mpc,0.008121,1.600000,0.122794,0.057027,149.201541,False,,3.612034
92.300000,robot4,icgp_rvo_mpc,0.014643,1.600000,-0.236164,-0.081244,165.908404,False,,4.108329
93.300000,robot1,icgp_rvo_mpc,0.013857,-0.122720,0.017471,0.136528,273.551575,False,,3.432071
93.300000,robot2,icgp_rvo_mpc,0.005669,1.555264,0.103368,-0.012634,136.232780,False,,2.408205
93.300000,robot3,icgp_rvo_mpc,0.017107,-0.668136,0.096756,0.075488,202.261534,False,,3.616500
93.300000,robot4,icgp_rvo_mpc,0.034370,-0.693054,-0.262225,-0.083177,135.808935,False,,4.099584
93.300000,robot1,icgp_rvo_mpc,0.013857,-0.122720,0.017471,0.136528,205.486284,False,,3.432071
93.300000,robot2,icgp_rvo_mpc,0.005669,1.555264,0.103368,-0.012634,275.999651,False,,2.408205
