time_s,arrival_time_s,stamp_sec,stamp_nanosec,robot_id,frame_id,x,y,yaw,vx,vy,pose_source,source_topic,sample_age_s,time_basis
8.600000,20.500000,20,500000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
8.600000,20.500000,20,500000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
8.700000,20.600000,20,600000000,robot1,map,-2.200086,-0.899769,0.289682,0.000001,-0.000016,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
8.700000,20.600000,20,600000000,robot2,map,-2.199893,0.299930,-0.159827,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
8.700000,20.600000,20,600000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
8.700000,20.600000,20,600000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
8.800000,20.700000,20,700000000,robot1,map,-2.200087,-0.899769,0.289707,-0.000004,-0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
8.800000,20.700000,20,700000000,robot2,map,-2.199893,0.299930,-0.159837,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
8.800000,20.700000,20,700000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
8.800000,20.700000,20,700000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
8.900000,20.800000,20,800000000,robot1,map,-2.200087,-0.899769,0.289730,-0.000003,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
8.900000,20.800000,20,800000000,robot2,map,-2.199893,0.299931,-0.159850,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
8.900000,20.800000,20,800000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
8.900000,20.800000,20,800000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.000000,20.900000,20,900000000,robot1,map,-2.200087,-0.899769,0.289752,-0.000004,0.000000,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.000000,20.900000,20,900000000,robot2,map,-2.199892,0.299931,-0.159862,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.000000,20.900000,20,900000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.000000,20.900000,20,900000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.100000,21.000000,21,0,robot1,map,-2.200088,-0.899769,0.289775,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.100000,21.000000,21,0,robot2,map,-2.199892,0.299931,-0.159873,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.100000,21.000000,21,0,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.100000,21.000000,21,0,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.200000,21.100000,21,100000000,robot1,map,-2.200088,-0.899768,0.289798,-0.000003,0.000008,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.200000,21.100000,21,100000000,robot2,map,-2.199892,0.299932,-0.159885,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.200000,21.100000,21,100000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.200000,21.100000,21,100000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.300000,21.200000,21,200000000,robot1,map,-2.200089,-0.899768,0.289819,-0.000004,0.000000,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.300000,21.200000,21,200000000,robot2,map,-2.199892,0.299932,-0.159897,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.300000,21.200000,21,200000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.300000,21.200000,21,200000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.400000,21.300000,21,300000000,robot1,map,-2.200089,-0.899768,0.289841,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.400000,21.300000,21,300000000,robot2,map,-2.199891,0.299932,-0.159908,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.400000,21.300000,21,300000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.400000,21.300000,21,300000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.500000,21.400000,21,400000000,robot1,map,-2.200089,-0.899767,0.289863,-0.000003,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.500000,21.400000,21,400000000,robot2,map,-2.199891,0.299933,-0.159919,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.500000,21.400000,21,400000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.500000,21.400000,21,400000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.600000,21.500000,21,500000000,robot1,map,-2.200090,-0.899767,0.289883,-0.000004,0.000000,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.600000,21.500000,21,500000000,robot2,map,-2.199891,0.299933,-0.159931,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.600000,21.500000,21,500000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.600000,21.500000,21,500000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.700000,21.600000,21,600000000,robot1,map,-2.200090,-0.899767,0.289905,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.700000,21.600000,21,600000000,robot2,map,-2.199891,0.299933,-0.159942,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.700000,21.600000,21,600000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.700000,21.600000,21,600000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.800000,21.700000,21,700000000,robot1,map,-2.200090,-0.899766,0.289926,-0.000003,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.800000,21.700000,21,700000000,robot2,map,-2.199891,0.299934,-0.159953,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.800000,21.700000,21,700000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.800000,21.700000,21,700000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
9.900000,21.800000,21,800000000,robot1,map,-2.200091,-0.899766,0.289945,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
9.900000,21.800000,21,800000000,robot2,map,-2.199890,0.299934,-0.159965,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
9.900000,21.800000,21,800000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
9.900000,21.800000,21,800000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.000000,21.900000,21,900000000,robot1,map,-2.200091,-0.899766,0.289966,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.000000,21.900000,21,900000000,robot2,map,-2.199890,0.299935,-0.159975,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.000000,21.900000,21,900000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.000000,21.900000,21,900000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.100000,22.000000,22,0,robot1,map,-2.200092,-0.899765,0.289987,-0.000003,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.100000,22.000000,22,0,robot2,map,-2.199890,0.299935,-0.159986,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.100000,22.000000,22,0,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.100000,22.000000,22,0,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.200000,22.100000,22,100000000,robot1,map,-2.200092,-0.899765,0.290006,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.200000,22.100000,22,100000000,robot2,map,-2.199890,0.299935,-0.159998,0.000004,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.200000,22.100000,22,100000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.200000,22.100000,22,100000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.300000,22.200000,22,200000000,robot1,map,-2.200092,-0.899765,0.290026,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.300000,22.200000,22,200000000,robot2,map,-2.199890,0.299936,-0.160008,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.300000,22.200000,22,200000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.300000,22.200000,22,200000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.400000,22.300000,22,300000000,robot1,map,-2.200093,-0.899764,0.290046,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.400000,22.300000,22,300000000,robot2,map,-2.199890,0.299936,-0.160019,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.400000,22.300000,22,300000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.400000,22.300000,22,300000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.500000,22.400000,22,400000000,robot1,map,-2.200093,-0.899764,0.290064,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.500000,22.400000,22,400000000,robot2,map,-2.199889,0.299936,-0.160031,0.000004,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.500000,22.400000,22,400000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.500000,22.400000,22,400000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.600000,22.500000,22,500000000,robot1,map,-2.200094,-0.899764,0.290084,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.600000,22.500000,22,500000000,robot2,map,-2.199889,0.299937,-0.160041,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.600000,22.500000,22,500000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.600000,22.500000,22,500000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.700000,22.600000,22,600000000,robot1,map,-2.200094,-0.899763,0.290103,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.700000,22.600000,22,600000000,robot2,map,-2.199889,0.299937,-0.160052,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.700000,22.600000,22,600000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.700000,22.600000,22,600000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.800000,22.700000,22,700000000,robot1,map,-2.200094,-0.899763,0.290121,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.800000,22.700000,22,700000000,robot2,map,-2.199889,0.299937,-0.160062,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.800000,22.700000,22,700000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.800000,22.700000,22,700000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
10.900000,22.800000,22,800000000,robot1,map,-2.200095,-0.899763,0.290140,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
10.900000,22.800000,22,800000000,robot2,map,-2.199888,0.299938,-0.160071,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
10.900000,22.800000,22,800000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
10.900000,22.800000,22,800000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.000000,22.900000,22,900000000,robot1,map,-2.200095,-0.899762,0.290159,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.000000,22.900000,22,900000000,robot2,map,-2.199888,0.299938,-0.160081,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.000000,22.900000,22,900000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.000000,22.900000,22,900000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.100000,23.000000,23,0,robot1,map,-2.200095,-0.899762,0.290176,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.100000,23.000000,23,0,robot2,map,-2.199888,0.299938,-0.160091,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.100000,23.000000,23,0,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.100000,23.000000,23,0,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.200000,23.100000,23,100000000,robot1,map,-2.200096,-0.899762,0.290195,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.200000,23.100000,23,100000000,robot2,map,-2.199887,0.299939,-0.160100,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.200000,23.100000,23,100000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.200000,23.100000,23,100000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.300000,23.200000,23,200000000,robot1,map,-2.200096,-0.899761,0.290214,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.300000,23.200000,23,200000000,robot2,map,-2.199887,0.299939,-0.160110,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.300000,23.200000,23,200000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.300000,23.200000,23,200000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.400000,23.300000,23,300000000,robot1,map,-2.200096,-0.899761,0.290230,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.400000,23.300000,23,300000000,robot2,map,-2.199887,0.299939,-0.160119,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.400000,23.300000,23,300000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.400000,23.300000,23,300000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.500000,23.400000,23,400000000,robot1,map,-2.200097,-0.899761,0.290249,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.500000,23.400000,23,400000000,robot2,map,-2.199886,0.299940,-0.160129,0.000003,0.000003,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.500000,23.400000,23,400000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.500000,23.400000,23,400000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.600000,23.500000,23,500000000,robot1,map,-2.200097,-0.899760,0.290267,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.600000,23.500000,23,500000000,robot2,map,-2.199886,0.299940,-0.160138,0.000000,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.600000,23.500000,23,500000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.600000,23.500000,23,500000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.700000,23.600000,23,600000000,robot1,map,-2.200097,-0.899760,0.290283,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.700000,23.600000,23,600000000,robot2,map,-2.199886,0.299941,-0.160148,0.000003,0.000005,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.700000,23.600000,23,600000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.700000,23.600000,23,600000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.800000,23.700000,23,700000000,robot1,map,-2.200098,-0.899760,0.290301,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.800000,23.700000,23,700000000,robot2,map,-2.199886,0.299941,-0.160156,0.000003,0.000000,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.800000,23.700000,23,700000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.800000,23.700000,23,700000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
11.900000,23.800000,23,800000000,robot1,map,-2.200098,-0.899759,0.290318,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
11.900000,23.800000,23,800000000,robot2,map,-2.199886,0.299941,-0.160164,0.000001,0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
11.900000,23.800000,23,800000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
11.900000,23.800000,23,800000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.000000,23.900000,23,900000000,robot1,map,-2.200098,-0.899759,0.290334,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.000000,23.900000,23,900000000,robot2,map,-2.199819,0.300286,-0.160396,0.000668,0.003447,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.000000,23.900000,23,900000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.000000,23.900000,23,900000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.100000,24.000000,24,0,robot1,map,-2.200099,-0.899759,0.290352,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.100000,24.000000,24,0,robot2,map,-2.199846,0.300169,-0.160403,-0.000277,-0.001166,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.100000,24.000000,24,0,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.100000,24.000000,24,0,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.200000,24.100000,24,100000000,robot1,map,-2.200099,-0.899758,0.290369,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.200000,24.100000,24,100000000,robot2,map,-2.199851,0.300143,-0.160422,-0.000046,-0.000263,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.200000,24.100000,24,100000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.200000,24.100000,24,100000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.300000,24.200000,24,200000000,robot1,map,-2.200099,-0.899758,0.290385,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.300000,24.200000,24,200000000,robot2,map,-2.199852,0.300140,-0.160436,-0.000006,-0.000032,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.300000,24.200000,24,200000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.300000,24.200000,24,200000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.400000,24.300000,24,300000000,robot1,map,-2.200100,-0.899758,0.290402,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.400000,24.300000,24,300000000,robot2,map,-2.199851,0.300139,-0.160452,0.000002,-0.000004,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.400000,24.300000,24,300000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.400000,24.300000,24,300000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.500000,24.400000,24,400000000,robot1,map,-2.200100,-0.899757,0.290419,-0.000002,0.000007,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.500000,24.400000,24,400000000,robot2,map,-2.199851,0.300139,-0.160469,0.000003,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.500000,24.400000,24,400000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.500000,24.400000,24,400000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.600000,24.500000,24,500000000,robot1,map,-2.200100,-0.899757,0.290434,-0.000004,0.000001,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
12.600000,24.500000,24,500000000,robot2,map,-2.199851,0.300140,-0.160485,0.000001,0.000007,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
12.600000,24.500000,24,500000000,robot3,map,2.200000,-0.700000,2.833540,-0.000000,-0.000000,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
12.600000,24.500000,24,500000000,robot4,map,2.200000,0.700000,-2.961740,0.000000,-0.000000,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
12.700000,24.600000,24,600000000,robot1,map,-2.200101,-0.899757,0.290451,-0.000005,0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
