time_s,robot_id,x,y,yaw,vx,vy
64.25,robot1,1.8738139999999999,0.6826675,3.5380723071795863,-0.0550105,-0.021894999999999998
64.25,robot2,-0.4337855,1.6012985,-0.23872900000000002,0.11420949999999999,-0.0295005
64.25,robot3,0.4289105,0.0477355,5.722191807179586,0.0590025,-0.0334205
64.25,robot4,-1.3140809999999998,-0.10591800000000001,-6.115700307179586,0.0049665,0.000791
64.3,robot1,1.871456,0.681665,3.554893307179586,-0.047151,-0.020051
64.3,robot2,-0.428056,1.599889,-0.228197,0.114595,-0.028189
64.3,robot3,0.431695,0.045949,5.684414307179586,0.055684,-0.035723
64.3,robot4,-1.313813,-0.105884,-6.106383307179586,0.005365,0.000679
64.35000000000001,robot1,1.8703794999999999,0.6811994999999998,3.561645807179587,-0.03434349999999818,-0.014679499999999237
64.35000000000001,robot2,-0.4251364999999996,1.599176,-0.22138149999999904,0.08649199999999602,-0.02122499999999901
64.35000000000001,robot3,0.4325835000000001,0.04532349999999991,5.677838807179585,0.03673049999999731,-0.02411899999999835
64.35000000000001,robot4,-1.3137539999999999,-0.105873,-6.104097307179586,0.003270499999999702,0.0004529999999999679
64.4,robot1,1.869303,0.680734,3.5683983071795864,-0.021536,-0.009308
64.4,robot2,-0.422217,1.598463,-0.214566,0.058389,-0.014261
64.4,robot3,0.433472,0.044698,5.671263307179586,0.017777,-0.012515
64.4,robot4,-1.313695,-0.105862,-6.101811307179586,0.001176,0.000227
64.45,robot1,1.8684805,0.680294,3.576528807179586,-0.0189905,-0.009055
64.45,robot2,-0.422234,1.5984835,-0.214466,0.029024,-0.0069245
64.45,robot3,0.4334485,0.044701500000000005,5.671332807179587,0.008650000000000001,-0.006223000000000001
64.45,robot4,-1.313694,-0.105862,-6.101817807179587,0.0005974999999999999,0.00011
64.5,robot1,1.867658,0.679854,3.584659307179586,-0.016445,-0.008802
64.5,robot2,-0.422251,1.598504,-0.214366,-0.000341,0.000412
64.5,robot3,0.433425,0.044705,5.671402307179586,-0.000477,6.9e-05
64.5,robot4,-1.313693,-0.105862,-6.101824307179586,1.9e-05,-7e-06
64.55,robot1,1.866163,0.679155,3.596930307179586,-0.0231765,-0.011389
64.55,robot2,-0.41968700000000003,1.598021,-0.210158,0.025468,-0.0046215
64.55,robot3,0.433422,0.044705,5.671407807179586,-0.00026599999999999996,3.6e-05
64.55,robot4,-1.313693,-0.105862,-6.101816807179586,1.0500000000000001e-05,-3.5e-06
64.60000000000001,robot1,1.8646679999999995,0.6784559999999997,3.60920130717959,-0.02990799999999983,-0.013976000000000138
64.60000000000001,robot2,-0.41712299999999836,1.5975379999999995,-0.20594999999999547,0.051277000000009204,-0.009655000000001973
64.60000000000001,robot3,0.43341900000000005,0.04470499999999995,5.671413307179581,-5.499999999948898e-05,2.999999999545537e-06
64.60000000000001,robot4,-1.313693,-0.105862,-6.101809307179586,1.9999999999995734e-06,9.947598300640554e-19
64.65,robot1,1.8632319999999998,0.6777094999999999,3.621342307179588,-0.029312499999999915,-0.014456500000000068
64.65,robot2,-0.4113224999999992,1.5963609999999997,-0.18999549999999774,0.0836440000000046,-0.016597500000000986
64.65,robot3,0.43359600000000004,0.04454549999999998,5.653731307179584,0.0017430000000002554,-0.0015960000000002272
64.65,robot4,-1.313693,-0.105862,-6.101800307179586,4.999999999997866e-07,3.500000000000497e-06
64.7,robot1,1.861796,0.676963,3.6334833071795862,-0.028717,-0.014937
64.7,robot2,-0.405522,1.595184,-0.174041,0.116011,-0.02354
64.7,robot3,0.433773,0.044386,5.6360493071795865,0.003541,-0.003195
64.7,robot4,-1.313693,-0.105862,-6.101791307179586,-1e-06,7e-06
64.75,robot1,1.860395,0.6761765,3.6455693071795863,-0.028368499999999998,-0.015331000000000001
64.75,robot2,-0.3998115,1.594262,-0.158299,0.1151115,-0.020991
64.75,robot3,0.436076,0.0425105,5.593513807179587,0.024797499999999997,-0.020349500000000003
64.75,robot4,-1.313677,-0.1058575,-6.0808658071795865,0.0001585,4.4500000000000004e-05
64.8,robot1,1.858994,0.67539,3.6576553071795863,-0.02802,-0.015725
64.8,robot2,-0.394101,1.59334,-0.142557,0.114212,-0.018442
64.8,robot3,0.438379,0.040635,5.550978307179586,0.046054,-0.037504
64.8,robot4,-1.313661,-0.105853,-6.059940307179586,0.000318,8.2e-05
64.85000000000001,robot1,1.8575529999999998,0.6745489999999998,3.6900198071795907,-0.028417000000000057,-0.016274000000000077
64.85000000000001,robot2,-0.38837549999999915,1.592615,-0.12684399999999776,0.11436300000000002,-0.01647049999999972
64.85000000000001,robot3,0.44064100000000034,0.03842649999999968,5.507572807179581,0.045645999999999944,-0.040836000000000476
