time_s,robot_id,x,y,yaw,vx,vy
1.4500000000000006,robot2,-2.1998984999999998,0.29992050000000003,-0.15948900000000002,3e-06,2.0000000000000135e-06
1.4500000000000006,robot3,2.2,-0.7,2.83354,0.0,0.0
1.4500000000000006,robot4,2.2,0.7,-2.96174,0.0,0.0
1.5000000000000004,robot1,-2.200151,-0.89959,0.289669,-0.0012809999999999922,0.003713999999999978
1.5000000000000004,robot2,-2.199898,0.299921,-0.159497,2.999999999999991e-06,3.000000000000018e-06
1.5000000000000004,robot3,2.2,-0.7,2.83354,0.0,0.0
1.5000000000000004,robot4,2.2,0.7,-2.96174,0.0,0.0
1.5500000000000005,robot1,-2.2001269999999997,-0.8996495,0.2896305,-0.0003984999999999922,0.001261999999999978
1.5500000000000005,robot2,-2.199898,0.299921,-0.1595045,1.999999999999991e-06,5.000000000000018e-06
1.5500000000000005,robot3,2.2,-0.7,2.83354,0.0,0.0
1.5500000000000005,robot4,2.2,0.7,-2.96174,0.0,0.0
1.6000000000000005,robot1,-2.200103,-0.899709,0.289592,0.0004839999999999985,-0.001189999999999997
1.6000000000000005,robot2,-2.199898,0.299921,-0.159512,1.0000000000000088e-06,6.999999999999978e-06
1.6000000000000005,robot3,2.2,-0.7,2.83354,0.0,0.0
1.6000000000000005,robot4,2.2,0.7,-2.96174,0.0,0.0
1.6500000000000006,robot1,-2.200096,-0.8997350000000001,0.2896155,0.00031349999999999813,-0.0008519999999999962
1.6500000000000006,robot2,-2.199898,0.299921,-0.159519,2.0000000000000113e-06,4.499999999999972e-06
1.6500000000000006,robot3,2.2,-0.7,2.83354,0.0,0.0
1.6500000000000006,robot4,2.2,0.7,-2.96174,0.0,0.0
1.7000000000000006,robot1,-2.200089,-0.899761,0.289639,0.0001429999999999992,-0.0005139999999999971
1.7000000000000006,robot2,-2.199898,0.299921,-0.159526,3e-06,2.0000000000000067e-06
1.7000000000000006,robot3,2.2,-0.7,2.83354,0.0,0.0
1.7000000000000006,robot4,2.2,0.7,-2.96174,0.0,0.0
1.7500000000000007,robot1,-2.2000875,-0.899765,0.289652,8.249999999999919e-05,-0.00029749999999999715
1.7500000000000007,robot2,-2.199898,0.2999215,-0.1595335,3e-06,2.5000000000000066e-06
1.7500000000000007,robot3,2.2,-0.7,2.83354,0.0,0.0
1.7500000000000007,robot4,2.2,0.7,-2.96174,0.0,0.0
1.8000000000000007,robot1,-2.200086,-0.899769,0.289665,2.1999999999999854e-05,-8.099999999999949e-05
1.8000000000000007,robot2,-2.199898,0.299922,-0.159541,2.999999999999987e-06,3.0000000000000268e-06
1.8000000000000007,robot3,2.2,-0.7,2.83354,0.0,0.0
1.8000000000000007,robot4,2.2,0.7,-2.96174,0.0,0.0
1.8500000000000008,robot1,-2.200086,-0.899769,0.2896765,1.0999999999999829e-05,-4.249999999999941e-05
1.8500000000000008,robot2,-2.199898,0.299922,-0.1595485,1.9999999999999842e-06,5.000000000000031e-06
1.8500000000000008,robot3,2.2,-0.7,2.83354,0.0,0.0
1.8500000000000008,robot4,2.2,0.7,-2.96174,0.0,0.0
1.9000000000000008,robot1,-2.200086,-0.899769,0.289688,-3.5527136788004976e-20,-3.9999999999999736e-06
1.9000000000000008,robot2,-2.199898,0.299922,-0.159556,1.0000000000000177e-06,6.999999999999956e-06
1.9000000000000008,robot3,2.2,-0.7,2.83354,0.0,0.0
1.9000000000000008,robot4,2.2,0.7,-2.96174,0.0,0.0
1.9500000000000006,robot1,-2.2000865000000003,-0.899769,0.2896995,-2.0000000000000266e-06,-2.49999999999998e-06
1.9500000000000006,robot2,-2.1998975,0.29992250000000004,-0.1595625,2.0000000000000135e-06,4.499999999999967e-06
1.9500000000000006,robot3,2.2,-0.7,2.83354,0.0,0.0
1.9500000000000006,robot4,2.2,0.7,-2.96174,0.0,0.0
2.0000000000000004,robot1,-2.200087,-0.899769,0.289711,-4e-06,-9.99999999999991e-07
2.0000000000000004,robot2,-2.199897,0.299923,-0.159569,3e-06,2.000000000000004e-06
2.0000000000000004,robot3,2.2,-0.7,2.83354,0.0,0.0
2.0000000000000004,robot4,2.2,0.7,-2.96174,0.0,0.0
2.0500000000000007,robot1,-2.200087,-0.899769,0.2897225,-4e-06,1.334076891925523e-20
2.0500000000000007,robot2,-2.199897,0.299923,-0.1595765,3e-06,2.5000000000000066e-06
2.0500000000000007,robot3,2.2,-0.7,2.83354,0.0,0.0
2.0500000000000007,robot4,2.2,0.7,-2.96174,0.0,0.0
2.100000000000001,robot1,-2.200087,-0.899769,0.289734,-3.999999999999991e-06,1.0000000000000622e-06
2.100000000000001,robot2,-2.199897,0.299923,-0.159584,2.9999999999999823e-06,3.0000000000000357e-06
2.100000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.100000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.150000000000001,robot1,-2.2000875,-0.8997685,0.289746,-3.499999999999993e-06,4.500000000000047e-06
2.150000000000001,robot2,-2.199897,0.2999235,-0.159591,1.9999999999999868e-06,5.000000000000027e-06
2.150000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.150000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.2000000000000006,robot1,-2.200088,-0.899768,0.289758,-3.0000000000000043e-06,7.999999999999964e-06
2.2000000000000006,robot2,-2.199897,0.299924,-0.159598,1.0000000000000088e-06,6.999999999999978e-06
2.2000000000000006,robot3,2.2,-0.7,2.83354,0.0,0.0
2.2000000000000006,robot4,2.2,0.7,-2.96174,0.0,0.0
2.250000000000001,robot1,-2.200088,-0.899768,0.28976850000000004,-3.500000000000009e-06,3.999999999999929e-06
2.250000000000001,robot2,-2.199897,0.299924,-0.1596045,2.000000000000018e-06,4.499999999999955e-06
2.250000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.250000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.3000000000000007,robot1,-2.200088,-0.899768,0.289779,-4.000000000000008e-06,1.7763568394002488e-20
2.3000000000000007,robot2,-2.199897,0.299924,-0.159611,3e-06,2.000000000000009e-06
2.3000000000000007,robot3,2.2,-0.7,2.83354,0.0,0.0
2.3000000000000007,robot4,2.2,0.7,-2.96174,0.0,0.0
2.350000000000001,robot1,-2.200088,-0.899768,0.2897905,-4.500000000000011e-06,1.0000000000000222e-06
2.350000000000001,robot2,-2.1998965,0.299924,-0.1596185,3e-06,2.5000000000000112e-06
2.350000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.350000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.400000000000001,robot1,-2.200088,-0.899768,0.289802,-4.999999999999983e-06,2.0000000000000533e-06
2.400000000000001,robot2,-2.199896,0.299924,-0.159626,2.9999999999999823e-06,3.0000000000000357e-06
2.400000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.400000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.450000000000001,robot1,-2.2000885,-0.8997674999999999,0.28981300000000004,-3.999999999999978e-06,5.0000000000000665e-06
2.450000000000001,robot2,-2.199896,0.29992450000000004,-0.1596325,1.9999999999999775e-06,5.0000000000000445e-06
2.450000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.450000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.500000000000001,robot1,-2.200089,-0.899767,0.289824,-3.000000000000009e-06,7.999999999999928e-06
2.500000000000001,robot2,-2.199896,0.299925,-0.159639,1.0000000000000177e-06,6.999999999999956e-06
2.500000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.500000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.5500000000000007,robot1,-2.200089,-0.899767,0.28983450000000005,-3.5000000000000067e-06,3.9999999999999465e-06
2.5500000000000007,robot2,-2.199896,0.299925,-0.1596455,2.0000000000000135e-06,4.499999999999967e-06
2.5500000000000007,robot3,2.2,-0.7,2.83354,0.0,0.0
2.5500000000000007,robot4,2.2,0.7,-2.96174,0.0,0.0
2.600000000000001,robot1,-2.200089,-0.899767,0.289845,-4.000000000000008e-06,1.7763568394002488e-20
2.600000000000001,robot2,-2.199896,0.299925,-0.159652,3e-06,2.000000000000009e-06
2.600000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.600000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.650000000000001,robot1,-2.2000895000000003,-0.899767,0.289856,-4.500000000000007e-06,1.0000000000000133e-06
2.650000000000001,robot2,-2.199896,0.299925,-0.159659,3e-06,2.5000000000000066e-06
2.650000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.650000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.700000000000001,robot1,-2.20009,-0.899767,0.289867,-4.999999999999983e-06,2.0000000000000444e-06
2.700000000000001,robot2,-2.199896,0.299925,-0.159666,2.9999999999999823e-06,3.0000000000000357e-06
2.700000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.700000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.750000000000001,robot1,-2.20009,-0.8997664999999999,0.289878,-3.999999999999982e-06,4.500000000000044e-06
2.750000000000001,robot2,-2.199896,0.2999255,-0.1596725,1.999999999999982e-06,5.000000000000035e-06
2.750000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.750000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.800000000000001,robot1,-2.20009,-0.899766,0.289889,-3.000000000000013e-06,6.999999999999907e-06
2.800000000000001,robot2,-2.199896,0.299926,-0.159679,1.0000000000000266e-06,6.999999999999933e-06
2.800000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.800000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.850000000000001,robot1,-2.20009,-0.899766,0.2898985,-3.500000000000011e-06,3.499999999999922e-06
2.850000000000001,robot2,-2.1998955,0.299926,-0.1596855,2.0000000000000224e-06,4.499999999999945e-06
2.850000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.850000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.900000000000001,robot1,-2.20009,-0.899766,0.289908,-4.000000000000008e-06,1.7763568394002488e-20
2.900000000000001,robot2,-2.199895,0.299926,-0.159692,3e-06,2.000000000000009e-06
2.900000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.900000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
2.950000000000001,robot1,-2.2000905,-0.899766,0.28991900000000004,-4.500000000000011e-06,1.0000000000000222e-06
2.950000000000001,robot2,-2.199895,0.299926,-0.15969850000000002,3e-06,2.5000000000000112e-06
2.950000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
2.950000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.000000000000001,robot1,-2.200091,-0.899766,0.28993,-4.999999999999983e-06,2.0000000000000444e-06
3.000000000000001,robot2,-2.199895,0.299926,-0.159705,2.9999999999999823e-06,3.0000000000000268e-06
3.000000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.000000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.050000000000001,robot1,-2.200091,-0.8997655,0.28994050000000005,-3.999999999999978e-06,4.500000000000055e-06
3.050000000000001,robot2,-2.199895,0.29992650000000004,-0.1597115,1.9999999999999775e-06,4.500000000000033e-06
3.050000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.050000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.100000000000001,robot1,-2.200091,-0.899765,0.289951,-3.000000000000009e-06,6.9999999999999465e-06
3.100000000000001,robot2,-2.199895,0.299927,-0.159718,1.0000000000000177e-06,5.999999999999965e-06
3.100000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.100000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.1500000000000012,robot1,-2.200091,-0.899765,0.2899605,-3.500000000000011e-06,3.999999999999933e-06
3.1500000000000012,robot2,-2.199895,0.299927,-0.15972450000000002,2.0000000000000224e-06,3.999999999999955e-06
3.1500000000000012,robot3,2.2,-0.7,2.83354,0.0,0.0
3.1500000000000012,robot4,2.2,0.7,-2.96174,0.0,0.0
3.200000000000001,robot1,-2.200091,-0.899765,0.28997,-4.000000000000008e-06,1.0000000000000088e-06
3.200000000000001,robot2,-2.199895,0.299927,-0.159731,3e-06,2.000000000000009e-06
3.200000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.200000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.2500000000000013,robot1,-2.2000915,-0.899765,0.28998,-4.500000000000014e-06,1.5000000000000132e-06
3.2500000000000013,robot2,-2.1998945,0.299927,-0.1597375,3e-06,2.5000000000000133e-06
3.2500000000000013,robot3,2.2,-0.7,2.83354,0.0,0.0
3.2500000000000013,robot4,2.2,0.7,-2.96174,0.0,0.0
3.300000000000001,robot1,-2.200092,-0.899765,0.28999,-4.999999999999974e-06,2.0000000000000664e-06
3.300000000000001,robot2,-2.199894,0.299927,-0.159744,2.9999999999999603e-06,3.00000000000004e-06
3.300000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.300000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.350000000000001,robot1,-2.200092,-0.899765,0.29000050000000005,-3.999999999999978e-06,4.500000000000055e-06
3.350000000000001,robot2,-2.199894,0.2999275,-0.15975,1.4999999999999668e-06,4.500000000000033e-06
3.350000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.350000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.4000000000000012,robot1,-2.200092,-0.899765,0.290011,-3.000000000000013e-06,6.99999999999992e-06
3.4000000000000012,robot2,-2.199894,0.299928,-0.159756,3.99680288865056e-20,5.999999999999947e-06
3.4000000000000012,robot3,2.2,-0.7,2.83354,0.0,0.0
3.4000000000000012,robot4,2.2,0.7,-2.96174,0.0,0.0
3.450000000000001,robot1,-2.200092,-0.8997645,0.29002,-3.500000000000011e-06,3.999999999999933e-06
3.450000000000001,robot2,-2.199894,0.299928,-0.15976200000000002,1.5000000000000333e-06,3.999999999999955e-06
3.450000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.450000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.5000000000000013,robot1,-2.200092,-0.899764,0.290029,-4.000000000000013e-06,1.0000000000000133e-06
3.5000000000000013,robot2,-2.199894,0.299928,-0.159768,3e-06,2.000000000000013e-06
3.5000000000000013,robot3,2.2,-0.7,2.83354,0.0,0.0
3.5000000000000013,robot4,2.2,0.7,-2.96174,0.0,0.0
3.550000000000001,robot1,-2.2000925000000002,-0.899764,0.290039,-4.500000000000011e-06,1.500000000000011e-06
3.550000000000001,robot2,-2.199894,0.299928,-0.1597745,3e-06,2.5000000000000112e-06
3.550000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.550000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.6000000000000014,robot1,-2.200093,-0.899764,0.290049,-4.999999999999961e-06,2.0000000000000664e-06
3.6000000000000014,robot2,-2.199894,0.299928,-0.159781,2.9999999999999603e-06,3.00000000000004e-06
3.6000000000000014,robot3,2.2,-0.7,2.83354,0.0,0.0
3.6000000000000014,robot4,2.2,0.7,-2.96174,0.0,0.0
3.6500000000000012,robot1,-2.200093,-0.899764,0.290059,-3.499999999999967e-06,4.500000000000055e-06
3.6500000000000012,robot2,-2.199894,0.2999285,-0.1597875,1.4999999999999668e-06,4.500000000000033e-06
3.6500000000000012,robot3,2.2,-0.7,2.83354,0.0,0.0
3.6500000000000012,robot4,2.2,0.7,-2.96174,0.0,0.0
3.7000000000000015,robot1,-2.200093,-0.899764,0.290069,-2.0000000000000266e-06,6.99999999999992e-06
3.7000000000000015,robot2,-2.199894,0.299929,-0.159794,3.9968028886505776e-20,5.999999999999947e-06
3.7000000000000015,robot3,2.2,-0.7,2.83354,0.0,0.0
3.7000000000000015,robot4,2.2,0.7,-2.96174,0.0,0.0
3.7500000000000013,robot1,-2.2000935,-0.8997634999999999,0.290078,-3.0000000000000263e-06,3.99999999999992e-06
3.7500000000000013,robot2,-2.1998935,0.299929,-0.1597995,1.5000000000000398e-06,3.9999999999999465e-06
3.7500000000000013,robot3,2.2,-0.7,2.83354,0.0,0.0
3.7500000000000013,robot4,2.2,0.7,-2.96174,0.0,0.0
3.800000000000001,robot1,-2.200094,-0.899763,0.290087,-4.000000000000013e-06,1.0000000000000133e-06
3.800000000000001,robot2,-2.199893,0.299929,-0.159805,3e-06,2.000000000000013e-06
3.800000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
3.800000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
3.8500000000000014,robot1,-2.200094,-0.899763,0.290097,-4.500000000000015e-06,1.5000000000000155e-06
3.8500000000000014,robot2,-2.199893,0.299929,-0.1598115,3e-06,2.5000000000000155e-06
3.8500000000000014,robot3,2.2,-0.7,2.83354,0.0,0.0
3.8500000000000014,robot4,2.2,0.7,-2.96174,0.0,0.0
3.9000000000000012,robot1,-2.200094,-0.899763,0.290107,-4.999999999999961e-06,2.0000000000000664e-06
3.9000000000000012,robot2,-2.199893,0.299929,-0.159818,2.9999999999999603e-06,3.00000000000004e-06
3.9000000000000012,robot3,2.2,-0.7,2.83354,0.0,0.0
3.9000000000000012,robot4,2.2,0.7,-2.96174,0.0,0.0
3.9500000000000015,robot1,-2.200094,-0.899763,0.2901165,-3.4999999999999538e-06,4.500000000000077e-06
3.9500000000000015,robot2,-2.199893,0.2999295,-0.159824,1.4999999999999535e-06,4.500000000000047e-06
3.9500000000000015,robot3,2.2,-0.7,2.83354,0.0,0.0
3.9500000000000015,robot4,2.2,0.7,-2.96174,0.0,0.0
4.000000000000001,robot1,-2.200094,-0.899763,0.290126,-2.0000000000000177e-06,6.9999999999999465e-06
4.000000000000001,robot2,-2.199893,0.29993,-0.15983,2.664535259100385e-20,5.999999999999965e-06
4.000000000000001,robot3,2.2,-0.7,2.83354,0.0,0.0
4.000000000000001,robot4,2.2,0.7,-2.96174,0.0,0.0
4.050000000000002,robot1,-2.2000945,-0.899763,0.2901345,-3.0000000000000357e-06,3.999999999999894e-06
4.050000000000002,robot2,-2.199893,0.29993,-0.15983550000000002,1.5000000000000532e-06,3.9999999999999295e-06
4.050000000000002,robot3,2.2,-0.7,2.83354,0.0,0.0
4.050000000000002,robot4,2.2,0.7,-2.96174,0.0,0.0
4.100000000000001,robot1,-2.200095,-0.899763,0.290143,-4.000000000000018e-06,1.0000000000000177e-06
