scenario,scenario_generation_version,rvo_safety_layer_version,tier,area_policy,robots,seed,method,noise_level,sigma_p,sigma_v,observation_noise_protocol,occlusion_probability,occlusion_max_duration,observation_noise_seed,workspace_width,workspace_height,workspace_area,agent_density,area_per_agent,dominant_flow_axis,lateral_axis,passage_width,agents_per_passage_width,start_bounds_margin,goal_bounds_margin,starts_out_of_bounds,goals_out_of_bounds,initial_collision,initial_safety_violation,initial_obstacle_collision,initial_min_distance,success,collision,safety_violation,obstacle_collision,min_distance,completion_time,steps,final_goal_distance,max_final_goal_distance,progress_ratio,path_length,control_effort,smoothness,latency_ms,screen_reject_rate,screen_all_reject_rate,screen_min_margin,screen_selected_margin,screen_predicted_margin,screen_runtime_margin,rvo_intervention_rate,seed_index
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9540232856888709843,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,0,0,0.598271369934082,26.4,220,1.8622257709503167,9.226173400878906,0.8160686641931534,12.979911791115228,1.0603965946219185,1.1390368787402456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806818181818182,0
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9540232856888709843,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,1,0,0.5167190432548523,26.4,220,0.6078691482543945,1.3232874870300293,0.9399609975516796,14.66762132095755,1.3614149810238318,1.2891286140138454,1.8220120454564248,0.4486363636363636,0.3619318181818182,-0.0290930938707156,0.0853787699738009,0.0956764235181564,0.457765102204528,0.7471590909090909,0
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,10978362172127905003,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,0,0,0.6128405928611755,26.4,220,0.6209088563919067,1.088976502418518,0.9386730678379536,15.09216666991415,1.6876048722050407,1.5090541964227504,1.5195456246477657,0.4538636363636363,0.3409090909090909,-0.06059110241795,0.0892485999463295,0.1124385473706166,0.405995901205323,0.6863636363636364,0
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,10978362172127905003,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,0,0,0.5292983055114746,26.4,220,0.6066431403160095,1.2676990032196045,0.9400820881128312,15.13349415489938,1.7243995688178322,1.5364703996614977,1.3924584662659485,0.4759090909090909,0.3698863636363636,-0.0566804038642281,0.0602344827605834,0.0844441429323686,0.3799328615855087,0.7085227272727272,0
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,10978362172127905003,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,1,0,0.4670249819755554,26.4,220,0.6433664560317993,1.1268576383590698,0.936454936861992,14.188701467191096,1.1006759416650642,1.0331435446034778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6085227272727273,0
corridor,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,17868,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,10978362172127905003,12.0,5.4,64.80000000000001,0.1234567901234567,8.100000000000001,x,y,4.140000000000001,1.9323671497584536,0.9878649711608888,0.9902820587158204,0,0,0,0,0,0.6994443535804749,0,0,0,0,0.6372079849243164,26.4,220,0.5891876220703125,1.285791277885437,0.9418061636388302,14.90615273246658,1.6055045633153482,1.4797269002957778,1.846390283968834,0.4525,0.3528409090909091,-0.044641443055123,0.0797271900381892,0.0926600619671358,0.4150238952516494,0.7142045454545455,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3400306430292137184,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,1,0,1,0,0.7122869563102723,24.84,207,0.1213996112346649,0.2884181141853332,0.988546154461801,13.619050810830233,1.0700189813314644,0.7717809759917693,1.752317271190853,0.3,0.1316425120772947,0.5060401492549145,0.670057169813339,0.6946429528689031,1.1291289685116743,0.5748792270531401,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3400306430292137184,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,0,0,0.7579392862319947,26.4,220,3.786155462265015,8.246513366699219,0.6427827179431915,10.95111513207803,0.8992516898280222,0.6804994223140258,1.407314658916386,0.4204545454545454,0.1454545454545454,0.1640573530829031,0.3239714440321113,0.3373598825521658,0.8682637278103569,0.6477272727272727,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3400306430292137184,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,0,0,0.7406055998802186,26.4,220,2.9295883178710938,7.042805671691895,0.7235983610153198,11.54775749633336,0.8652918545783244,0.7467772522136907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056818181818182,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,3400306430292137184,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,0,0,0.8148777895130624,26.4,220,1.7571769952774048,6.890951156616211,0.8342133611440659,13.232593041233486,1.0440233141956428,0.8270377697685981,1.5124635223897216,0.3197727272727272,0.1284090909090909,0.3527667345456612,0.4757381919348052,0.4842851719861141,0.9339111126894184,0.6090909090909091,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15560495564465319828,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,0,0,0.7719668817520142,26.4,220,0.5012311339378357,1.7829583883285522,0.9527097009122372,13.417121833357667,1.017876189709006,0.7879419573570425,1.6992080682856878,0.3022727272727272,0.1397727272727272,0.5055807645865802,0.6684249684071848,0.687745545688958,1.1374036014562716,0.4943181818181818,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15560495564465319828,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,1,0,0,0,0.8165243339538575,26.28,219,0.1001420021057128,0.2813228368759155,0.9905517734587193,13.19823036982416,1.0475549129207065,0.8597273651315275,1.2588579905087545,0.3068493150684931,0.1655251141552511,0.4678488424096972,0.6046802812979186,0.6296105090327679,1.222744757326221,0.4771689497716895,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15560495564465319828,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,1,0,0.6249487471580506,26.4,220,4.235783100128174,7.355974674224853,0.6003611385822296,9.913604742192549,1.1153813266153023,0.9216201433996584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6659090909090909,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14177,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15560495564465319828,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.8142642974853516,0.8264856338500977,0,0,0,0,0,2.817265272140503,0,0,0,0,0.7440862131118775,26.4,220,1.19369637966156,4.615420818328857,0.8873767927289009,13.48659524586401,1.2986982336770532,0.954341889580076,1.663681704568179,0.3495454545454545,0.1965909090909091,0.3248184903796268,0.4454623463503743,0.4575692391056469,0.9000041125071219,0.5897727272727272,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9107538407580167216,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.6048586440086365,26.4,220,6.114779949188232,8.070414543151855,0.4113239049911499,8.504786118469383,1.3436877142299306,1.1647376587445086,1.8380435793171108,0.6138636363636364,0.2630681818181818,-0.1281536213437606,0.0589965536286857,0.0618551161867569,0.3229880771736587,0.8545454545454545,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9107538407580167216,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.6843997240066528,26.4,220,5.7254743576049805,7.892855644226074,0.4488027691841125,8.280290811580926,1.1442483090202915,0.989631871777502,1.3142461933470757,0.66,0.2352272727272727,-0.1403512669044743,0.04502452671582,0.0560493775830416,0.2767368296671667,0.8539772727272728,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9107538407580167216,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.6235240769386292,26.4,220,6.165406227111816,8.530653953552246,0.406450092792511,7.422435684979064,0.9355308124287562,0.9666106018153104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,9107538407580167216,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,0,0,0.7641512751579285,26.4,220,5.753491401672363,8.198502540588379,0.4461055397987366,8.27288708624667,1.0737639349292625,0.9785192360932176,2.2371853977099154,0.6248863636363636,0.2170454545454545,-0.073769350898168,0.1042582641199287,0.1072907185147251,0.3893463814786386,0.8056818181818182,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15850207770604339610,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.6441327929496765,26.4,220,6.991183757781982,7.863512516021728,0.3269516229629516,7.937299775188876,1.3931700870394708,1.2781418345191262,1.917209317649725,0.6469318181818182,0.2164772727272727,-0.1589999515625255,0.0372773525018723,0.0416857400683667,0.1523281921379052,0.8863636363636364,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15850207770604339610,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.5934300422668457,26.4,220,7.166601181030273,8.338286399841309,0.3100640177726745,7.975515892909243,1.5498738796873526,1.3418680665167897,1.087029886349972,0.6826136363636364,0.325,-0.1564598698038479,0.0139755788963678,0.0245791716962195,0.1245480950756735,0.8926136363636363,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15850207770604339610,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,0,0,0.7544987201690674,26.4,220,7.173400402069092,7.762495994567871,0.3094094395637512,7.435990538513579,1.339413125271147,1.327381274781444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113636363636364,0
narrow_gate,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18177,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,15850207770604339610,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.8277382850646973,0.8030738830566406,0,0,0,0,0,0.7798157930374146,0,0,1,0,0.6861663460731506,26.4,220,6.399673938751221,8.36909294128418,0.3838968873023987,8.310134551508781,1.2247682002457705,1.1538470611992206,1.6824817042685358,0.6802272727272727,0.2306818181818181,-0.1517208499603194,0.0352512555530192,0.0384385016216045,0.2021545760040144,0.8767045454545455,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,5220730826191346051,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.8363662270423541,26.4,220,3.378955841064453,6.473386287689209,0.6741603016853333,10.31062559460338,0.7229025462853976,0.7070878712714396,1.8453890921095577,0.4706818181818182,0.1272727272727272,0.1230255365838246,0.2960610674124005,0.3305902122012021,0.5732042543846088,0.7284090909090909,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,5220730826191346051,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.8331367444992066,26.4,220,3.466618776321411,6.472260475158691,0.6657067835330963,11.067402483924525,0.6669682037741453,0.6304563903376799,1.4834922727459343,0.4225,0.0761363636363636,0.0838540956878509,0.2424358248983849,0.2677607378768935,0.5586888535162365,0.759090909090909,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,rvo_reactive,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,5220730826191346051,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.7802731990814209,26.4,220,1.9230746030807493,6.145239353179932,0.8145539313554764,11.834418885140622,0.5148254949864085,0.5799271812747148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636363636363637,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,residual_passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,5220730826191346051,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.8162741732597352,26.4,220,3.486170768737793,6.473869800567627,0.6638213396072388,11.238999391134712,0.8537688008234413,0.7904170975766399,1.602481249342831,0.4475,0.0943181818181818,0.107809738723749,0.2661526739340708,0.2778340018148543,0.553516677894714,0.7340909090909091,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,icgp_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14471194242078297180,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.8266934525966645,26.4,220,3.4579145908355717,6.482233047485352,0.6665461361408234,10.405284741906598,0.961362299695611,0.849420878126032,1.511922045557929,0.4679545454545454,0.1238636363636363,0.1172767702153134,0.2874021047945745,0.3132841183063006,0.6148651396543735,0.7079545454545455,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14471194242078297180,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.7641024661064149,26.4,220,3.4225361347198486,6.476778030395508,0.6699577569961548,10.756099343838288,1.0178370550613511,0.8889429868368263,1.2681736369731054,0.4488636363636363,0.1147727272727272,0.0800057734965123,0.2375777970552164,0.272181339330134,0.6129620584964454,0.7284090909090909,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,rvo_reactive,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14471194242078297180,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,1,0,0.6269398999214173,26.4,220,2.025997400283813,6.4775567054748535,0.8046288788318634,11.558154263904726,0.73601466442289,0.6888332940722731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318181818181818,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,4,14690,residual_passive_rvo_mpc,high,0.1,0.2,neighbor_dropout_zero_v1,0.1,3,14471194242078297180,12.0,8.0,96.0,0.0416666666666666,24.0,x,y,2.2,1.818181818181818,0.7845973968505859,0.9000000953674316,0,0,0,0,0,1.651197910308838,0,0,0,0,0.7539728951454163,26.4,220,3.4842429161071777,6.4839863777160645,0.6640072464942932,10.43099719130987,0.9383242532661163,0.8535149179018018,1.655770568752566,0.4729545454545454,0.1204545454545454,0.1307025287673627,0.298562775946168,0.3197105439501059,0.6282434335417665,0.6863636363636364,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18690,icgp_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,11052781702488505000,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7770910263061523,0.9000000953674316,0,0,0,0,0,0.7104074954986572,0,0,1,0,0.6290862631797791,26.4,220,4.559877872467041,7.066191673278809,0.5600141286849976,9.195103349005876,1.207926106723872,1.0812981771474537,1.493313806234007,0.6446590909090909,0.2801136363636363,-0.1039282220179651,0.0858727494510457,0.0864345321213377,0.3760882688127445,0.8517045454545454,0
merge_bottleneck,density_v4_interaction_tiers,rvo_multistep_density_v1,main,fixed,8,18690,passive_rvo_mpc,low,0.02,0.04,neighbor_dropout_zero_v1,0.1,3,11052781702488505000,12.0,8.0,96.0,0.0833333333333333,12.0,x,y,2.2,3.636363636363636,0.7770910263061523,0.9000000953674316,0,0,0,0,0,0.7104074954986572,0,0,1,0,0.5495160222053528,26.4,220,5.84618091583252,7.102457523345947,0.4358978271484375,7.478975378505652,1.1212796520780433,1.0307572452859446,1.1871725572498029,0.6725,0.3488636363636364,-0.1143886877702814,0.0540074279073419,0.0582582405701976,0.4609066390554234,0.8255681818181818,0
