noise_level,comparison,metric,direction,paired_cases,mean_delta,bootstrap_ci_low,bootstrap_ci_high,sign_flip_p,mean_signed_improvement,primary_better_rate
high,icgp_rvo_mpc_vs_rvo_reactive,safety_violation,lower,240,0.058333333333333334,-0.008333333333333333,0.12083333333333333,0.09659034096590341,-0.058333333333333334,0.1
high,icgp_rvo_mpc_vs_rvo_reactive,success,higher,240,0.016666666666666666,-0.016666666666666666,0.05416666666666667,0.4804519548045195,0.016666666666666666,0.04583333333333333
low,icgp_rvo_mpc_vs_passive_rvo_mpc,collision,lower,240,-0.025,-0.05416666666666667,0.004166666666666667,0.17818218178182182,0.025,0.041666666666666664
low,icgp_rvo_mpc_vs_passive_rvo_mpc,completion_time,lower,240,-0.04899999999999993,-0.2739999999999999,0.18750000000000003,0.6836316368363163,0.04899999999999993,0.2791666666666667
low,icgp_rvo_mpc_vs_passive_rvo_mpc,final_goal_distance,lower,240,-0.0939814105629921,-0.20877198049100112,0.017360278440949797,0.10828917108289171,0.0939814105629921,0.5583333333333333
low,icgp_rvo_mpc_vs_passive_rvo_mpc,min_distance,higher,240,0.007095487328406648,-0.005890604019628939,0.020719169963607866,0.29957004299570045,0.007095487328406648,0.5291666666666667
low,icgp_rvo_mpc_vs_passive_rvo_mpc,progress_ratio,higher,240,0.00895550870918668,-0.00166582725297,0.01986180929753268,0.10578942105789421,0.00895550870918668,0.5583333333333333
low,icgp_rvo_mpc_vs_passive_rvo_mpc,safety_violation,lower,240,0.025,-0.0375,0.0875,0.5142485751424858,-0.025,0.10833333333333334
low,icgp_rvo_mpc_vs_passive_rvo_mpc,success,higher,240,0.025,-0.0125,0.0625,0.2558744125587441,0.025,0.05416666666666667
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,collision,lower,240,-0.004166666666666667,-0.03333333333333333,0.025,1.0,0.004166666666666667,0.025
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,completion_time,lower,240,-0.17899999999999994,-0.35899999999999993,0.006000000000000072,0.0522947705229477,0.17899999999999994,0.2791666666666667
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,final_goal_distance,lower,240,0.028509655843178435,-0.07572242964136724,0.131396494480626,0.5921407859214078,-0.028509655843178435,0.4708333333333333
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,min_distance,higher,240,0.003689776910832251,-0.008212142233900856,0.015744597635272157,0.5505449455054494,0.003689776910832251,0.5458333333333333
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,progress_ratio,higher,240,-0.002761148502274107,-0.012701657504367176,0.007295773636045234,0.587041295870413,-0.002761148502274107,0.4708333333333333
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,safety_violation,lower,240,0.008333333333333333,-0.05,0.07083333333333333,0.8919108089191081,-0.008333333333333333,0.11666666666666667
low,icgp_rvo_mpc_vs_residual_passive_rvo_mpc,success,higher,240,0.020833333333333332,-0.004166666666666667,0.05,0.21987801219878012,0.020833333333333332,0.03333333333333333
low,icgp_rvo_mpc_vs_rvo_reactive,collision,lower,240,-0.008333333333333333,-0.0375,0.020833333333333332,0.7848215178482152,0.008333333333333333,0.03333333333333333
low,icgp_rvo_mpc_vs_rvo_reactive,completion_time,lower,240,-1.1565,-1.4750125,-0.8504999999999999,9.999000099990002e-05,1.1565,0.375
low,icgp_rvo_mpc_vs_rvo_reactive,final_goal_distance,lower,240,-0.29038757272064686,-0.44113532109651715,-0.14479304241404575,0.00019998000199980003,0.29038757272064686,0.75
low,icgp_rvo_mpc_vs_rvo_reactive,min_distance,higher,240,-0.061346535616083206,-0.08027445515907719,-0.04259848008307019,9.999000099990002e-05,-0.061346535616083206,0.3458333333333333
low,icgp_rvo_mpc_vs_rvo_reactive,progress_ratio,higher,240,0.027793829364236442,0.014022521265336152,0.042315859655403375,0.00019998000199980003,0.027793829364236442,0.75
low,icgp_rvo_mpc_vs_rvo_reactive,safety_violation,lower,240,0.058333333333333334,-0.008333333333333333,0.125,0.10698930106989302,-0.058333333333333334,0.10416666666666667
low,icgp_rvo_mpc_vs_rvo_reactive,success,higher,240,0.04583333333333333,0.016666666666666666,0.07916666666666666,0.008399160083991601,0.04583333333333333,0.05416666666666667
